110.3288 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
112.3541 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1A437FF0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
112.3542 	EXP 	window1: recordFrameIntervals = False
112.5192 	EXP 	window1: recordFrameIntervals = True
112.7029 	EXP 	window1: recordFrameIntervals = False
112.8802 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([   0.,  250.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units='pix', win=Window(...), wrapWidth=500)
112.8890 	EXP 	Created image123 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image123', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 400.,  400.]), texRes=128, units='pix', win=Window(...))
112.9506 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([   0., -250.]), rgb=array([ 255.,  255.,  255.]), text='Press spacebar to continue', units='pix', win=Window(...), wrapWidth=500)
112.9577 	EXP 	Created Photo = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Photo', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1000.,  1000.]), texRes=128, units='pix', win=Window(...))
113.1307 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
113.2106 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='Thank you for participation!', units='pix', win=Window(...), wrapWidth=500)
113.2558 	EXP 	Imported entry.xlsx as conditions, 4 conditions, 2 params
113.2570 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
113.2581 	EXP 	New trial (rep=0, index=0): OrderedDict([('pix', u'logos/3.jpg'), ('source', u'properties3.xlsx')])
113.3329 	EXP 	image123: image = u'logos/3.jpg'
113.3329 	EXP 	text_2: autoDraw = True
113.3329 	EXP 	image123: autoDraw = True
113.3329 	EXP 	text_3: autoDraw = True
130.5660 	DATA 	Keypress: space
130.6286 	EXP 	Imported properties3.xlsx as conditions, 90 conditions, 5 params
130.6292 	EXP 	Created sequence: random, trialTypes=90, nReps=1, seed=None
130.6296 	EXP 	New trial (rep=0, index=0): OrderedDict([('image1', u'frogs/ab80.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
130.6470 	EXP 	text_2: autoDraw = False
130.6470 	EXP 	image123: autoDraw = False
130.6470 	EXP 	text_3: autoDraw = False
130.6470 	EXP 	Photo: pos = array([ 0.,  0.])
130.6470 	EXP 	Photo: image = u'frogs/ab80.jpg'
130.6470 	EXP 	Photo: autoDraw = True
131.1454 	EXP 	Photo: autoDraw = False
131.1621 	EXP 	text_4: autoDraw = True
131.2799 	DATA 	Keypress: l
131.2832 	EXP 	New trial (rep=0, index=1): OrderedDict([('image1', u'logos/3.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'a')])
131.3313 	EXP 	Photo: autoDraw = False
131.3313 	EXP 	text_4: autoDraw = False
131.3313 	EXP 	Photo: pos = array([ 0.,  0.])
131.3313 	EXP 	Photo: image = u'logos/3.jpg'
131.3313 	EXP 	Photo: autoDraw = True
131.7952 	EXP 	Photo: autoDraw = False
131.8118 	EXP 	text_4: autoDraw = True
132.0461 	DATA 	Keypress: a
132.0486 	EXP 	New trial (rep=0, index=2): OrderedDict([('image1', u'frogs/ab52.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
132.0760 	EXP 	Photo: autoDraw = False
132.0760 	EXP 	text_4: autoDraw = False
132.0760 	EXP 	Photo: pos = array([ 0.,  0.])
132.0760 	EXP 	Photo: image = u'frogs/ab52.jpg'
132.0760 	EXP 	Photo: autoDraw = True
132.5618 	EXP 	Photo: autoDraw = False
132.5784 	EXP 	text_4: autoDraw = True
132.5792 	DATA 	Keypress: l
132.5817 	EXP 	New trial (rep=0, index=3): OrderedDict([('image1', u'frogs/ab18.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
132.6065 	EXP 	Photo: autoDraw = False
132.6065 	EXP 	text_4: autoDraw = False
132.6065 	EXP 	Photo: pos = array([ 0.,  0.])
132.6065 	EXP 	Photo: image = u'frogs/ab18.jpg'
132.6065 	EXP 	Photo: autoDraw = True
133.0948 	EXP 	Photo: autoDraw = False
133.1115 	EXP 	text_4: autoDraw = True
133.2124 	DATA 	Keypress: l
133.2148 	EXP 	New trial (rep=0, index=4): OrderedDict([('image1', u'frogs/ab62.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
133.4756 	EXP 	Photo: autoDraw = False
133.4756 	EXP 	text_4: autoDraw = False
133.4756 	EXP 	Photo: pos = array([ 0.,  0.])
133.4756 	EXP 	Photo: image = u'frogs/ab62.jpg'
133.4756 	EXP 	Photo: autoDraw = True
133.7329 	EXP 	Photo: autoDraw = False
133.7329 	EXP 	text_4: autoDraw = True
133.8957 	DATA 	Keypress: l
133.8981 	EXP 	New trial (rep=0, index=5): OrderedDict([('image1', u'frogs/ab74.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
133.9912 	EXP 	Photo: autoDraw = False
133.9912 	EXP 	text_4: autoDraw = False
133.9912 	EXP 	Photo: pos = array([ 0.,  0.])
133.9912 	EXP 	Photo: image = u'frogs/ab74.jpg'
133.9912 	EXP 	Photo: autoDraw = True
134.4109 	EXP 	Photo: autoDraw = False
134.4276 	EXP 	text_4: autoDraw = True
134.7299 	DATA 	Keypress: l
134.7469 	EXP 	New trial (rep=0, index=6): OrderedDict([('image1', u'frogs/ab14.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
134.8169 	EXP 	Photo: autoDraw = False
134.8169 	EXP 	text_4: autoDraw = False
134.8169 	EXP 	Photo: pos = array([ 0.,  0.])
134.8169 	EXP 	Photo: image = u'frogs/ab14.jpg'
134.8169 	EXP 	Photo: autoDraw = True
135.2607 	EXP 	Photo: autoDraw = False
135.2615 	DATA 	Keypress: l
135.2775 	EXP 	text_4: autoDraw = True
137.8276 	DATA 	Keypress: l
137.8301 	EXP 	New trial (rep=0, index=7): OrderedDict([('image1', u'frogs/ab39.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
137.8899 	EXP 	Photo: autoDraw = False
137.8899 	EXP 	text_4: autoDraw = False
137.8899 	EXP 	Photo: pos = array([ 0.,  0.])
137.8899 	EXP 	Photo: image = u'frogs/ab39.jpg'
137.8899 	EXP 	Photo: autoDraw = True
138.3432 	EXP 	Photo: autoDraw = False
138.3599 	EXP 	text_4: autoDraw = True
138.4609 	DATA 	Keypress: l
138.4633 	EXP 	New trial (rep=0, index=8): OrderedDict([('image1', u'frogs/ab46.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
138.5413 	EXP 	Photo: autoDraw = False
138.5413 	EXP 	text_4: autoDraw = False
138.5413 	EXP 	Photo: pos = array([ 0.,  0.])
138.5413 	EXP 	Photo: image = u'frogs/ab46.jpg'
138.5413 	EXP 	Photo: autoDraw = True
138.9763 	EXP 	Photo: autoDraw = False
138.9933 	EXP 	text_4: autoDraw = True
139.0939 	DATA 	Keypress: l
139.0963 	EXP 	New trial (rep=0, index=9): OrderedDict([('image1', u'frogs/ab53.jpg'), ('x', 0), ('y', 0), ('size', 400), ('answer', u'l')])
139.1246 	EXP 	Photo: autoDraw = False
139.1246 	EXP 	text_4: autoDraw = False
139.1246 	EXP 	Photo: pos = array([ 0.,  0.])
