pix,source,image1,x,y,size,answer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,date,frameRate,expName,session,participant,
logos/3.jpg,properties3.xlsx,frogs/ab80.jpg,0,0,400,l,0,0,0,2,0,0,0,78,space,17.2334101624,['l'],0,[0.11804918102279771],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,1,1,87,,,['a'],0,[0.23454720302834176],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab52.jpg,0,0,400,l,0,0,0,2,0,2,2,51,,,['l'],0,[0.0010375272540841252],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab18.jpg,0,0,400,l,0,0,0,2,0,3,3,17,,,['l'],0,[0.10112655378179625],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab62.jpg,0,0,400,l,0,0,0,2,0,4,4,60,,,['l'],0,[0.1629917377140373],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab74.jpg,0,0,400,l,0,0,0,2,0,5,5,72,,,['l'],0,[0.31715489947237074],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab14.jpg,0,0,400,l,0,0,0,2,0,6,6,13,,,['l'],0,[2.5503236415679567],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab39.jpg,0,0,400,l,0,0,0,2,0,7,7,38,,,['l'],0,[0.10123766960168723],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab46.jpg,0,0,400,l,0,0,0,2,0,8,8,45,,,['l'],0,[0.10079052882792894],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab53.jpg,0,0,400,l,0,0,0,2,0,9,9,52,,,['l'],0,[0.11779169576766435],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab57.jpg,0,0,400,l,0,0,0,2,0,10,10,56,,,['l'],0,[0.1160299075563671],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab22.jpg,0,0,400,l,0,0,0,2,0,11,11,21,,,['l'],0,[0.06959375787846511],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab68.jpg,0,0,400,l,0,0,0,2,0,12,12,66,,,['l'],0,[2.2337912584407604],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab31.jpg,0,0,400,l,0,0,0,2,0,13,13,30,,,['l'],0,[0.10137109783681808],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab42.jpg,0,0,400,l,0,0,0,2,0,14,14,41,,,['l'],0,[0.0681961082664202],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab55.jpg,0,0,400,l,0,0,0,2,0,15,15,54,,,['l'],0,[0.11873908086272422],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab54.jpg,0,0,400,l,0,0,0,2,0,16,16,53,,,['l'],0,[0.1013849315349944],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab81.jpg,0,0,400,l,0,0,0,2,0,17,17,79,,,['l'],0,[0.10136663535377011],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab40.jpg,0,0,400,l,0,0,0,2,0,18,18,39,,,['l'],0,[0.1010480140830623],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab10.jpg,0,0,400,l,0,0,0,2,0,19,19,9,,,['l'],0,[0.06789667567500146],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab45.jpg,0,0,400,l,0,0,0,2,0,20,20,44,,,['l'],0,[0.11794922140688868],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab51.jpg,0,0,400,l,0,0,0,2,0,21,21,50,,,['l'],0,[0.11799830872041639],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab2.jpg,0,0,400,l,0,0,0,2,0,22,22,1,,,['l'],0,[0.1778089655781514],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab25.jpg,0,0,400,l,0,0,0,2,0,23,23,24,,,['l'],0,[0.0845743126119487],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab19.jpg,0,0,400,l,0,0,0,2,0,24,24,18,,,['l'],0,[1.2842913912027143],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab6.jpg,0,0,400,l,0,0,0,2,0,25,25,5,,,['l'],0,[0.10115645241603488],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab56.jpg,0,0,400,l,0,0,0,2,0,26,26,55,,,['l'],0,[0.2259158688102616],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab7.jpg,0,0,400,l,0,0,0,2,0,27,27,6,,,['l'],0,[0.18435855156712933],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,28,28,82,,,['a'],0,[0.03448695950646652],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab72.jpg,0,0,400,l,0,0,0,2,0,29,29,70,,,['l'],0,[0.11788094542134786],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab49.jpg,0,0,400,l,0,0,0,2,0,30,30,48,,,['l'],0,[0.08450916036235867],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,31,31,80,,,['l'],0,[0.5177278822593507],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab15.jpg,0,0,400,l,0,0,0,2,0,32,32,14,,,['l'],0,[0.2001642193645239],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,33,33,85,,,['l'],0,[0.5004290677243262],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab13.jpg,0,0,400,l,0,0,0,2,0,34,34,12,,,['l'],0,[0.16795401857962133],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab23.jpg,0,0,400,l,0,0,0,2,0,35,35,22,,,['l'],0,[0.2843284298069193],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,36,36,89,,,['l'],0,[0.48455423143605003],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab70.jpg,0,0,400,l,0,0,0,2,0,37,37,68,,,['l'],0,[0.21855232596135465],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab5.jpg,0,0,400,l,0,0,0,2,0,38,38,4,,,['l'],0,[0.25119806506700115],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab47.jpg,0,0,400,l,0,0,0,2,0,39,39,46,,,['l'],0,[0.15665679713856662],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab30.jpg,0,0,400,l,0,0,0,2,0,40,40,29,,,['l'],0,[0.10123142212250968],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab35.jpg,0,0,400,l,0,0,0,2,0,41,41,34,,,['l'],0,[0.2511155091415276],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab17.jpg,0,0,400,l,0,0,0,2,0,42,42,16,,,['l'],0,[0.11768771991046378],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,43,43,86,,,['a'],0,[0.0010518071940168738],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab24.jpg,0,0,400,l,0,0,0,2,0,44,44,23,,,['l'],0,[0.6338390070086461],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab64.jpg,0,0,400,l,0,0,0,2,0,45,45,62,,,['l'],0,[0.11776268962421454],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab34.jpg,0,0,400,l,0,0,0,2,0,46,46,33,,,['l'],0,[0.4675486020205426],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab16.jpg,0,0,400,l,0,0,0,2,0,47,47,15,,,['l'],0,[0.050962892222742084],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab77.jpg,0,0,400,l,0,0,0,2,0,48,48,75,,,['l'],0,[0.11775688840134535],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab29.jpg,0,0,400,l,0,0,0,2,0,49,49,28,,,['l'],0,[0.11808041840413352],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab78.jpg,0,0,400,l,0,0,0,2,0,50,50,76,,,['l'],0,[0.11795368388993666],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
logos/3.jpg,properties3.xlsx,frogs/ab8.jpg,0,0,400,l,0,0,0,2,0,51,51,7,,,['l'],0,[0.10108594519260805],2018_Jul_09_0548,60.0323347144,go-nogo,001,26,
