pix,source,image1,x,y,size,answer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,date,frameRate,expName,session,participant,
logos/2.jpg,properties2.xlsx,frogs/ab39.jpg,0,0,400,l,0,0,0,1,0,0,0,38,space,39.5638148811,['l'],0,[1.2502550046619945],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,frogs/ab52.jpg,0,0,400,l,0,0,0,1,0,1,1,51,,,['l'],0,[2.13239989964859],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,frogs/ab19.jpg,0,0,400,l,0,0,0,1,0,2,2,18,,,['l'],0,[2.000022186685783],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,3,3,87,,,['a'],0,[0.1673211738916507],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,4,4,83,,,['a'],0,[2.0832467199261373],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,5,5,82,,,['a'],0,[0.5999313919419365],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,6,6,80,,,['a'],0,[2.416344533058691],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,frogs/ab48.jpg,0,0,400,l,0,0,0,1,0,7,7,47,,,['l'],0,[0.4176160008100851],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,frogs/ab53.jpg,0,0,400,l,0,0,0,1,0,8,8,52,,,['l'],0,[0.38371758966059133],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
logos/2.jpg,properties2.xlsx,frogs/ab76.jpg,0,0,400,l,0,0,0,1,0,9,9,74,,,['l'],0,[0.5341501446964685],2018_Jul_09_1135,60.0283782399,go-nogo,001,8,
