pix,source,image1,x,y,size,answer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,date,frameRate,expName,session,participant,
logos/2.jpg,properties2.xlsx,frogs/ab33.jpg,0,0,400,l,0,0,0,1,0,0,0,32,space,19.4107849284,['l'],0,[1.9839743317934335],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab35.jpg,0,0,400,l,0,0,0,1,0,1,1,34,,,['l'],0,[0.4509628922241973],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab39.jpg,0,0,400,l,0,0,0,1,0,2,2,38,,,['l'],0,[0.15116080333973514],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab14.jpg,0,0,400,l,0,0,0,1,0,3,3,13,,,['l'],0,[0.20105225344741484],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,4,4,81,,,['a'],0,[0.06774762874556473],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab29.jpg,0,0,400,l,0,0,0,1,0,5,5,28,,,['a'],0,[0.30101766920415685],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab51.jpg,0,0,400,l,0,0,0,1,0,6,6,50,,,['l'],0,[0.10099803427874576],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab4.jpg,0,0,400,l,0,0,0,1,0,7,7,3,,,['l'],0,[0.06770166517526377],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab5.jpg,0,0,400,l,0,0,0,1,0,8,8,4,,,['a'],0,[0.06688993956049671],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab58.jpg,0,0,400,l,0,0,0,1,0,9,9,57,,,['l'],0,[0.37015446884470293],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab72.jpg,0,0,400,l,0,0,0,1,0,10,10,70,,,['a'],0,[0.067728886322584],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab68.jpg,0,0,400,l,0,0,0,1,0,11,11,66,,,['l'],0,[0.051111046654114034],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab81.jpg,0,0,400,l,0,0,0,1,0,12,12,79,,,['l'],0,[0.25097583341994323],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,13,13,84,,,['a'],0,[0.20116069177311147],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab34.jpg,0,0,400,l,0,0,0,1,0,14,14,33,,,['l'],0,[0.5012390083502396],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,15,15,85,,,['a'],0,[0.14994388427294325],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab28.jpg,0,0,400,l,0,0,0,1,0,16,16,27,,,['l'],0,[0.6012387852242682],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab45.jpg,0,0,400,l,0,0,0,1,0,17,17,44,,,['a'],0,[0.1344452353005181],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,18,18,82,,,['l'],0,[0.4680399213684723],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab20.jpg,0,0,400,l,0,0,0,1,0,19,19,19,,,['l'],0,[0.4678516045969445],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab1.jpg,0,0,400,l,0,0,0,1,0,20,20,0,,,['l'],0,[0.5343488456710475],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab76.jpg,0,0,400,l,0,0,0,1,0,21,21,74,,,['l'],0,[0.48412717183236964],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab65.jpg,0,0,400,l,0,0,0,1,0,22,22,63,,,['l'],0,[0.25089104625658365],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab37.jpg,0,0,400,l,0,0,0,1,0,23,23,36,,,['l'],0,[0.234252232919971],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab53.jpg,0,0,400,l,0,0,0,1,0,24,24,52,,,['l'],0,[0.48367869231151417],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab11.jpg,0,0,400,l,0,0,0,1,0,25,25,10,,,['l'],0,[0.2675566344842082],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab38.jpg,0,0,400,l,0,0,0,1,0,26,26,37,,,['l'],0,[0.26758207063539885],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab79.jpg,0,0,400,l,0,0,0,1,0,27,27,77,,,['l'],0,[0.23408979854139034],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab64.jpg,0,0,400,l,0,0,0,1,0,28,28,62,,,['l'],0,[0.3842327095553628],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,logos/2.jpg,0,0,400,a,0,0,0,1,0,29,29,86,,,['l'],0,[0.8670961062598508],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab60.jpg,0,0,400,l,0,0,0,1,0,30,30,58,,,['l'],0,[0.550796664741938],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab17.jpg,0,0,400,l,0,0,0,1,0,31,31,16,,,['a'],0,[0.3841367661661934],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
logos/2.jpg,properties2.xlsx,frogs/ab40.jpg,0,0,400,l,0,0,0,1,0,32,32,39,,,['l'],0,[0.600804139401589],2018_Jul_09_0503,60.0254201414,go-nogo,001,14,
