pix,source,image1,x,y,size,answer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,date,frameRate,expName,session,participant,
logos/3.jpg,properties3.xlsx,frogs/ab28.jpg,0,0,400,l,0,0,0,2,0,0,0,27,space,17.0838605516,['a'],0,[0.15041150612887577],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab22.jpg,0,0,400,l,0,0,0,2,0,1,1,21,,,['l'],0,[0.5169093833183069],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab2.jpg,0,0,400,l,0,0,0,2,0,2,2,1,,,['l'],0,[0.3336098135694101],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab41.jpg,0,0,400,l,0,0,0,2,0,3,3,40,,,['l'],0,[0.4003041282594495],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab80.jpg,0,0,400,l,0,0,0,2,0,4,4,78,,,['l'],0,[0.5668100836778649],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab79.jpg,0,0,400,l,0,0,0,2,0,5,5,77,,,['l'],0,[1.0998696674441817],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab18.jpg,0,0,400,l,0,0,0,2,0,6,6,17,,,['l'],0,[0.41685084460164035],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,7,7,87,,,['a'],0,[0.25040632923560224],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab9.jpg,0,0,400,l,0,0,0,2,0,8,8,8,,,['l'],0,[0.1504416572656737],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab4.jpg,0,0,400,l,0,0,0,2,0,9,9,3,,,['l'],0,[0.8167766614271841],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab55.jpg,0,0,400,l,0,0,0,2,0,10,10,54,,,['l'],0,[1.4496569881516734],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab32.jpg,0,0,400,l,0,0,0,2,0,11,11,31,,,['l'],0,[0.8834385494230901],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab44.jpg,0,0,400,l,0,0,0,2,0,12,12,43,,,['l'],0,[1.166472959834664],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab1.jpg,0,0,400,l,0,0,0,2,0,13,13,0,,,['l'],0,[1.1661333328781893],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab48.jpg,0,0,400,l,0,0,0,2,0,14,14,47,,,['l'],0,[0.716751118294269],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab57.jpg,0,0,400,l,0,0,0,2,0,15,15,56,,,['l'],0,[0.6167807574306607],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab5.jpg,0,0,400,l,0,0,0,2,0,16,16,4,,,['l'],0,[1.7994704777702282],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab81.jpg,0,0,400,l,0,0,0,2,0,17,17,79,,,['l'],0,[0.5503475629632248],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,logos/3.jpg,0,0,400,a,0,0,0,2,0,18,18,89,,,['l'],0,[3.315357566882767],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab34.jpg,0,0,400,l,0,0,0,2,0,19,19,33,,,['l'],0,[0.7667530809624168],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab77.jpg,0,0,400,l,0,0,0,2,0,20,20,75,,,['l'],0,[0.7501335467807166],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
logos/3.jpg,properties3.xlsx,frogs/ab66.jpg,0,0,400,l,0,0,0,2,0,21,21,64,,,['l'],0,[0.7169325940046747],2018_Jul_09_1053,60.0763851864,go-nogo,001,2,
