pix,source,image1,x,y,size,answer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,date,frameRate,expName,session,participant,
logos/4.jpg,properties4.xlsx,frogs/ab72.jpg,0,0,400,l,0,0,0,3,0,0,0,70,space,2.32444927384,['l'],0,[1.0007264921950991],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab64.jpg,0,0,400,l,0,0,0,3,0,1,1,62,,,['l'],0,[0.48415930171177024],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab8.jpg,0,0,400,l,0,0,0,3,0,2,2,7,,,['l'],0,[0.40094470760959666],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab6.jpg,0,0,400,l,0,0,0,3,0,3,3,5,,,['l'],0,[0.6174826688293251],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab29.jpg,0,0,400,l,0,0,0,3,0,4,4,28,,,['l'],0,[0.33430779082118534],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab66.jpg,0,0,400,l,0,0,0,3,0,5,5,64,,,['l'],0,[0.3181312907108804],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab75.jpg,0,0,400,l,0,0,0,3,0,6,6,73,,,['l'],0,[0.017723196651786566],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab65.jpg,0,0,400,l,0,0,0,3,0,7,7,63,,,['l'],0,[0.0177504177991068],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab76.jpg,0,0,400,l,0,0,0,3,0,8,8,74,,,['l'],0,[1.20064482876478],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab13.jpg,0,0,400,l,0,0,0,3,0,9,9,12,,,['l'],0,[0.0010277097899233922],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,10,10,83,,,['a'],0,[0.20103484975697938],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab70.jpg,0,0,400,l,0,0,0,3,0,11,11,68,,,['l'],0,[0.25096869344997685],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab10.jpg,0,0,400,l,0,0,0,3,0,12,12,9,,,['l'],0,[0.2842423038891866],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab77.jpg,0,0,400,l,0,0,0,3,0,13,13,75,,,['l'],0,[0.2842079427719],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab63.jpg,0,0,400,l,0,0,0,3,0,14,14,61,,,['l'],0,[0.2676115230206051],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab56.jpg,0,0,400,l,0,0,0,3,0,15,15,55,,,['l'],0,[0.33431537704746006],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab44.jpg,0,0,400,l,0,0,0,3,0,16,16,43,,,['l'],0,[0.3004759237883263],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab53.jpg,0,0,400,l,0,0,0,3,0,17,17,52,,,['l'],0,[0.2677154988705297],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab37.jpg,0,0,400,l,0,0,0,3,0,18,18,36,,,['l'],0,[0.21749382503912784],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab17.jpg,0,0,400,l,0,0,0,3,0,19,19,16,,,['l'],0,[0.25101510327658616],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab40.jpg,0,0,400,l,0,0,0,3,0,20,20,39,,,['l'],0,[0.2510851642509806],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab48.jpg,0,0,400,l,0,0,0,3,0,21,21,47,,,['l'],0,[0.23426160412782338],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab57.jpg,0,0,400,l,0,0,0,3,0,22,22,56,,,['l'],0,[0.23462975896109128],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab78.jpg,0,0,400,l,0,0,0,3,0,23,23,76,,,['l'],0,[0.2512052050369675],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab45.jpg,0,0,400,l,0,0,0,3,0,24,24,44,,,['l'],0,[0.23440886605385458],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,25,25,84,,,['a'],0,[0.26815103719127364],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab32.jpg,0,0,400,l,0,0,0,3,0,26,26,31,,,['l'],0,[0.28456360265408875],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab35.jpg,0,0,400,l,0,0,0,3,0,27,27,34,,,['l'],0,[0.25117129017598927],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab47.jpg,0,0,400,l,0,0,0,3,0,28,28,46,,,['l'],0,[0.3842572532084887],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab16.jpg,0,0,400,l,0,0,0,3,0,29,29,15,,,['l'],0,[0.26736653271655086],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab38.jpg,0,0,400,l,0,0,0,3,0,30,30,37,,,['l'],0,[0.23411612718336983],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,31,31,88,,,['a'],0,[0.06765347035980085],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab20.jpg,0,0,400,l,0,0,0,3,0,32,32,19,,,['l'],0,[0.20097059000545414],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab12.jpg,0,0,400,l,0,0,0,3,0,33,33,11,,,['l'],0,[0.18429786180058727],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,34,34,85,,,['l'],0,[0.8333816025187843],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab33.jpg,0,0,400,l,0,0,0,3,0,35,35,32,,,['l'],0,[0.800866167905042],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab41.jpg,0,0,400,l,0,0,0,3,0,36,36,40,,,['l'],0,[0.3009177095882478],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab71.jpg,0,0,400,l,0,0,0,3,0,37,37,69,,,['l'],0,[0.2843614521843847],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab14.jpg,0,0,400,l,0,0,0,3,0,38,38,13,,,['l'],0,[0.21767634058051044],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab3.jpg,0,0,400,l,0,0,0,3,0,39,39,2,,,['l'],0,[0.23436825747194234],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab7.jpg,0,0,400,l,0,0,0,3,0,40,40,6,,,['l'],0,[0.2009594338014722],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,41,41,80,,,['a'],0,[0.2844636430381797],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab21.jpg,0,0,400,l,0,0,0,3,0,42,42,20,,,['l'],0,[0.1842144133770489],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab39.jpg,0,0,400,l,0,0,0,3,0,43,43,38,,,['l'],0,[0.2674388249433832],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab55.jpg,0,0,400,l,0,0,0,3,0,44,44,54,,,['l'],0,[0.4842405188974226],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab9.jpg,0,0,400,l,0,0,0,3,0,45,45,8,,,['l'],0,[0.317893886618549],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab60.jpg,0,0,400,l,0,0,0,3,0,46,46,58,,,['l'],0,[0.2513185521020205],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab50.jpg,0,0,400,l,0,0,0,3,0,47,47,49,,,['l'],0,[0.268090793673764],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab26.jpg,0,0,400,l,0,0,0,3,0,48,48,25,,,['l'],0,[0.2845096066084807],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab74.jpg,0,0,400,l,0,0,0,3,0,49,49,72,,,['l'],0,[0.20114061060303356],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab19.jpg,0,0,400,l,0,0,0,3,0,50,50,18,,,['l'],0,[0.23454854177543893],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab42.jpg,0,0,400,l,0,0,0,3,0,51,51,41,,,['l'],0,[0.20109286203660304],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab49.jpg,0,0,400,l,0,0,0,3,0,52,52,48,,,['l'],0,[0.25119137134606717],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab62.jpg,0,0,400,l,0,0,0,3,0,53,53,60,,,['l'],0,[0.36784691899083555],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab51.jpg,0,0,400,l,0,0,0,3,0,54,54,50,,,['l'],0,[0.26732190788607113],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab36.jpg,0,0,400,l,0,0,0,3,0,55,55,35,,,['l'],0,[0.23452979934518225],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,56,56,86,,,['a'],0,[0.23449499197886325],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab31.jpg,0,0,400,l,0,0,0,3,0,57,57,30,,,['l'],0,[0.2176937442709459],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab69.jpg,0,0,400,l,0,0,0,3,0,58,58,67,,,['l'],0,[0.28433066105208127],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab61.jpg,0,0,400,l,0,0,0,3,0,59,59,59,,,['l'],0,[0.2844498093400034],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab22.jpg,0,0,400,l,0,0,0,3,0,60,60,21,,,['l'],0,[0.5178720204567071],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab54.jpg,0,0,400,l,0,0,0,3,0,61,61,53,,,['l'],0,[0.21779102639266057],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab30.jpg,0,0,400,l,0,0,0,3,0,62,62,29,,,['l'],0,[0.2844850629553548],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab11.jpg,0,0,400,l,0,0,0,3,0,63,63,10,,,['l'],0,[0.2514260979369283],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab46.jpg,0,0,400,l,0,0,0,3,0,64,64,45,,,['l'],0,[0.2678239372035023],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab68.jpg,0,0,400,l,0,0,0,3,0,65,65,66,,,['l'],0,[0.30103998161212076],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab67.jpg,0,0,400,l,0,0,0,3,0,66,66,65,,,['l'],0,[0.35108984986436553],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab28.jpg,0,0,400,l,0,0,0,3,0,67,67,27,,,['l'],0,[0.25126767979963915],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab24.jpg,0,0,400,l,0,0,0,3,0,68,68,23,,,['l'],0,[0.23450793317897478],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab58.jpg,0,0,400,l,0,0,0,3,0,69,69,57,,,['l'],0,[0.26788061073602876],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab27.jpg,0,0,400,l,0,0,0,3,0,70,70,26,,,['l'],0,[0.2511378215494915],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab25.jpg,0,0,400,l,0,0,0,3,0,71,71,24,,,['l'],0,[0.3345385011853068],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab5.jpg,0,0,400,l,0,0,0,3,0,72,72,4,,,['l'],0,[0.4676780140143819],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab23.jpg,0,0,400,l,0,0,0,3,0,73,73,22,,,['l'],0,[0.2844573955590022],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab79.jpg,0,0,400,l,0,0,0,3,0,74,74,77,,,['l'],0,[0.28447613798925886],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab4.jpg,0,0,400,l,0,0,0,3,0,75,75,3,,,['l'],0,[0.23401839881989872],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab2.jpg,0,0,400,l,0,0,0,3,0,76,76,1,,,['l'],0,[0.35095240538794314],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,77,77,89,,,['a'],0,[0.3845361583880731],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab18.jpg,0,0,400,l,0,0,0,3,0,78,78,17,,,['l'],0,[0.3014723961969139],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab34.jpg,0,0,400,l,0,0,0,3,0,79,79,33,,,['l'],0,[0.3845441908488283],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab81.jpg,0,0,400,l,0,0,0,3,0,80,80,79,,,['l'],0,[0.3018164536188124],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab73.jpg,0,0,400,l,0,0,0,3,0,81,81,71,,,['l'],0,[0.3678830651042517],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab52.jpg,0,0,400,l,0,0,0,3,0,82,82,51,,,['l'],0,[0.35117776077095186],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab1.jpg,0,0,400,l,0,0,0,3,0,83,83,0,,,['l'],0,[0.351231756809284],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,84,84,82,,,['a'],0,[0.36768983959336765],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab43.jpg,0,0,400,l,0,0,0,3,0,85,85,42,,,['l'],0,[1.5007637539310963],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,86,86,87,,,['a'],0,[0.40098174621380167],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,logos/4.jpg,0,0,400,a,0,0,0,3,0,87,87,81,,,['a'],0,[0.4346507326263236],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab15.jpg,0,0,400,l,0,0,0,3,0,88,88,14,,,['l'],0,[0.3345202050040825],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
logos/4.jpg,properties4.xlsx,frogs/ab80.jpg,0,0,400,l,0,0,0,3,0,89,89,78,,,['l'],0,[0.3178117769421078],2018_Jul_09_0744,60.032334717,go-nogo,001,39,
