pix,source,image1,x,y,size,answer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,date,frameRate,expName,session,participant,
logos/1.jpg,properties1.xlsx,frogs/ab6.jpg,0,0,400,l,0,0,0,0,0,0,0,5,space,3.27835048786,['l'],0,[1.1173659749110811],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab63.jpg,0,0,400,l,0,0,0,0,0,1,1,61,,,['l'],0,[7.115389541279001],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab16.jpg,0,0,400,l,0,0,0,0,0,2,2,15,,,['l'],0,[2.800040162350342],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab7.jpg,0,0,400,l,0,0,0,0,0,3,3,6,,,['l'],0,[1.1174369283835404],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab33.jpg,0,0,400,l,0,0,0,0,0,4,4,32,,,['l'],0,[2.15082254713343],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab5.jpg,0,0,400,l,0,0,0,0,0,5,5,4,,,['a'],0,[3.233476653411344],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,logos/1.jpg,0,0,400,a,0,0,0,0,0,6,6,86,,,['l'],0,[11.932930222392315],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab60.jpg,0,0,400,l,0,0,0,0,0,7,7,58,,,['l'],0,[1.250670153356623],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab44.jpg,0,0,400,l,0,0,0,0,0,8,8,43,,,['l'],0,[1.4171796662485576],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab27.jpg,0,0,400,l,0,0,0,0,0,9,9,26,,,['l'],0,[2.95000725153659],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab26.jpg,0,0,400,l,0,0,0,0,0,10,10,25,,,['l'],0,[6.332255048735533],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab14.jpg,0,0,400,l,0,0,0,0,0,11,11,13,,,['l'],0,[3.383599929496995],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab61.jpg,0,0,400,l,0,0,0,0,0,12,12,59,,,['l'],0,[3.582082239096053],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab17.jpg,0,0,400,l,0,0,0,0,0,13,13,16,,,['l'],0,[2.5002273635036545],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab22.jpg,0,0,400,l,0,0,0,0,0,14,14,21,,,['l'],0,[2.3351061289940844],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab65.jpg,0,0,400,l,0,0,0,0,0,15,15,63,,,['l'],0,[2.4003480736573692],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab68.jpg,0,0,400,l,0,0,0,0,0,16,16,66,,,['l'],0,[2.6501654465537285],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab23.jpg,0,0,400,l,0,0,0,0,0,17,17,22,,,['l'],0,[1.817118083992682],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab18.jpg,0,0,400,l,0,0,0,0,0,18,18,17,,,['l'],0,[2.7501870895866887],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab30.jpg,0,0,400,l,0,0,0,0,0,19,19,29,,,['l'],0,[2.9500884687222424],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab51.jpg,0,0,400,l,0,0,0,0,0,20,20,50,,,['l'],0,[1.1340574455389287],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab45.jpg,0,0,400,l,0,0,0,0,0,21,21,44,,,['l'],0,[2.2170399905371596],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab1.jpg,0,0,400,l,0,0,0,0,0,22,22,0,,,['l'],0,[0.9507618573770742],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab49.jpg,0,0,400,l,0,0,0,0,0,23,23,48,,,['l'],0,[6.149678366549779],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab34.jpg,0,0,400,l,0,0,0,0,0,24,24,33,,,['l'],0,[1.8003909134931746],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab39.jpg,0,0,400,l,0,0,0,0,0,25,25,38,,,['l'],0,[3.2832395840014215],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab3.jpg,0,0,400,l,0,0,0,0,0,26,26,2,,,['l'],0,[2.8015159053975367],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab76.jpg,0,0,400,l,0,0,0,0,0,27,27,74,,,['l'],0,[1.4505474350735312],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab24.jpg,0,0,400,l,0,0,0,0,0,28,28,23,,,['l'],0,[2.3667442394944374],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab70.jpg,0,0,400,l,0,0,0,0,0,29,29,68,,,['l'],0,[1.8171243314645835],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab32.jpg,0,0,400,l,0,0,0,0,0,30,30,31,,,['l'],0,[2.250444797973614],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab74.jpg,0,0,400,l,0,0,0,0,0,31,31,72,,,['l'],0,[1.1175489367014961],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab21.jpg,0,0,400,l,0,0,0,0,0,32,32,20,,,['l'],0,[1.750470457249321],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,logos/1.jpg,0,0,400,a,0,0,0,0,0,33,33,80,,,['a'],0,[0.9994417434063507],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,logos/1.jpg,0,0,400,a,0,0,0,0,0,34,34,83,,,['l'],0,[1.4176375169845414],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab9.jpg,0,0,400,l,0,0,0,0,0,35,35,8,,,['l'],0,[1.2330545025324682],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab43.jpg,0,0,400,l,0,0,0,0,0,36,36,42,,,['l'],0,[3.633224523124227],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab13.jpg,0,0,400,l,0,0,0,0,0,37,37,12,,,['l'],0,[1.284022749736323],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab8.jpg,0,0,400,l,0,0,0,0,0,38,38,7,,,['l'],0,[0.7509765028007678],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab75.jpg,0,0,400,l,0,0,0,0,0,39,39,73,,,['l'],0,[2.8001035295965266],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab36.jpg,0,0,400,l,0,0,0,0,0,40,40,35,,,['l'],0,[2.551655692674103],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab37.jpg,0,0,400,l,0,0,0,0,0,41,41,36,,,['l'],0,[2.3169964813350816],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab4.jpg,0,0,400,l,0,0,0,0,0,42,42,3,,,['l'],0,[0.10086906852666289],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab12.jpg,0,0,400,l,0,0,0,0,0,43,43,11,,,['l'],0,[1.283800518096541],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab38.jpg,0,0,400,l,0,0,0,0,0,44,44,37,,,['l'],0,[1.767160142888315],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab62.jpg,0,0,400,l,0,0,0,0,0,45,45,60,,,['l'],0,[2.903084691228287],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab53.jpg,0,0,400,l,0,0,0,0,0,46,46,52,,,['l'],0,[1.3506801939365687],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab56.jpg,0,0,400,l,0,0,0,0,0,47,47,55,,,['l'],0,[3.0275848373712506],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab40.jpg,0,0,400,l,0,0,0,0,0,48,48,39,,,['l'],0,[0.13435553939052625],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,logos/1.jpg,0,0,400,a,0,0,0,0,0,49,49,81,,,['a'],0,[0.6539500782091636],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab48.jpg,0,0,400,l,0,0,0,0,0,50,50,47,,,['l'],0,[2.300157748766651],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab73.jpg,0,0,400,l,0,0,0,0,0,51,51,71,,,['l'],0,[1.2504947777779307],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
logos/1.jpg,properties1.xlsx,frogs/ab79.jpg,0,0,400,l,0,0,0,0,0,52,52,77,,,['l'],0,[1.0174603564228164],2018_Jul_09_0532,60.0369989341,go-nogo,001,21,
