9.6375 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x11365c410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.6375 	EXP 	window1: recordFrameIntervals = False
9.8035 	EXP 	window1: recordFrameIntervals = True
9.9868 	EXP 	window1: recordFrameIntervals = False
10.0727 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
10.0743 	EXP 	Created Leftimg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Leftimg', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 400.,  400.]), texRes=128, units='pix', win=Window(...))
10.0754 	EXP 	Created Rightimg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Rightimg', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 400.,  400.]), texRes=128, units='pix', win=Window(...))
10.0851 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'to proceed press the space bar.', units=u'norm', win=Window(...), wrapWidth=1)
10.0943 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
10.0989 	EXP 	window1: blendMode = 'avg'
10.1202 	EXP 	text_2: autoDraw = True
10.1239 	EXP 	window1: blendMode = 'avg'
10.1377 	EXP 	window1: blendMode = 'avg'
10.1545 	EXP 	window1: blendMode = 'avg'
10.1711 	EXP 	window1: blendMode = 'avg'
10.1876 	EXP 	window1: blendMode = 'avg'
10.2046 	EXP 	window1: blendMode = 'avg'
10.2212 	EXP 	window1: blendMode = 'avg'
10.2377 	EXP 	window1: blendMode = 'avg'
10.2545 	EXP 	window1: blendMode = 'avg'
10.2711 	EXP 	window1: blendMode = 'avg'
10.2878 	EXP 	window1: blendMode = 'avg'
10.3044 	EXP 	window1: blendMode = 'avg'
10.3212 	EXP 	window1: blendMode = 'avg'
10.3378 	EXP 	window1: blendMode = 'avg'
10.3546 	EXP 	window1: blendMode = 'avg'
10.3711 	EXP 	window1: blendMode = 'avg'
10.3878 	EXP 	window1: blendMode = 'avg'
10.4044 	EXP 	window1: blendMode = 'avg'
10.4209 	EXP 	window1: blendMode = 'avg'
10.4376 	EXP 	window1: blendMode = 'avg'
10.4544 	EXP 	window1: blendMode = 'avg'
10.4712 	EXP 	window1: blendMode = 'avg'
10.4878 	EXP 	window1: blendMode = 'avg'
10.5045 	EXP 	window1: blendMode = 'avg'
10.5214 	EXP 	window1: blendMode = 'avg'
10.5376 	EXP 	window1: blendMode = 'avg'
10.5545 	EXP 	window1: blendMode = 'avg'
10.5711 	EXP 	window1: blendMode = 'avg'
10.5878 	EXP 	window1: blendMode = 'avg'
10.6044 	EXP 	window1: blendMode = 'avg'
10.6212 	EXP 	window1: blendMode = 'avg'
10.6377 	EXP 	window1: blendMode = 'avg'
10.6545 	EXP 	window1: blendMode = 'avg'
10.6710 	EXP 	window1: blendMode = 'avg'
10.6873 	EXP 	window1: blendMode = 'avg'
10.7043 	EXP 	window1: blendMode = 'avg'
10.7210 	EXP 	window1: blendMode = 'avg'
10.7377 	EXP 	window1: blendMode = 'avg'
10.7543 	EXP 	window1: blendMode = 'avg'
10.7711 	EXP 	window1: blendMode = 'avg'
10.7875 	EXP 	window1: blendMode = 'avg'
10.8037 	EXP 	window1: blendMode = 'avg'
10.8212 	EXP 	window1: blendMode = 'avg'
10.8378 	EXP 	window1: blendMode = 'avg'
10.8542 	EXP 	window1: blendMode = 'avg'
10.8709 	EXP 	window1: blendMode = 'avg'
10.8877 	EXP 	window1: blendMode = 'avg'
10.9044 	EXP 	window1: blendMode = 'avg'
10.9210 	EXP 	window1: blendMode = 'avg'
10.9377 	EXP 	window1: blendMode = 'avg'
10.9545 	EXP 	window1: blendMode = 'avg'
10.9710 	EXP 	window1: blendMode = 'avg'
10.9877 	EXP 	window1: blendMode = 'avg'
11.0045 	EXP 	window1: blendMode = 'avg'
11.0210 	EXP 	window1: blendMode = 'avg'
11.0378 	EXP 	window1: blendMode = 'avg'
11.0545 	EXP 	window1: blendMode = 'avg'
11.0713 	EXP 	window1: blendMode = 'avg'
11.0879 	EXP 	window1: blendMode = 'avg'
11.1045 	EXP 	window1: blendMode = 'avg'
11.1212 	EXP 	window1: blendMode = 'avg'
11.1378 	EXP 	window1: blendMode = 'avg'
11.1545 	EXP 	window1: blendMode = 'avg'
11.1710 	EXP 	window1: blendMode = 'avg'
11.1878 	EXP 	window1: blendMode = 'avg'
11.2044 	EXP 	window1: blendMode = 'avg'
11.2212 	EXP 	window1: blendMode = 'avg'
11.2377 	EXP 	window1: blendMode = 'avg'
11.2545 	EXP 	window1: blendMode = 'avg'
11.2710 	EXP 	window1: blendMode = 'avg'
11.2878 	EXP 	window1: blendMode = 'avg'
11.3043 	EXP 	window1: blendMode = 'avg'
11.3211 	EXP 	window1: blendMode = 'avg'
11.3378 	EXP 	window1: blendMode = 'avg'
11.3543 	EXP 	window1: blendMode = 'avg'
11.3712 	EXP 	window1: blendMode = 'avg'
11.3878 	EXP 	window1: blendMode = 'avg'
11.4043 	EXP 	window1: blendMode = 'avg'
11.4212 	EXP 	window1: blendMode = 'avg'
11.4377 	EXP 	window1: blendMode = 'avg'
11.4545 	EXP 	window1: blendMode = 'avg'
11.4711 	EXP 	window1: blendMode = 'avg'
11.4878 	EXP 	window1: blendMode = 'avg'
11.5044 	EXP 	window1: blendMode = 'avg'
11.5212 	EXP 	window1: blendMode = 'avg'
11.5378 	EXP 	window1: blendMode = 'avg'
11.5545 	EXP 	window1: blendMode = 'avg'
11.5710 	EXP 	window1: blendMode = 'avg'
11.5878 	EXP 	window1: blendMode = 'avg'
11.6043 	EXP 	window1: blendMode = 'avg'
11.6211 	EXP 	window1: blendMode = 'avg'
11.6377 	EXP 	window1: blendMode = 'avg'
11.6545 	EXP 	window1: blendMode = 'avg'
11.6710 	EXP 	window1: blendMode = 'avg'
11.6878 	EXP 	window1: blendMode = 'avg'
11.7044 	EXP 	window1: blendMode = 'avg'
11.7212 	EXP 	window1: blendMode = 'avg'
11.7377 	EXP 	window1: blendMode = 'avg'
11.7545 	EXP 	window1: blendMode = 'avg'
11.7710 	EXP 	window1: blendMode = 'avg'
11.7874 	EXP 	window1: blendMode = 'avg'
11.8042 	EXP 	window1: blendMode = 'avg'
11.8210 	EXP 	window1: blendMode = 'avg'
11.8375 	EXP 	window1: blendMode = 'avg'
11.8545 	EXP 	window1: blendMode = 'avg'
11.8710 	EXP 	window1: blendMode = 'avg'
11.8879 	EXP 	window1: blendMode = 'avg'
11.9044 	EXP 	window1: blendMode = 'avg'
11.9212 	EXP 	window1: blendMode = 'avg'
11.9377 	EXP 	window1: blendMode = 'avg'
11.9545 	EXP 	window1: blendMode = 'avg'
11.9710 	EXP 	window1: blendMode = 'avg'
11.9878 	EXP 	window1: blendMode = 'avg'
12.0043 	EXP 	window1: blendMode = 'avg'
12.0212 	EXP 	window1: blendMode = 'avg'
12.0377 	EXP 	window1: blendMode = 'avg'
12.0546 	EXP 	window1: blendMode = 'avg'
12.0712 	EXP 	window1: blendMode = 'avg'
12.0877 	EXP 	window1: blendMode = 'avg'
12.1045 	EXP 	window1: blendMode = 'avg'
12.1213 	EXP 	window1: blendMode = 'avg'
12.1378 	EXP 	window1: blendMode = 'avg'
12.1544 	EXP 	window1: blendMode = 'avg'
12.1713 	EXP 	window1: blendMode = 'avg'
12.1878 	EXP 	window1: blendMode = 'avg'
12.2044 	EXP 	window1: blendMode = 'avg'
12.2212 	EXP 	window1: blendMode = 'avg'
12.2377 	EXP 	window1: blendMode = 'avg'
12.2545 	EXP 	window1: blendMode = 'avg'
12.2710 	EXP 	window1: blendMode = 'avg'
12.2870 	EXP 	window1: blendMode = 'avg'
12.3033 	EXP 	window1: blendMode = 'avg'
12.3204 	EXP 	window1: blendMode = 'avg'
12.3376 	EXP 	window1: blendMode = 'avg'
12.3545 	EXP 	window1: blendMode = 'avg'
12.3710 	EXP 	window1: blendMode = 'avg'
12.3878 	EXP 	window1: blendMode = 'avg'
12.4044 	EXP 	window1: blendMode = 'avg'
12.4211 	EXP 	window1: blendMode = 'avg'
12.4377 	EXP 	window1: blendMode = 'avg'
12.4545 	EXP 	window1: blendMode = 'avg'
12.4698 	EXP 	window1: blendMode = 'avg'
12.4877 	EXP 	window1: blendMode = 'avg'
12.5044 	EXP 	window1: blendMode = 'avg'
12.5209 	EXP 	window1: blendMode = 'avg'
12.5377 	EXP 	window1: blendMode = 'avg'
12.5544 	EXP 	window1: blendMode = 'avg'
12.5715 	EXP 	window1: blendMode = 'avg'
12.5878 	EXP 	window1: blendMode = 'avg'
12.6044 	EXP 	window1: blendMode = 'avg'
12.6211 	EXP 	window1: blendMode = 'avg'
12.6377 	EXP 	window1: blendMode = 'avg'
12.6545 	EXP 	window1: blendMode = 'avg'
12.6710 	EXP 	window1: blendMode = 'avg'
12.6877 	EXP 	window1: blendMode = 'avg'
12.7044 	EXP 	window1: blendMode = 'avg'
12.7201 	EXP 	window1: blendMode = 'avg'
12.7379 	EXP 	window1: blendMode = 'avg'
12.7548 	EXP 	window1: blendMode = 'avg'
12.7709 	EXP 	window1: blendMode = 'avg'
12.7871 	EXP 	window1: blendMode = 'avg'
12.8045 	EXP 	window1: blendMode = 'avg'
12.8210 	EXP 	window1: blendMode = 'avg'
12.8378 	EXP 	window1: blendMode = 'avg'
12.8543 	EXP 	window1: blendMode = 'avg'
12.8711 	EXP 	window1: blendMode = 'avg'
12.8876 	EXP 	window1: blendMode = 'avg'
12.9044 	EXP 	window1: blendMode = 'avg'
12.9210 	EXP 	window1: blendMode = 'avg'
12.9378 	EXP 	window1: blendMode = 'avg'
12.9544 	EXP 	window1: blendMode = 'avg'
12.9711 	EXP 	window1: blendMode = 'avg'
12.9876 	EXP 	window1: blendMode = 'avg'
13.0043 	EXP 	window1: blendMode = 'avg'
13.0211 	EXP 	window1: blendMode = 'avg'
13.0377 	EXP 	window1: blendMode = 'avg'
13.0544 	EXP 	window1: blendMode = 'avg'
13.0704 	EXP 	window1: blendMode = 'avg'
13.0867 	EXP 	window1: blendMode = 'avg'
13.1041 	EXP 	window1: blendMode = 'avg'
13.1211 	EXP 	window1: blendMode = 'avg'
13.1377 	EXP 	window1: blendMode = 'avg'
13.1544 	EXP 	window1: blendMode = 'avg'
13.1710 	EXP 	window1: blendMode = 'avg'
13.1877 	EXP 	window1: blendMode = 'avg'
13.2043 	EXP 	window1: blendMode = 'avg'
13.2210 	EXP 	window1: blendMode = 'avg'
13.2378 	EXP 	window1: blendMode = 'avg'
13.2544 	EXP 	window1: blendMode = 'avg'
13.2711 	EXP 	window1: blendMode = 'avg'
13.2871 	EXP 	window1: blendMode = 'avg'
13.3033 	EXP 	window1: blendMode = 'avg'
13.3209 	EXP 	window1: blendMode = 'avg'
13.3376 	EXP 	window1: blendMode = 'avg'
13.3544 	EXP 	window1: blendMode = 'avg'
13.3711 	EXP 	window1: blendMode = 'avg'
13.3877 	EXP 	window1: blendMode = 'avg'
13.4043 	EXP 	window1: blendMode = 'avg'
13.4211 	EXP 	window1: blendMode = 'avg'
13.4376 	EXP 	window1: blendMode = 'avg'
13.4535 	EXP 	window1: blendMode = 'avg'
13.4710 	EXP 	window1: blendMode = 'avg'
13.4877 	EXP 	window1: blendMode = 'avg'
13.5043 	EXP 	window1: blendMode = 'avg'
13.5210 	EXP 	window1: blendMode = 'avg'
13.5366 	EXP 	window1: blendMode = 'avg'
13.5544 	EXP 	window1: blendMode = 'avg'
13.5705 	EXP 	window1: blendMode = 'avg'
13.5877 	EXP 	window1: blendMode = 'avg'
13.6044 	EXP 	window1: blendMode = 'avg'
13.6210 	EXP 	window1: blendMode = 'avg'
13.6378 	EXP 	window1: blendMode = 'avg'
13.6544 	EXP 	window1: blendMode = 'avg'
13.6711 	EXP 	window1: blendMode = 'avg'
13.6877 	EXP 	window1: blendMode = 'avg'
13.7044 	EXP 	window1: blendMode = 'avg'
13.7210 	EXP 	window1: blendMode = 'avg'
13.7379 	EXP 	window1: blendMode = 'avg'
13.7544 	EXP 	window1: blendMode = 'avg'
13.7710 	EXP 	window1: blendMode = 'avg'
13.7873 	EXP 	window1: blendMode = 'avg'
13.8042 	EXP 	window1: blendMode = 'avg'
13.8211 	EXP 	window1: blendMode = 'avg'
13.8377 	EXP 	window1: blendMode = 'avg'
13.8545 	EXP 	window1: blendMode = 'avg'
13.8710 	EXP 	window1: blendMode = 'avg'
13.8876 	EXP 	window1: blendMode = 'avg'
13.9038 	EXP 	window1: blendMode = 'avg'
13.9205 	EXP 	window1: blendMode = 'avg'
13.9376 	EXP 	window1: blendMode = 'avg'
13.9545 	EXP 	window1: blendMode = 'avg'
13.9710 	EXP 	window1: blendMode = 'avg'
13.9877 	EXP 	window1: blendMode = 'avg'
14.0044 	EXP 	window1: blendMode = 'avg'
