YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,9.87163496017,,,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,0,0,0,40,,,None,,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,0,1,1,14,,,right,0.585136175156,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,2,2,15,,,right,0.417989015579,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,0,3,3,39,,,left,0.452133178711,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,0,4,4,11,,,right,0.550201892853,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,0,5,5,31,,,right,0.61815905571,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,0,6,6,29,,,left,0.417340040207,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,0,7,7,18,,,right,0.169129133224,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,1.jpg,0,3.jpg,0,8,8,42,,,left,0.567906856537,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,0,9,9,8,,,right,0.435328960419,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,0,10,10,19,,,right,0.43580198288,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,0,11,11,12,,,right,0.434557914734,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,0,12,12,6,,,left,0.251925945282,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,0,13,13,27,,,left,0.451575040817,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,3.jpg,0,1.jpg,0,14,14,20,,,right,0.468543052673,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,15,15,36,,,left,0.518635988235,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,0,16,16,22,,,left,0.901929140091,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,0,17,17,0,,,right,0.535335063934,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,0,18,18,35,,,right,0.519429922104,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,0,19,19,37,,,left,0.384032964706,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,0,20,20,17,,,left,0.518309116364,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,0,21,21,30,,,right,0.484342098236,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,22,22,4,,,left,0.668382883072,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,0,23,23,3,,,right,0.401987075806,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,0,24,24,1,,,left,0.201714038849,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,25,25,24,,,left,0.60169506073,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,0,26,26,10,,,right,0.417896032333,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,0,27,27,32,,,left,0.368788003922,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,0,28,28,28,,,right,0.251873016357,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,0,29,29,13,,,right,0.551908969879,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,30,30,7,,,left,0.468639850616,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,0,31,31,5,,,right,0.267393827438,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,0,32,32,2,,,right,0.432610034943,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,33,33,34,,,left,0.335523843765,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,4.jpg,0,2.jpg,0,34,34,21,,,left,0.235044956207,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,0,35,35,38,,,left,0.584103107452,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,36,36,33,,,right,0.518676042557,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,2.jpg,0,4.jpg,0,37,37,43,,,right,0.600677013397,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,0,38,38,16,,,left,0.352453947067,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,0,39,39,41,,,right,0.384885787964,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,40,40,9,,,right,0.501546144485,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,41,41,25,,,right,0.535695075989,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,0,42,42,26,,,left,0.317117214203,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,43,43,23,,,left,0.467794895172,,,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
,,,,,,,,,,,,,,,escape,4.41883611679,2018_Jul_09_1310,59.9862416352,ExpLonely,32,
