YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,0.500592947006,,,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,0,0,0,10,,,right,0.302737951279,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,0,1,1,35,,,left,0.386430025101,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,1.jpg,0,3.jpg,0,2,2,42,,,right,0.30147600174,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,3.jpg,0,1.jpg,0,3,3,20,,,right,0.535107135773,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,0,4,4,41,,,left,0.467080116272,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,5,5,24,,,right,0.452629089355,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,0,6,6,11,,,left,0.601853847504,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,0,7,7,5,,,right,0.352026939392,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,8,8,25,,,left,0.535056114197,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,9,9,7,,,left,0.467614889145,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,10,10,23,,,right,0.366744995117,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,0,11,11,40,,,right,0.386030197144,,,2018_Jul_09_1434,59.7375384905,ExpLonely,46,
