YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,n,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,order
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,1.0,'right',0.43526506424,0.43526506423950195,0.0,34.0
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,1.0,'left',0.451787948608,0.45178794860839844,0.0,16.0
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,1.0,'right',0.418181180954,0.4181811809539795,0.0,11.0
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,1.0,'left',0.634695053101,0.6346950531005859,0.0,39.0
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,1.0,'left',0.519671916962,0.5196719169616699,0.0,10.0
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,1.0,'left',0.451447963715,0.4514479637145996,0.0,28.0
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,1.0,'left',0.233741998672,0.23374199867248535,0.0,18.0
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,1.0,'right',0.618083953857,0.6180839538574219,0.0,17.0
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,1.0,'left',0.36781001091,0.3678100109100342,0.0,1.0
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,1.0,,,,,0.0
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,1.0,'right',0.36887216568,0.36887216567993164,0.0,19.0
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,1.0,'left',0.452311992645,0.45231199264526367,0.0,8.0
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,1.0,'right',0.401964902878,0.4019649028778076,0.0,21.0
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,1.0,'right',0.502302885056,0.502302885055542,0.0,9.0
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,1.0,'left',0.386309146881,0.3863091468811035,0.0,43.0
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,1.0,'left',0.182374954224,0.1823749542236328,0.0,24.0
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,1.0,'left',0.468105792999,0.4681057929992676,0.0,12.0
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,1.0,'left',0.318547010422,0.31854701042175293,0.0,27.0
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,1.0,'right',0.418781995773,0.41878199577331543,0.0,29.0
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,1.0,'left',0.4024310112,0.40243101119995117,0.0,22.0
0,0.5,-300,300,3.jpg,0,1.jpg,1.0,'right',0.501956939697,0.5019569396972656,0.0,35.0
0,0.5,-300,300,4.jpg,0,2.jpg,1.0,'right',0.336098909378,0.33609890937805176,0.0,38.0
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,1.0,'right',0.502940177917,0.5029401779174805,0.0,13.0
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,1.0,'right',0.518965005875,0.5189650058746338,0.0,26.0
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,1.0,'left',0.452143907547,0.45214390754699707,0.0,36.0
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,1.0,'left',0.418481826782,0.41848182678222656,0.0,20.0
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,1.0,'right',0.569526910782,0.5695269107818604,0.0,5.0
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,1.0,'right',0.452347993851,0.452347993850708,0.0,42.0
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,1.0,'left',0.451939821243,0.45193982124328613,0.0,14.0
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,1.0,'right',0.449988126755,0.44998812675476074,0.0,40.0
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,1.0,'left',0.518527984619,0.5185279846191406,0.0,37.0
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,1.0,'left',0.719460964203,0.7194609642028809,0.0,31.0
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,1.0,'left',0.452890872955,0.45289087295532227,0.0,30.0
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,1.0,'right',0.518701076508,0.5187010765075684,0.0,7.0
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,1.0,'right',0.418902873993,0.4189028739929199,0.0,23.0
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,1.0,'left',0.368493080139,0.36849308013916016,0.0,33.0
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,1.0,'right',0.553348064423,0.5533480644226074,0.0,3.0
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,1.0,'left',0.918461084366,0.9184610843658447,0.0,2.0
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,1.0,'left',0.435528993607,0.4355289936065674,0.0,41.0
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,1.0,'right',0.268680095673,0.2686800956726074,0.0,32.0
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,1.0,'right',0.45255613327,0.45255613327026367,0.0,15.0
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,1.0,'left',0.600652933121,0.6006529331207275,0.0,6.0
0,0.5,-300,300,1.jpg,0,3.jpg,1.0,'left',0.618391990662,0.6183919906616211,0.0,4.0
0,0.5,-300,300,2.jpg,0,4.jpg,1.0,'right',0.468765974045,0.4687659740447998,0.0,25.0

extraInfo
date,2018_Jul_09_1235
frameRate,60.1294251562
expName,ExpLonely
participant,23
