YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,n,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,order
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,1.0,'right',0.535335063934,0.5353350639343262,0.0,17.0
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,1.0,'left',0.201714038849,0.20171403884887695,0.0,24.0
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,1.0,'right',0.432610034943,0.43261003494262695,0.0,32.0
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,1.0,'right',0.401987075806,0.40198707580566406,0.0,23.0
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,1.0,'left',0.668382883072,0.6683828830718994,0.0,22.0
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,1.0,'right',0.267393827438,0.2673938274383545,0.0,31.0
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,1.0,'left',0.251925945282,0.2519259452819824,0.0,12.0
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,1.0,'left',0.468639850616,0.4686398506164551,0.0,30.0
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,1.0,'right',0.435328960419,0.43532896041870117,0.0,9.0
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,1.0,'right',0.501546144485,0.5015461444854736,0.0,40.0
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,1.0,'right',0.417896032333,0.417896032333374,0.0,26.0
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,1.0,'right',0.550201892853,0.5502018928527832,0.0,4.0
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,1.0,'right',0.434557914734,0.4345579147338867,0.0,11.0
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,1.0,'right',0.551908969879,0.5519089698791504,0.0,29.0
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,1.0,'right',0.585136175156,0.5851361751556396,0.0,1.0
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,1.0,'right',0.417989015579,0.41798901557922363,0.0,2.0
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,1.0,'left',0.352453947067,0.35245394706726074,0.0,38.0
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,1.0,'left',0.518309116364,0.5183091163635254,0.0,20.0
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,1.0,'right',0.169129133224,0.1691291332244873,0.0,7.0
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,1.0,'right',0.43580198288,0.43580198287963867,0.0,10.0
0,0.5,-300,300,3.jpg,0,1.jpg,1.0,'right',0.468543052673,0.46854305267333984,0.0,14.0
0,0.5,-300,300,4.jpg,0,2.jpg,1.0,'left',0.235044956207,0.2350449562072754,0.0,34.0
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,1.0,'left',0.901929140091,0.9019291400909424,0.0,16.0
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,1.0,'left',0.467794895172,0.46779489517211914,0.0,43.0
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,1.0,'left',0.60169506073,0.6016950607299805,0.0,25.0
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,1.0,'right',0.535695075989,0.5356950759887695,0.0,41.0
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,1.0,'left',0.317117214203,0.31711721420288086,0.0,42.0
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,1.0,'left',0.451575040817,0.45157504081726074,0.0,13.0
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,1.0,'right',0.251873016357,0.2518730163574219,0.0,28.0
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,1.0,'left',0.417340040207,0.4173400402069092,0.0,6.0
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,1.0,'right',0.484342098236,0.484342098236084,0.0,21.0
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,1.0,'right',0.61815905571,0.6181590557098389,0.0,5.0
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,1.0,'left',0.368788003922,0.3687880039215088,0.0,27.0
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,1.0,'right',0.518676042557,0.5186760425567627,0.0,36.0
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,1.0,'left',0.335523843765,0.3355238437652588,0.0,33.0
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,1.0,'right',0.519429922104,0.5194299221038818,0.0,18.0
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,1.0,'left',0.518635988235,0.5186359882354736,0.0,15.0
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,1.0,'left',0.384032964706,0.3840329647064209,0.0,19.0
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,1.0,'left',0.584103107452,0.5841031074523926,0.0,35.0
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,1.0,'left',0.452133178711,0.4521331787109375,0.0,3.0
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,1.0,,,,,0.0
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,1.0,'right',0.384885787964,0.3848857879638672,0.0,39.0
0,0.5,-300,300,1.jpg,0,3.jpg,1.0,'left',0.567906856537,0.5679068565368652,0.0,8.0
0,0.5,-300,300,2.jpg,0,4.jpg,1.0,'right',0.600677013397,0.6006770133972168,0.0,37.0

extraInfo
date,2018_Jul_09_1310
frameRate,59.9862416352
expName,ExpLonely
participant,32
