YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,17.9088888168,,,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,0,0,0,35,,,right,0.919705867767,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,1,1,23,,,right,0.919214010239,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,4.jpg,0,2.jpg,0,2,2,21,,,left,0.869005918503,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,0,3,3,13,,,left,1.05219602585,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,0,4,4,26,,,left,0.884000062943,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,0,5,5,12,,,left,1.78446912766,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,0,6,6,31,,,right,1.05278015137,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,0,7,7,10,,,right,1.03513789177,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,0,8,8,32,,,right,0.984909057617,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,9,9,4,,,right,1.03452992439,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,0,10,10,29,,,right,1.00168514252,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,2.jpg,0,4.jpg,0,11,11,43,,,right,1.56900906563,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,0,12,12,22,,,right,1.73558807373,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,13,13,24,,,left,0.835520029068,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,14,14,33,,,right,1.10259318352,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,0,15,15,16,,,left,1.0023059845,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,0,16,16,3,,,right,1.13510012627,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,0,17,17,30,,,left,1.03523111343,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,0,18,18,6,,,right,0.916115045547,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,19,19,25,,,left,1.13352799416,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,0,20,20,5,,,right,2.15303707123,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,21,21,7,,,left,1.10290789604,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,22,22,36,,,left,1.53574204445,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,3.jpg,0,1.jpg,0,23,23,20,,,left,1.05167984962,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,24,24,15,,,left,1.75124502182,,,2018_Jul_09_1436,59.9757769189,ExpLonely,47,
