10.7232 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1135c4410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.8084 	EXP 	window1: blendMode = 'avg'
11.8237 	EXP 	window1: blendMode = 'avg'
11.8401 	EXP 	window1: blendMode = 'avg'
11.8581 	EXP 	window1: blendMode = 'avg'
11.8740 	EXP 	window1: blendMode = 'avg'
11.8913 	EXP 	window1: blendMode = 'avg'
11.9070 	EXP 	window1: blendMode = 'avg'
11.9235 	EXP 	window1: blendMode = 'avg'
11.9408 	EXP 	window1: blendMode = 'avg'
11.9566 	EXP 	window1: blendMode = 'avg'
11.9741 	EXP 	window1: blendMode = 'avg'
11.9907 	EXP 	window1: blendMode = 'avg'
12.0082 	EXP 	window1: blendMode = 'avg'
12.0235 	EXP 	window1: blendMode = 'avg'
12.0414 	EXP 	window1: blendMode = 'avg'
12.0566 	EXP 	window1: blendMode = 'avg'
12.0741 	EXP 	window1: blendMode = 'avg'
12.0906 	EXP 	window1: blendMode = 'avg'
12.1069 	EXP 	window1: blendMode = 'avg'
12.1235 	EXP 	window1: blendMode = 'avg'
12.1417 	EXP 	window1: blendMode = 'avg'
12.1571 	EXP 	window1: blendMode = 'avg'
12.1749 	EXP 	window1: blendMode = 'avg'
12.1909 	EXP 	window1: blendMode = 'avg'
12.2082 	EXP 	window1: blendMode = 'avg'
12.2235 	EXP 	window1: blendMode = 'avg'
12.2408 	EXP 	window1: blendMode = 'avg'
12.2571 	EXP 	window1: blendMode = 'avg'
12.2733 	EXP 	window1: blendMode = 'avg'
12.2915 	EXP 	window1: blendMode = 'avg'
12.3067 	EXP 	window1: blendMode = 'avg'
12.3249 	EXP 	window1: blendMode = 'avg'
12.3404 	EXP 	window1: blendMode = 'avg'
12.3569 	EXP 	window1: blendMode = 'avg'
12.3743 	EXP 	window1: blendMode = 'avg'
12.3918 	EXP 	window1: blendMode = 'avg'
12.4071 	EXP 	window1: blendMode = 'avg'
12.4235 	EXP 	window1: blendMode = 'avg'
12.4411 	EXP 	window1: blendMode = 'avg'
12.4572 	EXP 	window1: blendMode = 'avg'
12.4737 	EXP 	window1: blendMode = 'avg'
12.4903 	EXP 	window1: blendMode = 'avg'
12.5067 	EXP 	window1: blendMode = 'avg'
12.5250 	EXP 	window1: blendMode = 'avg'
12.5416 	EXP 	window1: blendMode = 'avg'
12.5570 	EXP 	window1: blendMode = 'avg'
12.5742 	EXP 	window1: blendMode = 'avg'
12.5907 	EXP 	window1: blendMode = 'avg'
12.6073 	EXP 	window1: blendMode = 'avg'
12.6239 	EXP 	window1: blendMode = 'avg'
12.6398 	EXP 	window1: blendMode = 'avg'
12.6564 	EXP 	window1: blendMode = 'avg'
12.6739 	EXP 	window1: blendMode = 'avg'
12.6902 	EXP 	window1: blendMode = 'avg'
12.7069 	EXP 	window1: blendMode = 'avg'
12.7232 	EXP 	window1: blendMode = 'avg'
12.7417 	EXP 	window1: blendMode = 'avg'
12.7573 	EXP 	window1: blendMode = 'avg'
12.7740 	EXP 	window1: blendMode = 'avg'
12.7906 	EXP 	window1: blendMode = 'avg'
12.8081 	EXP 	window1: blendMode = 'avg'
12.8236 	EXP 	window1: blendMode = 'avg'
12.8412 	EXP 	window1: blendMode = 'avg'
12.8563 	EXP 	window1: blendMode = 'avg'
12.8742 	EXP 	window1: blendMode = 'avg'
12.8910 	EXP 	window1: blendMode = 'avg'
12.9078 	EXP 	window1: blendMode = 'avg'
12.9248 	EXP 	window1: blendMode = 'avg'
12.9400 	EXP 	window1: blendMode = 'avg'
12.9579 	EXP 	window1: blendMode = 'avg'
12.9731 	EXP 	window1: blendMode = 'avg'
12.9900 	EXP 	window1: blendMode = 'avg'
13.0082 	EXP 	window1: blendMode = 'avg'
13.0238 	EXP 	window1: blendMode = 'avg'
13.0399 	EXP 	window1: blendMode = 'avg'
13.0582 	EXP 	window1: blendMode = 'avg'
13.0735 	EXP 	window1: blendMode = 'avg'
13.0903 	EXP 	window1: blendMode = 'avg'
13.1083 	EXP 	window1: blendMode = 'avg'
13.1230 	EXP 	window1: blendMode = 'avg'
13.1392 	EXP 	window1: blendMode = 'avg'
13.1567 	EXP 	window1: blendMode = 'avg'
13.1726 	EXP 	window1: blendMode = 'avg'
13.1900 	EXP 	window1: blendMode = 'avg'
13.2073 	EXP 	window1: blendMode = 'avg'
13.2226 	EXP 	window1: blendMode = 'avg'
13.2399 	EXP 	window1: blendMode = 'avg'
13.2563 	EXP 	window1: blendMode = 'avg'
13.2727 	EXP 	window1: blendMode = 'avg'
13.2900 	EXP 	window1: blendMode = 'avg'
13.3060 	EXP 	window1: blendMode = 'avg'
13.3228 	EXP 	window1: blendMode = 'avg'
13.3398 	EXP 	window1: blendMode = 'avg'
13.3558 	EXP 	window1: blendMode = 'avg'
13.3728 	EXP 	window1: blendMode = 'avg'
13.3889 	EXP 	window1: blendMode = 'avg'
13.4058 	EXP 	window1: blendMode = 'avg'
13.4228 	EXP 	window1: blendMode = 'avg'
13.4397 	EXP 	window1: blendMode = 'avg'
13.4561 	EXP 	window1: blendMode = 'avg'
13.4729 	EXP 	window1: blendMode = 'avg'
13.4896 	EXP 	window1: blendMode = 'avg'
13.5055 	EXP 	window1: blendMode = 'avg'
13.5228 	EXP 	window1: blendMode = 'avg'
13.5394 	EXP 	window1: blendMode = 'avg'
13.5561 	EXP 	window1: blendMode = 'avg'
13.5737 	EXP 	window1: blendMode = 'avg'
13.5906 	EXP 	window1: blendMode = 'avg'
13.6070 	EXP 	window1: blendMode = 'avg'
13.6237 	EXP 	window1: blendMode = 'avg'
13.6405 	EXP 	window1: blendMode = 'avg'
13.6554 	EXP 	window1: blendMode = 'avg'
13.6722 	EXP 	window1: blendMode = 'avg'
13.6895 	EXP 	window1: blendMode = 'avg'
13.7056 	EXP 	window1: blendMode = 'avg'
13.7226 	EXP 	window1: blendMode = 'avg'
13.7394 	EXP 	window1: blendMode = 'avg'
13.7563 	EXP 	window1: blendMode = 'avg'
13.7724 	EXP 	window1: blendMode = 'avg'
13.7893 	EXP 	window1: blendMode = 'avg'
13.8071 	EXP 	window1: blendMode = 'avg'
13.8237 	EXP 	window1: blendMode = 'avg'
13.8405 	EXP 	window1: blendMode = 'avg'
13.8572 	EXP 	window1: blendMode = 'avg'
13.8738 	EXP 	window1: blendMode = 'avg'
13.8904 	EXP 	window1: blendMode = 'avg'
13.9072 	EXP 	window1: blendMode = 'avg'
13.9230 	EXP 	window1: blendMode = 'avg'
13.9392 	EXP 	window1: blendMode = 'avg'
13.9571 	EXP 	window1: blendMode = 'avg'
13.9740 	EXP 	window1: blendMode = 'avg'
13.9903 	EXP 	window1: blendMode = 'avg'
14.0072 	EXP 	window1: blendMode = 'avg'
14.0239 	EXP 	window1: blendMode = 'avg'
14.0405 	EXP 	window1: blendMode = 'avg'
14.0573 	EXP 	window1: blendMode = 'avg'
14.0744 	EXP 	window1: blendMode = 'avg'
14.0903 	EXP 	window1: blendMode = 'avg'
14.1071 	EXP 	window1: blendMode = 'avg'
14.1237 	EXP 	window1: blendMode = 'avg'
14.1407 	EXP 	window1: blendMode = 'avg'
14.1568 	EXP 	window1: blendMode = 'avg'
14.1737 	EXP 	window1: blendMode = 'avg'
14.1905 	EXP 	window1: blendMode = 'avg'
14.2073 	EXP 	window1: blendMode = 'avg'
14.2239 	EXP 	window1: blendMode = 'avg'
14.2404 	EXP 	window1: blendMode = 'avg'
14.2571 	EXP 	window1: blendMode = 'avg'
14.2739 	EXP 	window1: blendMode = 'avg'
14.2905 	EXP 	window1: blendMode = 'avg'
14.3071 	EXP 	window1: blendMode = 'avg'
14.3239 	EXP 	window1: blendMode = 'avg'
14.3404 	EXP 	window1: blendMode = 'avg'
14.3572 	EXP 	window1: blendMode = 'avg'
14.3738 	EXP 	window1: blendMode = 'avg'
14.3904 	EXP 	window1: blendMode = 'avg'
14.4064 	EXP 	window1: blendMode = 'avg'
14.4233 	EXP 	window1: blendMode = 'avg'
14.4403 	EXP 	window1: blendMode = 'avg'
14.4572 	EXP 	window1: blendMode = 'avg'
14.4738 	EXP 	window1: blendMode = 'avg'
14.4906 	EXP 	window1: blendMode = 'avg'
14.5068 	EXP 	window1: blendMode = 'avg'
14.5221 	EXP 	window1: blendMode = 'avg'
14.5398 	EXP 	window1: blendMode = 'avg'
14.5559 	EXP 	window1: blendMode = 'avg'
14.5737 	EXP 	window1: blendMode = 'avg'
14.5906 	EXP 	window1: blendMode = 'avg'
14.6071 	EXP 	window1: blendMode = 'avg'
14.6235 	EXP 	window1: blendMode = 'avg'
14.6403 	EXP 	window1: blendMode = 'avg'
14.6572 	EXP 	window1: blendMode = 'avg'
14.6736 	EXP 	window1: blendMode = 'avg'
14.6904 	EXP 	window1: blendMode = 'avg'
14.7072 	EXP 	window1: blendMode = 'avg'
14.7240 	EXP 	window1: blendMode = 'avg'
14.7403 	EXP 	window1: blendMode = 'avg'
14.7571 	EXP 	window1: blendMode = 'avg'
14.7739 	EXP 	window1: blendMode = 'avg'
14.7905 	EXP 	window1: blendMode = 'avg'
14.8072 	EXP 	window1: blendMode = 'avg'
14.8237 	EXP 	window1: blendMode = 'avg'
14.8404 	EXP 	window1: blendMode = 'avg'
14.8565 	EXP 	window1: blendMode = 'avg'
14.8738 	EXP 	window1: blendMode = 'avg'
14.8904 	EXP 	window1: blendMode = 'avg'
14.9072 	EXP 	window1: blendMode = 'avg'
14.9238 	EXP 	window1: blendMode = 'avg'
14.9410 	EXP 	window1: blendMode = 'avg'
14.9570 	EXP 	window1: blendMode = 'avg'
14.9739 	EXP 	window1: blendMode = 'avg'
14.9905 	EXP 	window1: blendMode = 'avg'
15.0069 	EXP 	window1: blendMode = 'avg'
15.0236 	EXP 	window1: blendMode = 'avg'
15.0403 	EXP 	window1: blendMode = 'avg'
15.0571 	EXP 	window1: blendMode = 'avg'
15.0739 	EXP 	window1: blendMode = 'avg'
15.0905 	EXP 	window1: blendMode = 'avg'
15.1072 	EXP 	window1: blendMode = 'avg'
15.1238 	EXP 	window1: blendMode = 'avg'
15.1407 	EXP 	window1: blendMode = 'avg'
15.1570 	EXP 	window1: blendMode = 'avg'
15.1738 	EXP 	window1: blendMode = 'avg'
15.1906 	EXP 	window1: blendMode = 'avg'
15.2063 	EXP 	window1: blendMode = 'avg'
15.2240 	EXP 	window1: blendMode = 'avg'
15.2404 	EXP 	window1: blendMode = 'avg'
15.2572 	EXP 	window1: blendMode = 'avg'
15.2739 	EXP 	window1: blendMode = 'avg'
15.2904 	EXP 	window1: blendMode = 'avg'
15.3072 	EXP 	window1: blendMode = 'avg'
15.3238 	EXP 	window1: blendMode = 'avg'
15.3405 	EXP 	window1: blendMode = 'avg'
15.3571 	EXP 	window1: blendMode = 'avg'
15.3737 	EXP 	window1: blendMode = 'avg'
15.3907 	EXP 	window1: blendMode = 'avg'
15.4070 	EXP 	window1: blendMode = 'avg'
15.4239 	EXP 	window1: blendMode = 'avg'
15.4391 	EXP 	window1: blendMode = 'avg'
15.4564 	EXP 	window1: blendMode = 'avg'
15.4736 	EXP 	window1: blendMode = 'avg'
15.4905 	EXP 	window1: blendMode = 'avg'
15.5071 	EXP 	window1: blendMode = 'avg'
15.5237 	EXP 	window1: blendMode = 'avg'
15.5402 	EXP 	window1: blendMode = 'avg'
15.5572 	EXP 	window1: blendMode = 'avg'
15.5724 	EXP 	window1: blendMode = 'avg'
15.5903 	EXP 	window1: blendMode = 'avg'
15.6070 	EXP 	window1: blendMode = 'avg'
15.6235 	EXP 	window1: blendMode = 'avg'
15.6404 	EXP 	window1: blendMode = 'avg'
15.6571 	EXP 	window1: blendMode = 'avg'
15.6739 	EXP 	window1: blendMode = 'avg'
15.6905 	EXP 	window1: blendMode = 'avg'
15.7073 	EXP 	window1: blendMode = 'avg'
15.7237 	EXP 	window1: blendMode = 'avg'
15.7404 	EXP 	window1: blendMode = 'avg'
15.7563 	EXP 	window1: blendMode = 'avg'
15.7739 	EXP 	window1: blendMode = 'avg'
15.7905 	EXP 	window1: blendMode = 'avg'
15.8071 	EXP 	window1: blendMode = 'avg'
15.8239 	EXP 	window1: blendMode = 'avg'
15.8394 	EXP 	window1: blendMode = 'avg'
15.8559 	EXP 	window1: blendMode = 'avg'
15.8737 	EXP 	window1: blendMode = 'avg'
15.8906 	EXP 	window1: blendMode = 'avg'
15.9071 	EXP 	window1: blendMode = 'avg'
15.9242 	EXP 	window1: blendMode = 'avg'
15.9398 	EXP 	window1: blendMode = 'avg'
15.9570 	EXP 	window1: blendMode = 'avg'
15.9739 	EXP 	window1: blendMode = 'avg'
15.9894 	EXP 	window1: blendMode = 'avg'
16.0072 	EXP 	window1: blendMode = 'avg'
16.0238 	EXP 	window1: blendMode = 'avg'
16.0404 	EXP 	window1: blendMode = 'avg'
16.0572 	EXP 	window1: blendMode = 'avg'
16.0739 	EXP 	window1: blendMode = 'avg'
16.0902 	EXP 	window1: blendMode = 'avg'
16.1070 	EXP 	window1: blendMode = 'avg'
16.1239 	EXP 	window1: blendMode = 'avg'
16.1405 	EXP 	window1: blendMode = 'avg'
16.1572 	EXP 	window1: blendMode = 'avg'
16.1737 	EXP 	window1: blendMode = 'avg'
16.1906 	EXP 	window1: blendMode = 'avg'
16.2072 	EXP 	window1: blendMode = 'avg'
16.2238 	EXP 	window1: blendMode = 'avg'
16.2406 	EXP 	window1: blendMode = 'avg'
16.2571 	EXP 	window1: blendMode = 'avg'
16.2737 	EXP 	window1: blendMode = 'avg'
16.2905 	EXP 	window1: blendMode = 'avg'
16.3072 	EXP 	window1: blendMode = 'avg'
16.3240 	EXP 	window1: blendMode = 'avg'
16.3403 	EXP 	window1: blendMode = 'avg'
16.3572 	EXP 	window1: blendMode = 'avg'
16.3737 	EXP 	window1: blendMode = 'avg'
16.3904 	EXP 	window1: blendMode = 'avg'
16.4067 	EXP 	window1: blendMode = 'avg'
16.4237 	EXP 	window1: blendMode = 'avg'
16.4405 	EXP 	window1: blendMode = 'avg'
16.4567 	EXP 	window1: blendMode = 'avg'
16.4735 	EXP 	window1: blendMode = 'avg'
16.4902 	EXP 	window1: blendMode = 'avg'
16.5069 	EXP 	window1: blendMode = 'avg'
16.5231 	EXP 	window1: blendMode = 'avg'
16.5405 	EXP 	window1: blendMode = 'avg'
16.5571 	EXP 	window1: blendMode = 'avg'
16.5738 	EXP 	window1: blendMode = 'avg'
16.5905 	EXP 	window1: blendMode = 'avg'
16.6073 	EXP 	window1: blendMode = 'avg'
16.6238 	EXP 	window1: blendMode = 'avg'
16.6404 	EXP 	window1: blendMode = 'avg'
16.6572 	EXP 	window1: blendMode = 'avg'
16.6729 	EXP 	window1: blendMode = 'avg'
16.6899 	EXP 	window1: blendMode = 'avg'
16.7062 	EXP 	window1: blendMode = 'avg'
16.7238 	EXP 	window1: blendMode = 'avg'
16.7406 	EXP 	window1: blendMode = 'avg'
16.7565 	EXP 	window1: blendMode = 'avg'
16.7737 	EXP 	window1: blendMode = 'avg'
16.7902 	EXP 	window1: blendMode = 'avg'
16.8070 	EXP 	window1: blendMode = 'avg'
16.8233 	EXP 	window1: blendMode = 'avg'
16.8403 	EXP 	window1: blendMode = 'avg'
16.8570 	EXP 	window1: blendMode = 'avg'
16.8738 	EXP 	window1: blendMode = 'avg'
16.8904 	EXP 	window1: blendMode = 'avg'
16.9071 	EXP 	window1: blendMode = 'avg'
16.9237 	EXP 	window1: blendMode = 'avg'
16.9406 	EXP 	window1: blendMode = 'avg'
16.9569 	EXP 	window1: blendMode = 'avg'
16.9731 	EXP 	window1: blendMode = 'avg'
16.9895 	EXP 	window1: blendMode = 'avg'
17.0059 	EXP 	window1: blendMode = 'avg'
17.0229 	EXP 	window1: blendMode = 'avg'
17.0394 	EXP 	window1: blendMode = 'avg'
17.0564 	EXP 	window1: blendMode = 'avg'
17.0735 	EXP 	window1: blendMode = 'avg'
17.0897 	EXP 	window1: blendMode = 'avg'
17.1061 	EXP 	window1: blendMode = 'avg'
17.1233 	EXP 	window1: blendMode = 'avg'
17.1400 	EXP 	window1: blendMode = 'avg'
17.1564 	EXP 	window1: blendMode = 'avg'
17.1737 	EXP 	window1: blendMode = 'avg'
17.1890 	EXP 	window1: blendMode = 'avg'
17.2066 	EXP 	window1: blendMode = 'avg'
17.2233 	EXP 	window1: blendMode = 'avg'
17.2402 	EXP 	window1: blendMode = 'avg'
17.2572 	EXP 	window1: blendMode = 'avg'
17.2738 	EXP 	window1: blendMode = 'avg'
17.2906 	EXP 	window1: blendMode = 'avg'
17.3071 	EXP 	window1: blendMode = 'avg'
17.3237 	EXP 	window1: blendMode = 'avg'
17.3395 	EXP 	window1: blendMode = 'avg'
17.3571 	EXP 	window1: blendMode = 'avg'
17.3737 	EXP 	window1: blendMode = 'avg'
17.3894 	EXP 	window1: blendMode = 'avg'
17.4071 	EXP 	window1: blendMode = 'avg'
17.4239 	EXP 	window1: blendMode = 'avg'
17.4406 	EXP 	window1: blendMode = 'avg'
17.4569 	EXP 	window1: blendMode = 'avg'
17.4728 	EXP 	window1: blendMode = 'avg'
17.4906 	EXP 	window1: blendMode = 'avg'
17.5072 	EXP 	window1: blendMode = 'avg'
17.5240 	EXP 	window1: blendMode = 'avg'
17.5398 	EXP 	window1: blendMode = 'avg'
17.5565 	EXP 	window1: blendMode = 'avg'
17.5736 	EXP 	window1: blendMode = 'avg'
17.5900 	EXP 	window1: blendMode = 'avg'
17.6070 	EXP 	window1: blendMode = 'avg'
17.6232 	EXP 	window1: blendMode = 'avg'
17.6403 	EXP 	window1: blendMode = 'avg'
17.6571 	EXP 	window1: blendMode = 'avg'
17.6736 	EXP 	window1: blendMode = 'avg'
17.6904 	EXP 	window1: blendMode = 'avg'
17.7073 	EXP 	window1: blendMode = 'avg'
17.7227 	EXP 	window1: blendMode = 'avg'
17.7399 	EXP 	window1: blendMode = 'avg'
17.7559 	EXP 	window1: blendMode = 'avg'
17.7731 	EXP 	window1: blendMode = 'avg'
17.7893 	EXP 	window1: blendMode = 'avg'
17.8066 	EXP 	window1: blendMode = 'avg'
17.8231 	EXP 	window1: blendMode = 'avg'
17.8397 	EXP 	window1: blendMode = 'avg'
17.8558 	EXP 	window1: blendMode = 'avg'
17.8732 	EXP 	window1: blendMode = 'avg'
17.8898 	EXP 	window1: blendMode = 'avg'
17.9059 	EXP 	window1: blendMode = 'avg'
17.9239 	EXP 	window1: blendMode = 'avg'
17.9407 	EXP 	window1: blendMode = 'avg'
17.9562 	EXP 	window1: blendMode = 'avg'
17.9735 	EXP 	window1: blendMode = 'avg'
17.9894 	EXP 	window1: blendMode = 'avg'
18.0056 	EXP 	window1: blendMode = 'avg'
18.0229 	EXP 	window1: blendMode = 'avg'
18.0403 	EXP 	window1: blendMode = 'avg'
18.0568 	EXP 	window1: blendMode = 'avg'
18.0737 	EXP 	window1: blendMode = 'avg'
18.0897 	EXP 	window1: blendMode = 'avg'
18.1068 	EXP 	window1: blendMode = 'avg'
18.1237 	EXP 	window1: blendMode = 'avg'
18.1398 	EXP 	window1: blendMode = 'avg'
18.1570 	EXP 	window1: blendMode = 'avg'
18.1736 	EXP 	window1: blendMode = 'avg'
18.1906 	EXP 	window1: blendMode = 'avg'
18.2079 	EXP 	window1: blendMode = 'avg'
18.2225 	EXP 	window1: blendMode = 'avg'
18.2395 	EXP 	window1: blendMode = 'avg'
18.2574 	EXP 	window1: blendMode = 'avg'
18.2737 	EXP 	window1: blendMode = 'avg'
18.2900 	EXP 	window1: blendMode = 'avg'
18.3071 	EXP 	window1: blendMode = 'avg'
18.3238 	EXP 	window1: blendMode = 'avg'
18.3400 	EXP 	window1: blendMode = 'avg'
18.3570 	EXP 	window1: blendMode = 'avg'
18.3738 	EXP 	window1: blendMode = 'avg'
18.3897 	EXP 	window1: blendMode = 'avg'
18.4070 	EXP 	window1: blendMode = 'avg'
18.4238 	EXP 	window1: blendMode = 'avg'
18.4396 	EXP 	window1: blendMode = 'avg'
18.4572 	EXP 	window1: blendMode = 'avg'
18.4731 	EXP 	window1: blendMode = 'avg'
18.4896 	EXP 	window1: blendMode = 'avg'
18.5069 	EXP 	window1: blendMode = 'avg'
18.5238 	EXP 	window1: blendMode = 'avg'
18.5395 	EXP 	window1: blendMode = 'avg'
18.5561 	EXP 	window1: blendMode = 'avg'
18.5737 	EXP 	window1: blendMode = 'avg'
18.5905 	EXP 	window1: blendMode = 'avg'
18.6071 	EXP 	window1: blendMode = 'avg'
18.6239 	EXP 	window1: blendMode = 'avg'
18.6401 	EXP 	window1: blendMode = 'avg'
18.6565 	EXP 	window1: blendMode = 'avg'
18.6732 	EXP 	window1: blendMode = 'avg'
18.6902 	EXP 	window1: blendMode = 'avg'
18.7070 	EXP 	window1: blendMode = 'avg'
18.7237 	EXP 	window1: blendMode = 'avg'
18.7404 	EXP 	window1: blendMode = 'avg'
18.7570 	EXP 	window1: blendMode = 'avg'
18.7744 	EXP 	window1: blendMode = 'avg'
18.7903 	EXP 	window1: blendMode = 'avg'
18.8071 	EXP 	window1: blendMode = 'avg'
18.8238 	EXP 	window1: blendMode = 'avg'
18.8404 	EXP 	window1: blendMode = 'avg'
18.8572 	EXP 	window1: blendMode = 'avg'
18.8738 	EXP 	window1: blendMode = 'avg'
18.8901 	EXP 	window1: blendMode = 'avg'
18.9069 	EXP 	window1: blendMode = 'avg'
18.9241 	EXP 	window1: blendMode = 'avg'
18.9399 	EXP 	window1: blendMode = 'avg'
18.9569 	EXP 	window1: blendMode = 'avg'
18.9739 	EXP 	window1: blendMode = 'avg'
18.9905 	EXP 	window1: blendMode = 'avg'
19.0065 	EXP 	window1: blendMode = 'avg'
19.0234 	EXP 	window1: blendMode = 'avg'
19.0403 	EXP 	window1: blendMode = 'avg'
19.0571 	EXP 	window1: blendMode = 'avg'
19.0737 	EXP 	window1: blendMode = 'avg'
19.0905 	EXP 	window1: blendMode = 'avg'
19.1071 	EXP 	window1: blendMode = 'avg'
19.1227 	EXP 	window1: blendMode = 'avg'
19.1410 	EXP 	window1: blendMode = 'avg'
19.1569 	EXP 	window1: blendMode = 'avg'
19.1737 	EXP 	window1: blendMode = 'avg'
19.1903 	EXP 	window1: blendMode = 'avg'
19.2072 	EXP 	window1: blendMode = 'avg'
19.2237 	EXP 	window1: blendMode = 'avg'
19.2397 	EXP 	window1: blendMode = 'avg'
19.2570 	EXP 	window1: blendMode = 'avg'
19.2738 	EXP 	window1: blendMode = 'avg'
19.2904 	EXP 	window1: blendMode = 'avg'
19.3072 	EXP 	window1: blendMode = 'avg'
19.3238 	EXP 	window1: blendMode = 'avg'
19.3405 	EXP 	window1: blendMode = 'avg'
19.3560 	EXP 	window1: blendMode = 'avg'
19.3731 	EXP 	window1: blendMode = 'avg'
19.3905 	EXP 	window1: blendMode = 'avg'
19.4073 	EXP 	window1: blendMode = 'avg'
19.4239 	EXP 	window1: blendMode = 'avg'
19.4405 	EXP 	window1: blendMode = 'avg'
