YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,n,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,order
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,1.0,'left',0.384879827499,0.38487982749938965,0.0,31.0
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,1.0,'left',0.282462835312,0.28246283531188965,0.0,3.0
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,1.0,'right',0.469164848328,0.4691648483276367,0.0,6.0
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,1.0,'right',0.301846981049,0.301846981048584,0.0,25.0
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,1.0,'left',0.402122020721,0.40212202072143555,0.0,20.0
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,1.0,'right',0.336291074753,0.3362910747528076,0.0,14.0
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,1.0,'right',0.0652539730072,0.06525397300720215,0.0,36.0
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,1.0,'right',0.38557600975,0.3855760097503662,0.0,41.0
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,1.0,'right',0.417547941208,0.41754794120788574,0.0,10.0
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,1.0,'left',0.285173177719,0.2851731777191162,0.0,17.0
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,1.0,'right',0.352009057999,0.3520090579986572,0.0,33.0
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,1.0,'left',0.435325145721,0.43532514572143555,0.0,40.0
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,1.0,'left',0.50362610817,0.5036261081695557,0.0,26.0
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,1.0,'left',0.40219783783,0.40219783782958984,0.0,9.0
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,1.0,'left',0.368678092957,0.36867809295654297,0.0,42.0
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,1.0,'left',0.313179016113,0.31317901611328125,0.0,24.0
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,1.0,'right',0.368046045303,0.3680460453033447,0.0,35.0
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,1.0,'left',0.384714841843,0.38471484184265137,0.0,8.0
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,1.0,'right',0.433706998825,0.43370699882507324,0.0,12.0
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,1.0,'right',0.452198982239,0.45219898223876953,0.0,4.0
0,0.5,-300,300,3.jpg,0,1.jpg,1.0,'left',0.402168035507,0.40216803550720215,0.0,1.0
0,0.5,-300,300,4.jpg,0,2.jpg,1.0,'left',0.335348129272,0.33534812927246094,0.0,37.0
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,1.0,'right',0.335768938065,0.3357689380645752,0.0,39.0
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,1.0,'left',0.467338085175,0.46733808517456055,0.0,15.0
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,1.0,'left',0.536041021347,0.5360410213470459,0.0,11.0
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,1.0,'left',0.2013630867,0.20136308670043945,0.0,34.0
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,1.0,'left',0.335830926895,0.3358309268951416,0.0,7.0
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,1.0,'right',0.36913895607,0.3691389560699463,0.0,18.0
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,1.0,'right',0.519004106522,0.5190041065216064,0.0,30.0
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,1.0,'left',0.518024921417,0.5180249214172363,0.0,38.0
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,1.0,'right',0.502451181412,0.5024511814117432,0.0,27.0
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,1.0,'right',0.503583908081,0.5035839080810547,0.0,0.0
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,1.0,'left',0.152363061905,0.15236306190490723,0.0,19.0
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,1.0,'right',0.402100801468,0.4021008014678955,0.0,22.0
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,1.0,'left',0.403264045715,0.40326404571533203,0.0,29.0
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,1.0,'left',0.28487610817,0.28487610816955566,0.0,28.0
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,1.0,'left',0.385143041611,0.3851430416107178,0.0,13.0
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,1.0,'right',0.434480905533,0.4344809055328369,0.0,32.0
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,1.0,'right',0.485560894012,0.48556089401245117,0.0,2.0
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,1.0,'left',0.369085073471,0.36908507347106934,0.0,23.0
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,1.0,'right',0.436162948608,0.43616294860839844,0.0,16.0
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,1.0,'right',0.403794050217,0.4037940502166748,0.0,43.0
0,0.5,-300,300,1.jpg,0,3.jpg,1.0,'left',0.435127973557,0.43512797355651855,0.0,5.0
0,0.5,-300,300,2.jpg,0,4.jpg,1.0,'left',0.351231098175,0.35123109817504883,0.0,21.0

extraInfo
date,2018_Jul_09_1325
frameRate,60.1030591014
expName,ExpLonely
participant,35
