YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,28.3585009575,,,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,0,0,0,31,,,None,,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,1,1,36,,,right,0.801580905914,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,2.jpg,0,4.jpg,0,2,2,43,,,left,1.16784596443,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,0,3,3,29,,,left,1.18445014954,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,1.jpg,0,3.jpg,0,4,4,42,,,left,0.968780994415,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,5,5,25,,,right,1.05253386497,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,0,6,6,2,,,left,0.618520021439,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,0,7,7,19,,,right,0.701771020889,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,8,8,7,,,left,0.702227115631,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,3.jpg,0,1.jpg,0,9,9,20,,,right,0.568591117859,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,10,10,33,,,right,0.702993869781,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,0,11,11,8,,,right,0.519143819809,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,12,12,15,,,left,0.419800043106,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,13,13,34,,,right,0.568722963333,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,0,14,14,18,,,right,0.634191036224,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,0,15,15,32,,,right,0.468846082687,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,0,16,16,14,,,left,0.519968032837,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,0,17,17,37,,,right,0.552263021469,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,18,18,9,,,left,0.335088014603,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,0,19,19,26,,,right,0.718554973602,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,0,20,20,38,,,None,,,,2018_Jul_09_1145,60.0034906511,ExpLonely,12,
