7.6150 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1147dc410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.4650 	EXP 	window1: blendMode = 'avg'
12.4820 	EXP 	window1: blendMode = 'avg'
12.4982 	EXP 	window1: blendMode = 'avg'
12.5151 	EXP 	window1: blendMode = 'avg'
12.5316 	EXP 	window1: blendMode = 'avg'
12.5483 	EXP 	window1: blendMode = 'avg'
12.5651 	EXP 	window1: blendMode = 'avg'
12.5819 	EXP 	window1: blendMode = 'avg'
12.5973 	EXP 	window1: blendMode = 'avg'
12.6151 	EXP 	window1: blendMode = 'avg'
12.6317 	EXP 	window1: blendMode = 'avg'
12.6485 	EXP 	window1: blendMode = 'avg'
12.6650 	EXP 	window1: blendMode = 'avg'
12.6818 	EXP 	window1: blendMode = 'avg'
12.6983 	EXP 	window1: blendMode = 'avg'
12.7150 	EXP 	window1: blendMode = 'avg'
12.7311 	EXP 	window1: blendMode = 'avg'
12.7482 	EXP 	window1: blendMode = 'avg'
12.7650 	EXP 	window1: blendMode = 'avg'
12.7818 	EXP 	window1: blendMode = 'avg'
12.7983 	EXP 	window1: blendMode = 'avg'
12.8151 	EXP 	window1: blendMode = 'avg'
12.8317 	EXP 	window1: blendMode = 'avg'
12.8484 	EXP 	window1: blendMode = 'avg'
12.8650 	EXP 	window1: blendMode = 'avg'
12.8818 	EXP 	window1: blendMode = 'avg'
12.8984 	EXP 	window1: blendMode = 'avg'
12.9151 	EXP 	window1: blendMode = 'avg'
12.9317 	EXP 	window1: blendMode = 'avg'
12.9484 	EXP 	window1: blendMode = 'avg'
12.9650 	EXP 	window1: blendMode = 'avg'
12.9819 	EXP 	window1: blendMode = 'avg'
12.9980 	EXP 	window1: blendMode = 'avg'
13.0148 	EXP 	window1: blendMode = 'avg'
13.0309 	EXP 	window1: blendMode = 'avg'
13.0484 	EXP 	window1: blendMode = 'avg'
13.0650 	EXP 	window1: blendMode = 'avg'
13.0822 	EXP 	window1: blendMode = 'avg'
13.0982 	EXP 	window1: blendMode = 'avg'
13.1151 	EXP 	window1: blendMode = 'avg'
13.1306 	EXP 	window1: blendMode = 'avg'
13.1480 	EXP 	window1: blendMode = 'avg'
13.1649 	EXP 	window1: blendMode = 'avg'
13.1820 	EXP 	window1: blendMode = 'avg'
13.1980 	EXP 	window1: blendMode = 'avg'
13.2149 	EXP 	window1: blendMode = 'avg'
13.2319 	EXP 	window1: blendMode = 'avg'
13.2479 	EXP 	window1: blendMode = 'avg'
13.2640 	EXP 	window1: blendMode = 'avg'
13.2810 	EXP 	window1: blendMode = 'avg'
13.2977 	EXP 	window1: blendMode = 'avg'
13.3139 	EXP 	window1: blendMode = 'avg'
13.3311 	EXP 	window1: blendMode = 'avg'
13.3476 	EXP 	window1: blendMode = 'avg'
13.3641 	EXP 	window1: blendMode = 'avg'
13.3807 	EXP 	window1: blendMode = 'avg'
13.3976 	EXP 	window1: blendMode = 'avg'
13.4138 	EXP 	window1: blendMode = 'avg'
13.4308 	EXP 	window1: blendMode = 'avg'
13.4479 	EXP 	window1: blendMode = 'avg'
13.4644 	EXP 	window1: blendMode = 'avg'
13.4815 	EXP 	window1: blendMode = 'avg'
13.4984 	EXP 	window1: blendMode = 'avg'
13.5141 	EXP 	window1: blendMode = 'avg'
13.5318 	EXP 	window1: blendMode = 'avg'
13.5483 	EXP 	window1: blendMode = 'avg'
13.5651 	EXP 	window1: blendMode = 'avg'
13.5815 	EXP 	window1: blendMode = 'avg'
13.5983 	EXP 	window1: blendMode = 'avg'
13.6148 	EXP 	window1: blendMode = 'avg'
13.6316 	EXP 	window1: blendMode = 'avg'
13.6485 	EXP 	window1: blendMode = 'avg'
13.6650 	EXP 	window1: blendMode = 'avg'
13.6815 	EXP 	window1: blendMode = 'avg'
13.6983 	EXP 	window1: blendMode = 'avg'
13.7150 	EXP 	window1: blendMode = 'avg'
13.7317 	EXP 	window1: blendMode = 'avg'
13.7484 	EXP 	window1: blendMode = 'avg'
13.7650 	EXP 	window1: blendMode = 'avg'
13.7818 	EXP 	window1: blendMode = 'avg'
13.7985 	EXP 	window1: blendMode = 'avg'
13.8150 	EXP 	window1: blendMode = 'avg'
13.8318 	EXP 	window1: blendMode = 'avg'
13.8484 	EXP 	window1: blendMode = 'avg'
13.8651 	EXP 	window1: blendMode = 'avg'
13.8816 	EXP 	window1: blendMode = 'avg'
13.8985 	EXP 	window1: blendMode = 'avg'
13.9150 	EXP 	window1: blendMode = 'avg'
13.9313 	EXP 	window1: blendMode = 'avg'
13.9482 	EXP 	window1: blendMode = 'avg'
13.9651 	EXP 	window1: blendMode = 'avg'
13.9817 	EXP 	window1: blendMode = 'avg'
13.9989 	EXP 	window1: blendMode = 'avg'
14.0149 	EXP 	window1: blendMode = 'avg'
14.0316 	EXP 	window1: blendMode = 'avg'
14.0485 	EXP 	window1: blendMode = 'avg'
14.0650 	EXP 	window1: blendMode = 'avg'
14.0818 	EXP 	window1: blendMode = 'avg'
14.0982 	EXP 	window1: blendMode = 'avg'
14.1151 	EXP 	window1: blendMode = 'avg'
14.1317 	EXP 	window1: blendMode = 'avg'
14.1484 	EXP 	window1: blendMode = 'avg'
14.1650 	EXP 	window1: blendMode = 'avg'
14.1818 	EXP 	window1: blendMode = 'avg'
14.1983 	EXP 	window1: blendMode = 'avg'
14.2151 	EXP 	window1: blendMode = 'avg'
14.2318 	EXP 	window1: blendMode = 'avg'
14.2484 	EXP 	window1: blendMode = 'avg'
14.2651 	EXP 	window1: blendMode = 'avg'
14.2816 	EXP 	window1: blendMode = 'avg'
14.2973 	EXP 	window1: blendMode = 'avg'
14.3152 	EXP 	window1: blendMode = 'avg'
14.3318 	EXP 	window1: blendMode = 'avg'
14.3483 	EXP 	window1: blendMode = 'avg'
14.3651 	EXP 	window1: blendMode = 'avg'
14.3817 	EXP 	window1: blendMode = 'avg'
14.3985 	EXP 	window1: blendMode = 'avg'
14.4150 	EXP 	window1: blendMode = 'avg'
14.4307 	EXP 	window1: blendMode = 'avg'
14.4484 	EXP 	window1: blendMode = 'avg'
14.4650 	EXP 	window1: blendMode = 'avg'
14.4818 	EXP 	window1: blendMode = 'avg'
14.4983 	EXP 	window1: blendMode = 'avg'
14.5151 	EXP 	window1: blendMode = 'avg'
14.5317 	EXP 	window1: blendMode = 'avg'
14.5484 	EXP 	window1: blendMode = 'avg'
14.5650 	EXP 	window1: blendMode = 'avg'
14.5817 	EXP 	window1: blendMode = 'avg'
14.5983 	EXP 	window1: blendMode = 'avg'
14.6153 	EXP 	window1: blendMode = 'avg'
14.6311 	EXP 	window1: blendMode = 'avg'
14.6485 	EXP 	window1: blendMode = 'avg'
14.6655 	EXP 	window1: blendMode = 'avg'
14.6816 	EXP 	window1: blendMode = 'avg'
14.6985 	EXP 	window1: blendMode = 'avg'
14.7150 	EXP 	window1: blendMode = 'avg'
14.7316 	EXP 	window1: blendMode = 'avg'
14.7483 	EXP 	window1: blendMode = 'avg'
14.7651 	EXP 	window1: blendMode = 'avg'
14.7816 	EXP 	window1: blendMode = 'avg'
14.7984 	EXP 	window1: blendMode = 'avg'
14.8151 	EXP 	window1: blendMode = 'avg'
14.8316 	EXP 	window1: blendMode = 'avg'
14.8484 	EXP 	window1: blendMode = 'avg'
14.8650 	EXP 	window1: blendMode = 'avg'
14.8818 	EXP 	window1: blendMode = 'avg'
14.8979 	EXP 	window1: blendMode = 'avg'
14.9149 	EXP 	window1: blendMode = 'avg'
14.9317 	EXP 	window1: blendMode = 'avg'
14.9484 	EXP 	window1: blendMode = 'avg'
14.9650 	EXP 	window1: blendMode = 'avg'
14.9817 	EXP 	window1: blendMode = 'avg'
14.9982 	EXP 	window1: blendMode = 'avg'
15.0151 	EXP 	window1: blendMode = 'avg'
15.0316 	EXP 	window1: blendMode = 'avg'
15.0484 	EXP 	window1: blendMode = 'avg'
15.0650 	EXP 	window1: blendMode = 'avg'
15.0818 	EXP 	window1: blendMode = 'avg'
15.0981 	EXP 	window1: blendMode = 'avg'
15.1154 	EXP 	window1: blendMode = 'avg'
15.1313 	EXP 	window1: blendMode = 'avg'
15.1478 	EXP 	window1: blendMode = 'avg'
15.1645 	EXP 	window1: blendMode = 'avg'
15.1815 	EXP 	window1: blendMode = 'avg'
15.1982 	EXP 	window1: blendMode = 'avg'
15.2149 	EXP 	window1: blendMode = 'avg'
15.2318 	EXP 	window1: blendMode = 'avg'
15.2483 	EXP 	window1: blendMode = 'avg'
15.2651 	EXP 	window1: blendMode = 'avg'
15.2817 	EXP 	window1: blendMode = 'avg'
15.2985 	EXP 	window1: blendMode = 'avg'
15.3150 	EXP 	window1: blendMode = 'avg'
15.3318 	EXP 	window1: blendMode = 'avg'
15.3483 	EXP 	window1: blendMode = 'avg'
15.3651 	EXP 	window1: blendMode = 'avg'
15.3818 	EXP 	window1: blendMode = 'avg'
15.3984 	EXP 	window1: blendMode = 'avg'
15.4151 	EXP 	window1: blendMode = 'avg'
15.4317 	EXP 	window1: blendMode = 'avg'
15.4484 	EXP 	window1: blendMode = 'avg'
15.4652 	EXP 	window1: blendMode = 'avg'
15.4815 	EXP 	window1: blendMode = 'avg'
15.4983 	EXP 	window1: blendMode = 'avg'
15.5151 	EXP 	window1: blendMode = 'avg'
15.5316 	EXP 	window1: blendMode = 'avg'
15.5484 	EXP 	window1: blendMode = 'avg'
15.5639 	EXP 	window1: blendMode = 'avg'
15.5816 	EXP 	window1: blendMode = 'avg'
15.5984 	EXP 	window1: blendMode = 'avg'
15.6150 	EXP 	window1: blendMode = 'avg'
15.6318 	EXP 	window1: blendMode = 'avg'
15.6484 	EXP 	window1: blendMode = 'avg'
15.6651 	EXP 	window1: blendMode = 'avg'
15.6816 	EXP 	window1: blendMode = 'avg'
15.6984 	EXP 	window1: blendMode = 'avg'
15.7150 	EXP 	window1: blendMode = 'avg'
15.7318 	EXP 	window1: blendMode = 'avg'
15.7483 	EXP 	window1: blendMode = 'avg'
15.7651 	EXP 	window1: blendMode = 'avg'
15.7817 	EXP 	window1: blendMode = 'avg'
15.7985 	EXP 	window1: blendMode = 'avg'
15.8150 	EXP 	window1: blendMode = 'avg'
15.8318 	EXP 	window1: blendMode = 'avg'
15.8483 	EXP 	window1: blendMode = 'avg'
15.8651 	EXP 	window1: blendMode = 'avg'
15.8817 	EXP 	window1: blendMode = 'avg'
15.8984 	EXP 	window1: blendMode = 'avg'
15.9150 	EXP 	window1: blendMode = 'avg'
15.9318 	EXP 	window1: blendMode = 'avg'
15.9483 	EXP 	window1: blendMode = 'avg'
15.9651 	EXP 	window1: blendMode = 'avg'
15.9816 	EXP 	window1: blendMode = 'avg'
15.9989 	EXP 	window1: blendMode = 'avg'
16.0149 	EXP 	window1: blendMode = 'avg'
16.0315 	EXP 	window1: blendMode = 'avg'
16.0484 	EXP 	window1: blendMode = 'avg'
16.0650 	EXP 	window1: blendMode = 'avg'
16.0817 	EXP 	window1: blendMode = 'avg'
16.0983 	EXP 	window1: blendMode = 'avg'
16.1151 	EXP 	window1: blendMode = 'avg'
16.1316 	EXP 	window1: blendMode = 'avg'
16.1484 	EXP 	window1: blendMode = 'avg'
16.1650 	EXP 	window1: blendMode = 'avg'
16.1817 	EXP 	window1: blendMode = 'avg'
16.1983 	EXP 	window1: blendMode = 'avg'
16.2152 	EXP 	window1: blendMode = 'avg'
16.2317 	EXP 	window1: blendMode = 'avg'
16.2483 	EXP 	window1: blendMode = 'avg'
16.2653 	EXP 	window1: blendMode = 'avg'
16.2815 	EXP 	window1: blendMode = 'avg'
16.2982 	EXP 	window1: blendMode = 'avg'
