YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,n,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,order
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,1.0,'right',0.452205896378,0.4522058963775635,0.0,34.0
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,1.0,'right',0.618465900421,0.6184659004211426,0.0,23.0
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,1.0,'left',0.535360097885,0.5353600978851318,0.0,35.0
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,1.0,'left',0.718460083008,0.7184600830078125,0.0,12.0
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,1.0,'left',0.602904081345,0.6029040813446045,0.0,8.0
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,1.0,'left',0.768977880478,0.7689778804779053,0.0,17.0
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,1.0,'left',0.468977928162,0.4689779281616211,0.0,10.0
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,1.0,'left',0.619808197021,0.6198081970214844,0.0,22.0
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,1.0,'right',0.484874010086,0.48487401008605957,0.0,21.0
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,1.0,'right',0.386001825333,0.3860018253326416,0.0,7.0
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,1.0,,,,,39.0
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,1.0,,,,,13.0
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,1.0,'left',0.518461227417,0.5184612274169922,0.0,43.0
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,1.0,'left',0.685137033463,0.6851370334625244,0.0,19.0
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,1.0,'right',0.351956129074,0.3519561290740967,0.0,41.0
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,1.0,,,,,31.0
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,1.0,'right',0.584541082382,0.5845410823822021,0.0,4.0
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,1.0,'right',1.05273890495,1.052738904953003,0.0,18.0
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,1.0,'right',0.502087116241,0.5020871162414551,0.0,2.0
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,1.0,,,,,27.0
0,0.5,-300,300,3.jpg,0,1.jpg,1.0,,,,,11.0
0,0.5,-300,300,4.jpg,0,2.jpg,1.0,'left',0.801722049713,0.8017220497131348,0.0,29.0
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,1.0,'right',0.385107040405,0.38510704040527344,0.0,40.0
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,1.0,'left',0.584185123444,0.5841851234436035,0.0,33.0
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,1.0,'left',0.769002914429,0.7690029144287109,0.0,25.0
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,1.0,'left',0.285681009293,0.28568100929260254,0.0,37.0
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,1.0,,,,,15.0
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,1.0,'right',0.751637935638,0.7516379356384277,0.0,9.0
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,1.0,'right',0.30167889595,0.3016788959503174,0.0,38.0
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,1.0,,,,,1.0
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,1.0,,,,,6.0
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,1.0,'left',0.683425188065,0.6834251880645752,0.0,3.0
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,1.0,'right',0.519004106522,0.5190041065216064,0.0,16.0
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,1.0,'left',0.602653980255,0.602653980255127,0.0,5.0
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,1.0,'right',0.669725179672,0.6697251796722412,0.0,0.0
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,1.0,'right',0.552175998688,0.5521759986877441,0.0,28.0
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,1.0,'right',0.618702888489,0.6187028884887695,0.0,42.0
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,1.0,'right',0.352083921432,0.3520839214324951,0.0,36.0
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,1.0,,,,,20.0
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,1.0,'left',0.351125955582,0.35112595558166504,0.0,32.0
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,1.0,,,,,24.0
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,1.0,'right',2.03528189659,2.0352818965911865,0.0,26.0
0,0.5,-300,300,1.jpg,0,3.jpg,1.0,'right',0.285748958588,0.2857489585876465,0.0,14.0
0,0.5,-300,300,2.jpg,0,4.jpg,1.0,'left',0.835735082626,0.8357350826263428,0.0,30.0

extraInfo
date,2018_Jul_09_1229
frameRate,60.0881630314
expName,ExpLonely
participant,21
