YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,8.2220389843,,,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,0,0,24,,,left,0.453324794769,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,0,1,1,37,,,None,,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,0,2,2,22,,,right,0.819730997086,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,3,3,33,,,right,0.403709888458,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,4,4,23,,,right,0.351384162903,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,0,5,5,6,,,left,0.0360131263733,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,3.jpg,0,1.jpg,0,6,6,20,,,right,0.152302980423,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,0,7,7,16,,,left,0.0354630947113,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,0,8,8,35,,,right,0.00190591812134,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,9,9,9,,,left,0.0342388153076,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,10,10,7,,,left,0.351369142532,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,11,11,34,,,right,0.517781972885,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,12,12,4,,,left,0.43617606163,,,2018_Jul_09_1105,60.0226392306,ExpLonely,6,
