YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,12.3923010826,,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,0,0,0,26,,,None,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,1,1,36,,,left,0.818254947662,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,0,2,2,10,,,right,1.01887989044,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,0,3,3,1,,,left,0.851744890213,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,4,4,33,,,left,1.05150604248,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,5,5,15,,,right,0.735128879547,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,3.jpg,0,1.jpg,0,6,6,20,,,right,0.95111989975,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,0,7,7,2,,,None,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,0,8,8,3,,,left,1.71782612801,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,0,9,9,16,,,right,1.16928100586,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,0,10,10,41,,,right,1.26897382736,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,0,11,11,27,,,left,1.45200109482,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,2.jpg,0,4.jpg,0,12,12,43,,,None,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,0,13,13,28,,,left,1.2340991497,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,0,14,14,40,,,right,1.30231189728,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,0,15,15,8,,,left,0.769399881363,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,0,16,16,32,,,right,0.869502782822,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,0,17,17,18,,,left,1.43508505821,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,4.jpg,0,2.jpg,0,18,18,21,,,right,1.40254807472,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,0,19,19,13,,,None,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,20,20,9,,,right,0.935769081116,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,0,21,21,0,,,left,1.085709095,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,22,22,34,,,left,1.3179769516,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,0,23,23,31,,,right,1.28656387329,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,24,24,4,,,None,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,25,25,24,,,left,1.36788892746,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,0,26,26,22,,,left,1.51990389824,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,0,27,27,11,,,None,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,0,28,28,17,,,left,1.66865706444,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,29,29,7,,,right,1.01878905296,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,0,30,30,38,,,left,0.552148103714,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,0,31,31,37,,,right,0.700829982758,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,0,32,32,6,,,left,0.685496091843,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,33,33,23,,,left,0.735455036163,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,34,34,25,,,None,,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,0,35,35,19,,,right,0.986243963242,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,0,36,36,35,,,left,0.718556880951,,,2018_Jul_09_1227,60.0626072213,ExpLonely,22,
