YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,1.19080781937,,,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,0,0,0,38,,,right,0.752369880676,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,1,1,34,,,right,0.718031167984,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,2,2,4,,,left,0.839397907257,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,0,3,3,2,,,left,0.818192958832,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,4,4,15,,,right,0.701893091202,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,1.jpg,0,3.jpg,0,5,5,42,,,right,0.685920000076,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,6,6,9,,,left,0.651367902756,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,0,7,7,27,,,left,0.568683862686,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,8,8,7,,,right,0.617210865021,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,0,9,9,19,,,left,0.634994983673,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,0,10,10,31,,,right,0.568765163422,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,11,11,36,,,right,0.585464000702,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,0,12,12,17,,,left,0.552929162979,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,0,13,13,5,,,right,0.435204029083,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,0,14,14,13,,,right,0.602255105972,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,0,15,15,39,,,left,0.553158998489,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,4.jpg,0,2.jpg,0,16,16,21,,,left,0.701730966568,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,0,17,17,14,,,right,0.717561006546,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,0,18,18,0,,,left,0.584266901016,,,2018_Jul_09_1221,60.0708653072,ExpLonely,20,
