YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,n,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,order
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,1.0,'right',0.901653051376,0.9016530513763428,0.0,38.0
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,1.0,'right',1.06900191307,1.0690019130706787,0.0,20.0
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,1.0,'right',1.3352868557,1.3352868556976318,0.0,9.0
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,1.0,,,,,0.0
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,1.0,'left',1.0187458992,1.0187458992004395,0.0,27.0
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,1.0,'left',1.00157094002,1.0015709400177002,0.0,15.0
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,1.0,'left',0.514434814453,0.514434814453125,0.0,33.0
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,1.0,'right',0.985666036606,0.985666036605835,0.0,11.0
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,1.0,'right',1.63564801216,1.6356480121612549,0.0,3.0
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,1.0,'right',0.41943192482,0.4194319248199463,0.0,1.0
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,1.0,'right',1.08529400826,1.0852940082550049,0.0,25.0
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,1.0,'right',1.23545098305,1.2354509830474854,0.0,14.0
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,1.0,'left',1.25254106522,1.2525410652160645,0.0,26.0
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,1.0,'left',1.51870203018,1.5187020301818848,0.0,12.0
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,1.0,'left',0.833997011185,0.8339970111846924,0.0,36.0
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,1.0,'right',0.952836036682,0.9528360366821289,0.0,16.0
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,1.0,'left',1.00223302841,1.0022330284118652,0.0,31.0
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,1.0,'left',1.13687086105,1.1368708610534668,0.0,29.0
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,1.0,'left',0.684195995331,0.6841959953308105,0.0,5.0
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,1.0,'left',0.868024110794,0.8680241107940674,0.0,30.0
0,0.5,-300,300,3.jpg,0,1.jpg,1.0,'left',1.56815195084,1.5681519508361816,0.0,13.0
0,0.5,-300,300,4.jpg,0,2.jpg,1.0,'left',0.885855197906,0.8858551979064941,0.0,18.0
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,1.0,'right',1.21720504761,1.2172050476074219,0.0,35.0
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,1.0,'right',0.883493900299,0.8834939002990723,0.0,19.0
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,1.0,'left',0.918539047241,0.9185390472412109,0.0,7.0
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,1.0,'left',0.901033878326,0.901033878326416,0.0,21.0
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,1.0,'right',1.00273084641,1.0027308464050293,0.0,37.0
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,1.0,'left',2.06802892685,2.0680289268493652,0.0,17.0
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,1.0,'left',0.801913976669,0.8019139766693115,0.0,34.0
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,1.0,'right',0.752287149429,0.7522871494293213,0.0,32.0
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,1.0,'right',0.568166971207,0.568166971206665,0.0,2.0
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,1.0,'left',0.950431108475,0.9504311084747314,0.0,42.0
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,1.0,'right',0.952632904053,0.9526329040527344,0.0,40.0
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,1.0,'right',0.735639095306,0.7356390953063965,0.0,4.0
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,1.0,'left',0.702653884888,0.7026538848876953,0.0,43.0
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,1.0,'left',0.834413051605,0.8344130516052246,0.0,23.0
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,1.0,'left',0.918781995773,0.9187819957733154,0.0,28.0
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,1.0,'left',1.13424611092,1.1342461109161377,0.0,22.0
