YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,n,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,order
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,1.0,'right',0.952169895172,0.9521698951721191,0.0,33.0
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,1.0,'left',0.684877157211,0.6848771572113037,0.0,34.0
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,1.0,'left',1.10280680656,1.102806806564331,0.0,0.0
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,1.0,'right',1.31905388832,1.3190538883209229,0.0,35.0
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,1.0,'left',0.833920955658,0.833920955657959,0.0,16.0
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,1.0,'right',1.7185049057,1.7185049057006836,0.0,40.0
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,1.0,'left',1.43504595757,1.4350459575653076,0.0,18.0
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,1.0,'right',1.41766190529,1.4176619052886963,0.0,32.0
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,1.0,'right',0.934293985367,0.9342939853668213,0.0,19.0
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,1.0,'left',1.01857495308,1.0185749530792236,0.0,22.0
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,1.0,'left',0.96884393692,0.968843936920166,0.0,28.0
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,1.0,'left',0.952938079834,0.9529380798339844,0.0,29.0
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,1.0,'left',1.11811709404,1.118117094039917,0.0,5.0
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,1.0,'right',1.18575716019,1.1857571601867676,0.0,43.0
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,1.0,'right',1.38536095619,1.3853609561920166,0.0,12.0
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,1.0,'right',1.0517988205,1.0517988204956055,0.0,10.0
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,1.0,'right',1.6019089222,1.6019089221954346,0.0,21.0
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,1.0,'right',1.13578891754,1.135788917541504,0.0,8.0
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,1.0,'right',1.1517791748,1.1517791748046875,0.0,6.0
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,1.0,'left',1.11966586113,1.1196658611297607,0.0,7.0
0,0.5,-300,300,3.jpg,0,1.jpg,1.0,'left',1.95310902596,1.9531090259552002,0.0,38.0
0,0.5,-300,300,4.jpg,0,2.jpg,1.0,'right',1.36907196045,1.3690719604492188,0.0,36.0
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,1.0,'right',1.35247206688,1.3524720668792725,0.0,15.0
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,1.0,'right',0.851159095764,0.8511590957641602,0.0,9.0
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,1.0,'left',0.818536996841,0.8185369968414307,0.0,17.0
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,1.0,'left',1.11868095398,1.1186809539794922,0.0,30.0
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,1.0,'right',1.28456997871,1.2845699787139893,0.0,20.0
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,1.0,'left',0.835860967636,0.8358609676361084,0.0,25.0
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,1.0,'right',1.15193915367,1.1519391536712646,0.0,37.0
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,1.0,'left',1.60219883919,1.602198839187622,0.0,3.0
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,1.0,'left',0.901988983154,0.9019889831542969,0.0,42.0
