26.1373 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x11455c410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
26.1373 	EXP 	window1: recordFrameIntervals = False
26.3033 	EXP 	window1: recordFrameIntervals = True
26.4871 	EXP 	window1: recordFrameIntervals = False
26.5741 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
26.5758 	EXP 	Created Leftimg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Leftimg', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 400.,  400.]), texRes=128, units='pix', win=Window(...))
26.5772 	EXP 	Created Rightimg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Rightimg', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 400.,  400.]), texRes=128, units='pix', win=Window(...))
26.5868 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'to proceed press the space bar.', units=u'norm', win=Window(...), wrapWidth=1)
26.5961 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
26.6008 	EXP 	window1: blendMode = 'avg'
26.6201 	EXP 	text_2: autoDraw = True
26.6238 	EXP 	window1: blendMode = 'avg'
26.6377 	EXP 	window1: blendMode = 'avg'
26.6543 	EXP 	window1: blendMode = 'avg'
26.6710 	EXP 	window1: blendMode = 'avg'
26.6879 	EXP 	window1: blendMode = 'avg'
26.7046 	EXP 	window1: blendMode = 'avg'
26.7209 	EXP 	window1: blendMode = 'avg'
26.7376 	EXP 	window1: blendMode = 'avg'
26.7544 	EXP 	window1: blendMode = 'avg'
26.7709 	EXP 	window1: blendMode = 'avg'
26.7877 	EXP 	window1: blendMode = 'avg'
26.8044 	EXP 	window1: blendMode = 'avg'
26.8209 	EXP 	window1: blendMode = 'avg'
26.8376 	EXP 	window1: blendMode = 'avg'
26.8544 	EXP 	window1: blendMode = 'avg'
26.8709 	EXP 	window1: blendMode = 'avg'
26.8878 	EXP 	window1: blendMode = 'avg'
26.9042 	EXP 	window1: blendMode = 'avg'
26.9210 	EXP 	window1: blendMode = 'avg'
26.9377 	EXP 	window1: blendMode = 'avg'
26.9543 	EXP 	window1: blendMode = 'avg'
26.9711 	EXP 	window1: blendMode = 'avg'
26.9876 	EXP 	window1: blendMode = 'avg'
27.0044 	EXP 	window1: blendMode = 'avg'
27.0209 	EXP 	window1: blendMode = 'avg'
27.0376 	EXP 	window1: blendMode = 'avg'
27.0543 	EXP 	window1: blendMode = 'avg'
27.0710 	EXP 	window1: blendMode = 'avg'
27.0878 	EXP 	window1: blendMode = 'avg'
27.1043 	EXP 	window1: blendMode = 'avg'
27.1211 	EXP 	window1: blendMode = 'avg'
27.1376 	EXP 	window1: blendMode = 'avg'
27.1543 	EXP 	window1: blendMode = 'avg'
27.1710 	EXP 	window1: blendMode = 'avg'
27.1875 	EXP 	window1: blendMode = 'avg'
27.2044 	EXP 	window1: blendMode = 'avg'
27.2199 	EXP 	window1: blendMode = 'avg'
27.2377 	EXP 	window1: blendMode = 'avg'
27.2544 	EXP 	window1: blendMode = 'avg'
27.2710 	EXP 	window1: blendMode = 'avg'
27.2877 	EXP 	window1: blendMode = 'avg'
27.3043 	EXP 	window1: blendMode = 'avg'
27.3210 	EXP 	window1: blendMode = 'avg'
27.3377 	EXP 	window1: blendMode = 'avg'
27.3543 	EXP 	window1: blendMode = 'avg'
27.3710 	EXP 	window1: blendMode = 'avg'
27.3876 	EXP 	window1: blendMode = 'avg'
27.4044 	EXP 	window1: blendMode = 'avg'
27.4209 	EXP 	window1: blendMode = 'avg'
27.4377 	EXP 	window1: blendMode = 'avg'
27.4544 	EXP 	window1: blendMode = 'avg'
27.4709 	EXP 	window1: blendMode = 'avg'
27.4876 	EXP 	window1: blendMode = 'avg'
27.5044 	EXP 	window1: blendMode = 'avg'
27.5210 	EXP 	window1: blendMode = 'avg'
27.5377 	EXP 	window1: blendMode = 'avg'
27.5544 	EXP 	window1: blendMode = 'avg'
27.5710 	EXP 	window1: blendMode = 'avg'
27.5876 	EXP 	window1: blendMode = 'avg'
27.6043 	EXP 	window1: blendMode = 'avg'
27.6210 	EXP 	window1: blendMode = 'avg'
27.6377 	EXP 	window1: blendMode = 'avg'
27.6542 	EXP 	window1: blendMode = 'avg'
27.6709 	EXP 	window1: blendMode = 'avg'
27.6878 	EXP 	window1: blendMode = 'avg'
27.7032 	EXP 	window1: blendMode = 'avg'
27.7211 	EXP 	window1: blendMode = 'avg'
27.7382 	EXP 	window1: blendMode = 'avg'
27.7550 	EXP 	window1: blendMode = 'avg'
27.7716 	EXP 	window1: blendMode = 'avg'
27.7881 	EXP 	window1: blendMode = 'avg'
27.8050 	EXP 	window1: blendMode = 'avg'
27.8217 	EXP 	window1: blendMode = 'avg'
27.8382 	EXP 	window1: blendMode = 'avg'
27.8540 	EXP 	window1: blendMode = 'avg'
27.8708 	EXP 	window1: blendMode = 'avg'
27.8882 	EXP 	window1: blendMode = 'avg'
27.9050 	EXP 	window1: blendMode = 'avg'
27.9216 	EXP 	window1: blendMode = 'avg'
27.9381 	EXP 	window1: blendMode = 'avg'
27.9547 	EXP 	window1: blendMode = 'avg'
27.9714 	EXP 	window1: blendMode = 'avg'
27.9879 	EXP 	window1: blendMode = 'avg'
28.0052 	EXP 	window1: blendMode = 'avg'
28.0219 	EXP 	window1: blendMode = 'avg'
28.0384 	EXP 	window1: blendMode = 'avg'
28.0550 	EXP 	window1: blendMode = 'avg'
28.0716 	EXP 	window1: blendMode = 'avg'
28.0882 	EXP 	window1: blendMode = 'avg'
28.1049 	EXP 	window1: blendMode = 'avg'
28.1205 	EXP 	window1: blendMode = 'avg'
28.1379 	EXP 	window1: blendMode = 'avg'
28.1553 	EXP 	window1: blendMode = 'avg'
28.1718 	EXP 	window1: blendMode = 'avg'
28.1886 	EXP 	window1: blendMode = 'avg'
28.2050 	EXP 	window1: blendMode = 'avg'
28.2217 	EXP 	window1: blendMode = 'avg'
28.2382 	EXP 	window1: blendMode = 'avg'
28.2537 	EXP 	window1: blendMode = 'avg'
28.2714 	EXP 	window1: blendMode = 'avg'
28.2882 	EXP 	window1: blendMode = 'avg'
28.3049 	EXP 	window1: blendMode = 'avg'
28.3212 	EXP 	window1: blendMode = 'avg'
28.3383 	EXP 	window1: blendMode = 'avg'
28.3550 	EXP 	window1: blendMode = 'avg'
28.3716 	EXP 	window1: blendMode = 'avg'
28.3882 	EXP 	window1: blendMode = 'avg'
28.4049 	EXP 	window1: blendMode = 'avg'
28.4215 	EXP 	window1: blendMode = 'avg'
28.4382 	EXP 	window1: blendMode = 'avg'
28.4550 	EXP 	window1: blendMode = 'avg'
28.4716 	EXP 	window1: blendMode = 'avg'
28.4881 	EXP 	window1: blendMode = 'avg'
28.5049 	EXP 	window1: blendMode = 'avg'
28.5217 	EXP 	window1: blendMode = 'avg'
28.5381 	EXP 	window1: blendMode = 'avg'
28.5556 	EXP 	window1: blendMode = 'avg'
28.5716 	EXP 	window1: blendMode = 'avg'
28.5881 	EXP 	window1: blendMode = 'avg'
28.6049 	EXP 	window1: blendMode = 'avg'
28.6214 	EXP 	window1: blendMode = 'avg'
28.6381 	EXP 	window1: blendMode = 'avg'
28.6547 	EXP 	window1: blendMode = 'avg'
28.6716 	EXP 	window1: blendMode = 'avg'
28.6882 	EXP 	window1: blendMode = 'avg'
28.7049 	EXP 	window1: blendMode = 'avg'
28.7217 	EXP 	window1: blendMode = 'avg'
28.7381 	EXP 	window1: blendMode = 'avg'
28.7549 	EXP 	window1: blendMode = 'avg'
28.7716 	EXP 	window1: blendMode = 'avg'
28.7882 	EXP 	window1: blendMode = 'avg'
28.8049 	EXP 	window1: blendMode = 'avg'
28.8216 	EXP 	window1: blendMode = 'avg'
28.8381 	EXP 	window1: blendMode = 'avg'
28.8550 	EXP 	window1: blendMode = 'avg'
28.8716 	EXP 	window1: blendMode = 'avg'
28.8881 	EXP 	window1: blendMode = 'avg'
28.9049 	EXP 	window1: blendMode = 'avg'
28.9214 	EXP 	window1: blendMode = 'avg'
28.9382 	EXP 	window1: blendMode = 'avg'
28.9550 	EXP 	window1: blendMode = 'avg'
28.9716 	EXP 	window1: blendMode = 'avg'
28.9881 	EXP 	window1: blendMode = 'avg'
29.0049 	EXP 	window1: blendMode = 'avg'
29.0216 	EXP 	window1: blendMode = 'avg'
29.0381 	EXP 	window1: blendMode = 'avg'
29.0548 	EXP 	window1: blendMode = 'avg'
29.0715 	EXP 	window1: blendMode = 'avg'
29.0882 	EXP 	window1: blendMode = 'avg'
29.1049 	EXP 	window1: blendMode = 'avg'
29.1214 	EXP 	window1: blendMode = 'avg'
29.1381 	EXP 	window1: blendMode = 'avg'
29.1550 	EXP 	window1: blendMode = 'avg'
29.1716 	EXP 	window1: blendMode = 'avg'
29.1881 	EXP 	window1: blendMode = 'avg'
29.2049 	EXP 	window1: blendMode = 'avg'
