YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,23.7550489902,,,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,0,0,0,3,,,None,,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,3.jpg,0,1.jpg,0,1,1,20,,,left,0.635292053223,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,0,2,2,6,,,right,0.579325914383,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,0,3,3,28,,,right,0.518628835678,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,0,4,4,13,,,left,0.451235055923,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,0,5,5,1,,,right,0.399705886841,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,0,6,6,2,,,left,0.468022108078,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,0,7,7,32,,,right,0.401856899261,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,0,8,8,30,,,right,0.601538896561,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,0,9,9,14,,,left,0.435262203217,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,10,10,4,,,right,0.535068035126,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,0,11,11,29,,,right,0.551552057266,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,0,12,12,11,,,left,0.568723917007,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,0,13,13,37,,,right,0.750493049622,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,0,14,14,40,,,right,0.601622104645,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,0,15,15,27,,,right,0.535909891129,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,0,16,16,0,,,left,0.0534379482269,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,0,17,17,12,,,right,0.502190828323,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,0,18,18,38,,,right,0.469203948975,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,19,19,33,,,right,0.484125137329,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,0,20,20,17,,,right,0.435137033463,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,0,21,21,16,,,right,0.535920143127,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,0,22,22,31,,,left,0.468401908875,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,0,23,23,22,,,right,0.585922002792,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,0,24,24,41,,,left,0.551604986191,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,2.jpg,0,4.jpg,0,25,25,43,,,left,0.568515062332,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,26,26,36,,,left,0.635452985764,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,1.jpg,0,3.jpg,0,27,27,42,,,left,0.518790960312,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,0,28,28,18,,,left,0.485370874405,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,0,29,29,39,,,right,0.551665067673,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,30,30,15,,,left,0.364133834839,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,0,31,31,8,,,left,0.436391115189,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,32,32,9,,,left,0.402472019196,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,0,33,33,5,,,left,0.601699829102,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,34,34,34,,,right,0.384465932846,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,35,35,24,,,right,0.433814048767,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,0,36,36,26,,,right,0.635529994965,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,0,37,37,19,,,left,0.351750135422,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,4.jpg,0,2.jpg,0,38,38,21,,,left,0.518951892853,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,39,39,23,,,left,0.351885080338,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,40,40,7,,,left,0.48460483551,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,0,41,41,35,,,right,1.13541197777,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,0,42,42,10,,,right,0.468761205673,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,43,43,25,,,right,0.602344036102,,,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
,,,,,,,,,,,,,,,escape,11.2176270485,2018_Jul_09_1103,59.7846256035,ExpLonely,5,
