YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,23.9909219742,,,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,0,0,0,12,,,right,0.635874032974,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab58.jpg,0,frogs/ab18.jpg,0,1,1,17,,,right,0.733293056488,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,0,2,2,16,,,left,0.500898122787,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,3,3,34,,,right,0.550384998322,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,3.jpg,0,1.jpg,0,4,4,20,,,right,0.551851034164,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,5,5,24,,,right,0.718858003616,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,0,6,6,1,,,right,0.485836029053,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,0,7,7,38,,,left,0.485217094421,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,8,8,23,,,left,0.652489900589,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,9,9,25,,,right,0.63532781601,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,10,10,33,,,left,0.752385139465,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,0,11,11,29,,,left,0.517218112946,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab70.jpg,0,frogs/ab30.jpg,0,12,12,31,,,left,0.685137987137,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,0,13,13,27,,,right,0.652889966965,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,0,14,14,5,,,left,0.751602172852,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,0,15,15,26,,,None,,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,2.jpg,0,4.jpg,0,16,16,43,,,None,,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,0,17,17,0,,,left,0.302020072937,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab78.jpg,0,frogs/ab38.jpg,0,18,18,39,,,right,0.635372161865,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab76.jpg,0,frogs/ab36.jpg,0,19,19,37,,,None,,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,0,20,20,40,,,right,0.902304887772,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,0,21,21,8,,,right,0.402704000473,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,1.jpg,0,3.jpg,0,22,22,42,,,left,0.484977006912,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,0,23,23,30,,,right,0.56848692894,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,24,24,15,,,left,0.433257818222,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,0,25,25,13,,,right,0.484802007675,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,0,26,26,10,,,left,0.385603904724,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,27,27,9,,,right,0.483430147171,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,28,28,4,,,left,0.451770067215,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,29,29,36,,,right,0.551900863647,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,0,30,30,2,,,left,0.501348018646,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab74.jpg,0,frogs/ab34.jpg,0,31,31,35,,,right,0.486115932465,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,0,32,32,6,,,left,0.418992996216,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,0,33,33,18,,,right,0.452080965042,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,0,34,34,41,,,right,0.535276174545,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,0,35,35,14,,,right,0.752665996552,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,0,36,36,28,,,right,0.451428174973,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,0,37,37,22,,,right,0.518553972244,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,38,38,7,,,right,0.602365970612,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,0,39,39,32,,,right,0.535171031952,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,frogs/ab60.jpg,0,frogs/ab20.jpg,0,40,40,19,,,right,0.602171897888,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
0,0.5,-300,300,4.jpg,0,2.jpg,0,41,41,21,,,left,0.585879087448,,,2018_Jul_09_1144,60.0405967551,ExpLonely,11,
