YLeftPos,time_presentation,XLeftPos,XRightPos,rightimg,YRightPos,leftimg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,participant,
,,,,,,,,,,,space,18.2266640663,,,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab69.jpg,0,frogs/ab29.jpg,0,0,0,30,,,None,,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab77.jpg,0,frogs/ab37.jpg,0,1,1,38,,,None,,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab63.jpg,0,frogs/ab23.jpg,0,2,2,24,,,left,0.668984889984,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab43.jpg,0,frogs/ab3.jpg,0,3,3,2,,,right,0.652668952942,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab61.jpg,0,frogs/ab21.jpg,0,4,4,22,,,right,0.600911140442,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab75.jpg,0,frogs/ab35.jpg,0,5,5,36,,,right,0.585289001465,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab64.jpg,0,frogs/ab24.jpg,0,6,6,25,,,left,0.534986019135,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab62.jpg,0,frogs/ab22.jpg,0,7,7,23,,,right,0.400220870972,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab72.jpg,0,frogs/ab32.jpg,0,8,8,33,,,left,0.468442201614,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab44.jpg,0,frogs/ab4.jpg,0,9,9,3,,,None,,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab42.jpg,0,frogs/ab2.jpg,0,10,10,1,,,right,0.468819856644,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab73.jpg,0,frogs/ab33.jpg,0,11,11,34,,,left,0.370342969894,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab57.jpg,0,frogs/ab17.jpg,0,12,12,16,,,right,0.46883893013,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab52.jpg,0,frogs/ab12.jpg,0,13,13,11,,,left,0.752366065979,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab55.jpg,0,frogs/ab15.jpg,0,14,14,14,,,right,0.536529064178,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab41.jpg,0,frogs/ab1.jpg,0,15,15,0,,,right,0.518156051636,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,4.jpg,0,2.jpg,0,16,16,21,,,left,0.551744937897,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab59.jpg,0,frogs/ab19.jpg,0,17,17,18,,,right,0.536367893219,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,1.jpg,0,3.jpg,0,18,18,42,,,right,0.502581834793,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab51.jpg,0,frogs/ab11.jpg,0,19,19,10,,,left,0.436367034912,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab66.jpg,0,frogs/ab26.jpg,0,20,20,27,,,left,0.56912612915,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab65.jpg,0,frogs/ab25.jpg,0,21,21,26,,,right,0.484750986099,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab54.jpg,0,frogs/ab14.jpg,0,22,22,13,,,left,0.585235834122,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab46.jpg,0,frogs/ab6.jpg,0,23,23,5,,,right,0.384991884232,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab50.jpg,0,frogs/ab10.jpg,0,24,24,9,,,right,0.618152856827,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab45.jpg,0,frogs/ab5.jpg,0,25,25,4,,,left,0.401329040527,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab68.jpg,0,frogs/ab28.jpg,0,26,26,29,,,None,,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab49.jpg,0,frogs/ab9.jpg,0,27,27,8,,,left,0.400690078735,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab48.jpg,0,frogs/ab8.jpg,0,28,28,7,,,right,0.451903104782,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab80.jpg,0,frogs/ab40.jpg,0,29,29,41,,,right,0.284984111786,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab79.jpg,0,frogs/ab39.jpg,0,30,30,40,,,left,0.601503133774,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab56.jpg,0,frogs/ab16.jpg,0,31,31,15,,,right,0.433553934097,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab53.jpg,0,frogs/ab13.jpg,0,32,32,12,,,left,0.368567943573,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab71.jpg,0,frogs/ab31.jpg,0,33,33,32,,,right,0.452348947525,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab67.jpg,0,frogs/ab27.jpg,0,34,34,28,,,left,0.434664011002,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
0,0.5,-300,300,frogs/ab47.jpg,0,frogs/ab7.jpg,0,35,35,6,,,left,0.536088943481,,,2018_Jul_09_1139,59.8020999082,ExpLonely,9,
