8.5555 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1146d83d0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.1268 	EXP 	window1: blendMode = 'avg'
12.1422 	EXP 	window1: blendMode = 'avg'
12.1601 	EXP 	window1: blendMode = 'avg'
12.1760 	EXP 	window1: blendMode = 'avg'
12.1902 	EXP 	window1: blendMode = 'avg'
12.2069 	EXP 	window1: blendMode = 'avg'
12.2235 	EXP 	window1: blendMode = 'avg'
12.2401 	EXP 	window1: blendMode = 'avg'
12.2571 	EXP 	window1: blendMode = 'avg'
12.2734 	EXP 	window1: blendMode = 'avg'
12.2904 	EXP 	window1: blendMode = 'avg'
12.3068 	EXP 	window1: blendMode = 'avg'
12.3234 	EXP 	window1: blendMode = 'avg'
12.3402 	EXP 	window1: blendMode = 'avg'
12.3570 	EXP 	window1: blendMode = 'avg'
12.3734 	EXP 	window1: blendMode = 'avg'
12.3903 	EXP 	window1: blendMode = 'avg'
12.4069 	EXP 	window1: blendMode = 'avg'
12.4232 	EXP 	window1: blendMode = 'avg'
12.4399 	EXP 	window1: blendMode = 'avg'
12.4568 	EXP 	window1: blendMode = 'avg'
12.4738 	EXP 	window1: blendMode = 'avg'
12.4904 	EXP 	window1: blendMode = 'avg'
12.5067 	EXP 	window1: blendMode = 'avg'
12.5235 	EXP 	window1: blendMode = 'avg'
12.5401 	EXP 	window1: blendMode = 'avg'
12.5568 	EXP 	window1: blendMode = 'avg'
12.5735 	EXP 	window1: blendMode = 'avg'
12.5903 	EXP 	window1: blendMode = 'avg'
12.6067 	EXP 	window1: blendMode = 'avg'
12.6233 	EXP 	window1: blendMode = 'avg'
12.6422 	DATA 	Keypress: space
12.6528 	EXP 	Imported Book.xlsx as conditions, 44 conditions, 7 params
12.6534 	EXP 	Created sequence: random, trialTypes=44, nReps=1, seed=None
12.6538 	EXP 	New trial (rep=0, index=0): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab54.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab14.jpg'}
12.7394 	EXP 	text_2: autoDraw = False
12.7394 	EXP 	Leftimg: pos = array([-300.,    0.])
12.7394 	EXP 	Leftimg: image = u'frogs/ab14.jpg'
12.7394 	EXP 	Rightimg: pos = array([ 300.,    0.])
12.7394 	EXP 	Rightimg: image = u'frogs/ab54.jpg'
12.7394 	EXP 	Leftimg: autoDraw = True
12.7394 	EXP 	Rightimg: autoDraw = True
13.1725 	EXP 	Leftimg: autoDraw = False
13.1725 	EXP 	Rightimg: autoDraw = False
13.6079 	DATA 	Keypress: right
13.6092 	EXP 	New trial (rep=0, index=1): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab49.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab9.jpg'}
13.8051 	EXP 	Leftimg: autoDraw = False
13.8051 	EXP 	Rightimg: autoDraw = False
13.8051 	EXP 	text: autoDraw = False
13.8051 	EXP 	Leftimg: pos = array([-300.,    0.])
13.8051 	EXP 	Leftimg: image = u'frogs/ab9.jpg'
13.8051 	EXP 	Rightimg: pos = array([ 300.,    0.])
13.8051 	EXP 	Rightimg: image = u'frogs/ab49.jpg'
13.8051 	EXP 	Leftimg: autoDraw = True
13.8051 	EXP 	Rightimg: autoDraw = True
14.1224 	EXP 	Leftimg: autoDraw = False
14.1224 	EXP 	Rightimg: autoDraw = False
14.2572 	DATA 	Keypress: left
14.2583 	EXP 	New trial (rep=0, index=2): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab65.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab25.jpg'}
14.3393 	EXP 	Leftimg: autoDraw = False
14.3393 	EXP 	Rightimg: autoDraw = False
14.3393 	EXP 	text: autoDraw = False
14.3393 	EXP 	Leftimg: pos = array([-300.,    0.])
14.3393 	EXP 	Leftimg: image = u'frogs/ab25.jpg'
14.3393 	EXP 	Rightimg: pos = array([ 300.,    0.])
14.3393 	EXP 	Rightimg: image = u'frogs/ab65.jpg'
14.3393 	EXP 	Leftimg: autoDraw = True
14.3393 	EXP 	Rightimg: autoDraw = True
14.7726 	EXP 	Leftimg: autoDraw = False
14.7726 	EXP 	Rightimg: autoDraw = False
14.9746 	DATA 	Keypress: right
14.9757 	EXP 	New trial (rep=0, index=3): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'1.jpg', 'YRightPos': 0, 'leftimg': u'3.jpg'}
15.0219 	EXP 	Leftimg: autoDraw = False
15.0219 	EXP 	Rightimg: autoDraw = False
15.0219 	EXP 	text: autoDraw = False
15.0219 	EXP 	Leftimg: pos = array([-300.,    0.])
15.0219 	EXP 	Leftimg: image = u'3.jpg'
15.0219 	EXP 	Rightimg: pos = array([ 300.,    0.])
15.0219 	EXP 	Rightimg: image = u'1.jpg'
15.0219 	EXP 	Leftimg: autoDraw = True
15.0219 	EXP 	Rightimg: autoDraw = True
15.4890 	EXP 	Leftimg: autoDraw = False
15.4890 	EXP 	Rightimg: autoDraw = False
15.7070 	DATA 	Keypress: right
15.7079 	EXP 	New trial (rep=0, index=4): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab77.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab37.jpg'}
15.7552 	EXP 	Leftimg: autoDraw = False
15.7552 	EXP 	Rightimg: autoDraw = False
15.7552 	EXP 	text: autoDraw = False
15.7552 	EXP 	Leftimg: pos = array([-300.,    0.])
15.7552 	EXP 	Leftimg: image = u'frogs/ab37.jpg'
15.7552 	EXP 	Rightimg: pos = array([ 300.,    0.])
15.7552 	EXP 	Rightimg: image = u'frogs/ab77.jpg'
15.7552 	EXP 	Leftimg: autoDraw = True
15.7552 	EXP 	Rightimg: autoDraw = True
16.2220 	EXP 	Leftimg: autoDraw = False
16.2220 	EXP 	Rightimg: autoDraw = False
16.5075 	DATA 	Keypress: right
16.5087 	EXP 	New trial (rep=0, index=5): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab45.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab5.jpg'}
16.5386 	EXP 	Leftimg: autoDraw = False
16.5386 	EXP 	Rightimg: autoDraw = False
16.5386 	EXP 	text: autoDraw = False
16.5386 	EXP 	Leftimg: pos = array([-300.,    0.])
16.5386 	EXP 	Leftimg: image = u'frogs/ab5.jpg'
16.5386 	EXP 	Rightimg: pos = array([ 300.,    0.])
16.5386 	EXP 	Rightimg: image = u'frogs/ab45.jpg'
16.5386 	EXP 	Leftimg: autoDraw = True
16.5386 	EXP 	Rightimg: autoDraw = True
17.0223 	EXP 	Leftimg: autoDraw = False
17.0223 	EXP 	Rightimg: autoDraw = False
17.2236 	DATA 	Keypress: left
17.2248 	EXP 	New trial (rep=0, index=6): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab79.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab39.jpg'}
17.2555 	EXP 	Leftimg: autoDraw = False
17.2555 	EXP 	Rightimg: autoDraw = False
17.2555 	EXP 	text: autoDraw = False
17.2555 	EXP 	Leftimg: pos = array([-300.,    0.])
17.2555 	EXP 	Leftimg: image = u'frogs/ab39.jpg'
17.2555 	EXP 	Rightimg: pos = array([ 300.,    0.])
17.2555 	EXP 	Rightimg: image = u'frogs/ab79.jpg'
17.2555 	EXP 	Leftimg: autoDraw = True
17.2555 	EXP 	Rightimg: autoDraw = True
17.7391 	EXP 	Leftimg: autoDraw = False
17.7391 	EXP 	Rightimg: autoDraw = False
18.1067 	DATA 	Keypress: right
18.1078 	EXP 	New trial (rep=0, index=7): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab41.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab1.jpg'}
18.1223 	EXP 	Leftimg: autoDraw = False
18.1223 	EXP 	Rightimg: autoDraw = False
18.1223 	EXP 	text: autoDraw = False
18.1223 	EXP 	Leftimg: pos = array([-300.,    0.])
18.1223 	EXP 	Leftimg: image = u'frogs/ab1.jpg'
18.1223 	EXP 	Rightimg: pos = array([ 300.,    0.])
18.1223 	EXP 	Rightimg: image = u'frogs/ab41.jpg'
18.1223 	EXP 	Leftimg: autoDraw = True
18.1223 	EXP 	Rightimg: autoDraw = True
18.6223 	EXP 	Leftimg: autoDraw = False
18.6223 	EXP 	Rightimg: autoDraw = False
19.0073 	DATA 	Keypress: right
19.0084 	EXP 	New trial (rep=0, index=8): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab56.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab16.jpg'}
19.2722 	EXP 	Leftimg: autoDraw = False
19.2722 	EXP 	Rightimg: autoDraw = False
19.2722 	EXP 	text: autoDraw = False
19.2722 	EXP 	Leftimg: pos = array([-300.,    0.])
19.2722 	EXP 	Leftimg: image = u'frogs/ab16.jpg'
19.2722 	EXP 	Rightimg: pos = array([ 300.,    0.])
19.2722 	EXP 	Rightimg: image = u'frogs/ab56.jpg'
19.2722 	EXP 	Leftimg: autoDraw = True
19.2722 	EXP 	Rightimg: autoDraw = True
19.5220 	EXP 	Leftimg: autoDraw = False
19.5220 	EXP 	Rightimg: autoDraw = False
19.9405 	DATA 	Keypress: left
19.9416 	EXP 	New trial (rep=0, index=9): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab67.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab27.jpg'}
20.0051 	EXP 	Leftimg: autoDraw = False
20.0051 	EXP 	Rightimg: autoDraw = False
20.0051 	EXP 	text: autoDraw = False
20.0051 	EXP 	Leftimg: pos = array([-300.,    0.])
20.0051 	EXP 	Leftimg: image = u'frogs/ab27.jpg'
20.0051 	EXP 	Rightimg: pos = array([ 300.,    0.])
20.0051 	EXP 	Rightimg: image = u'frogs/ab67.jpg'
20.0051 	EXP 	Leftimg: autoDraw = True
20.0051 	EXP 	Rightimg: autoDraw = True
20.4557 	EXP 	Leftimg: autoDraw = False
20.4557 	EXP 	Rightimg: autoDraw = False
20.6569 	DATA 	Keypress: right
20.6578 	EXP 	New trial (rep=0, index=10): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab76.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab36.jpg'}
20.7055 	EXP 	Leftimg: autoDraw = False
20.7055 	EXP 	Rightimg: autoDraw = False
20.7055 	EXP 	text: autoDraw = False
20.7055 	EXP 	Leftimg: pos = array([-300.,    0.])
20.7055 	EXP 	Leftimg: image = u'frogs/ab36.jpg'
20.7055 	EXP 	Rightimg: pos = array([ 300.,    0.])
20.7055 	EXP 	Rightimg: image = u'frogs/ab76.jpg'
20.7055 	EXP 	Leftimg: autoDraw = True
20.7055 	EXP 	Rightimg: autoDraw = True
21.1719 	EXP 	Leftimg: autoDraw = False
21.1719 	EXP 	Rightimg: autoDraw = False
21.4407 	DATA 	Keypress: right
21.4419 	EXP 	New trial (rep=0, index=11): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab46.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab6.jpg'}
21.5219 	EXP 	Leftimg: autoDraw = False
21.5219 	EXP 	Rightimg: autoDraw = False
21.5219 	EXP 	text: autoDraw = False
21.5219 	EXP 	Leftimg: pos = array([-300.,    0.])
21.5219 	EXP 	Leftimg: image = u'frogs/ab6.jpg'
21.5219 	EXP 	Rightimg: pos = array([ 300.,    0.])
21.5219 	EXP 	Rightimg: image = u'frogs/ab46.jpg'
21.5219 	EXP 	Leftimg: autoDraw = True
21.5219 	EXP 	Rightimg: autoDraw = True
21.9559 	EXP 	Leftimg: autoDraw = False
21.9559 	EXP 	Rightimg: autoDraw = False
22.6567 	DATA 	Keypress: left
22.6579 	EXP 	New trial (rep=0, index=12): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab62.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab22.jpg'}
22.8390 	EXP 	Leftimg: autoDraw = False
22.8390 	EXP 	Rightimg: autoDraw = False
22.8390 	EXP 	text: autoDraw = False
22.8390 	EXP 	Leftimg: pos = array([-300.,    0.])
22.8390 	EXP 	Leftimg: image = u'frogs/ab22.jpg'
22.8390 	EXP 	Rightimg: pos = array([ 300.,    0.])
22.8390 	EXP 	Rightimg: image = u'frogs/ab62.jpg'
22.8390 	EXP 	Leftimg: autoDraw = True
22.8390 	EXP 	Rightimg: autoDraw = True
23.1722 	EXP 	Leftimg: autoDraw = False
23.1722 	EXP 	Rightimg: autoDraw = False
23.5408 	DATA 	Keypress: right
23.5419 	EXP 	New trial (rep=0, index=13): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab74.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab34.jpg'}
23.6385 	EXP 	Leftimg: autoDraw = False
23.6385 	EXP 	Rightimg: autoDraw = False
23.6385 	EXP 	text: autoDraw = False
23.6385 	EXP 	Leftimg: pos = array([-300.,    0.])
23.6385 	EXP 	Leftimg: image = u'frogs/ab34.jpg'
23.6385 	EXP 	Rightimg: pos = array([ 300.,    0.])
23.6385 	EXP 	Rightimg: image = u'frogs/ab74.jpg'
23.6385 	EXP 	Leftimg: autoDraw = True
23.6385 	EXP 	Rightimg: autoDraw = True
24.0557 	EXP 	Leftimg: autoDraw = False
24.0557 	EXP 	Rightimg: autoDraw = False
24.3900 	DATA 	Keypress: left
24.3910 	EXP 	New trial (rep=0, index=14): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab59.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab19.jpg'}
24.4387 	EXP 	Leftimg: autoDraw = False
24.4387 	EXP 	Rightimg: autoDraw = False
24.4387 	EXP 	text: autoDraw = False
24.4387 	EXP 	Leftimg: pos = array([-300.,    0.])
24.4387 	EXP 	Leftimg: image = u'frogs/ab19.jpg'
24.4387 	EXP 	Rightimg: pos = array([ 300.,    0.])
24.4387 	EXP 	Rightimg: image = u'frogs/ab59.jpg'
24.4387 	EXP 	Leftimg: autoDraw = True
24.4387 	EXP 	Rightimg: autoDraw = True
24.9056 	EXP 	Leftimg: autoDraw = False
24.9056 	EXP 	Rightimg: autoDraw = False
25.1910 	DATA 	Keypress: right
25.1922 	EXP 	New trial (rep=0, index=15): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab64.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab24.jpg'}
