13.6454 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x114783410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.0278 	EXP 	window1: blendMode = 'avg'
15.0455 	EXP 	window1: blendMode = 'avg'
15.0622 	EXP 	window1: blendMode = 'avg'
15.0783 	EXP 	window1: blendMode = 'avg'
15.0954 	EXP 	window1: blendMode = 'avg'
15.1122 	EXP 	window1: blendMode = 'avg'
15.1287 	EXP 	window1: blendMode = 'avg'
15.1454 	EXP 	window1: blendMode = 'avg'
15.1621 	EXP 	window1: blendMode = 'avg'
15.1787 	EXP 	window1: blendMode = 'avg'
15.1954 	EXP 	window1: blendMode = 'avg'
15.2123 	EXP 	window1: blendMode = 'avg'
15.2288 	EXP 	window1: blendMode = 'avg'
15.2456 	EXP 	window1: blendMode = 'avg'
15.2621 	EXP 	window1: blendMode = 'avg'
15.2789 	EXP 	window1: blendMode = 'avg'
15.2955 	EXP 	window1: blendMode = 'avg'
15.3122 	EXP 	window1: blendMode = 'avg'
15.3288 	EXP 	window1: blendMode = 'avg'
15.3452 	EXP 	window1: blendMode = 'avg'
15.3620 	EXP 	window1: blendMode = 'avg'
15.3789 	EXP 	window1: blendMode = 'avg'
15.3954 	EXP 	window1: blendMode = 'avg'
15.4122 	EXP 	window1: blendMode = 'avg'
15.4287 	EXP 	window1: blendMode = 'avg'
15.4455 	EXP 	window1: blendMode = 'avg'
15.4622 	EXP 	window1: blendMode = 'avg'
15.4789 	EXP 	window1: blendMode = 'avg'
15.4955 	EXP 	window1: blendMode = 'avg'
15.5123 	EXP 	window1: blendMode = 'avg'
15.5288 	EXP 	window1: blendMode = 'avg'
15.5455 	EXP 	window1: blendMode = 'avg'
15.5607 	EXP 	window1: blendMode = 'avg'
15.5779 	EXP 	window1: blendMode = 'avg'
15.5943 	EXP 	window1: blendMode = 'avg'
15.6116 	EXP 	window1: blendMode = 'avg'
15.6280 	EXP 	window1: blendMode = 'avg'
15.6441 	EXP 	window1: blendMode = 'avg'
15.6613 	EXP 	window1: blendMode = 'avg'
15.6779 	EXP 	window1: blendMode = 'avg'
15.6949 	EXP 	window1: blendMode = 'avg'
15.7111 	EXP 	window1: blendMode = 'avg'
15.7273 	EXP 	window1: blendMode = 'avg'
15.7448 	EXP 	window1: blendMode = 'avg'
15.7613 	EXP 	window1: blendMode = 'avg'
15.7776 	EXP 	window1: blendMode = 'avg'
15.7946 	EXP 	window1: blendMode = 'avg'
15.8110 	EXP 	window1: blendMode = 'avg'
15.8280 	EXP 	window1: blendMode = 'avg'
15.8448 	EXP 	window1: blendMode = 'avg'
15.8607 	EXP 	window1: blendMode = 'avg'
15.8777 	EXP 	window1: blendMode = 'avg'
15.8949 	EXP 	window1: blendMode = 'avg'
15.9111 	EXP 	window1: blendMode = 'avg'
15.9279 	EXP 	window1: blendMode = 'avg'
15.9447 	EXP 	window1: blendMode = 'avg'
15.9612 	EXP 	window1: blendMode = 'avg'
15.9773 	EXP 	window1: blendMode = 'avg'
15.9943 	EXP 	window1: blendMode = 'avg'
16.0115 	EXP 	window1: blendMode = 'avg'
16.0278 	EXP 	window1: blendMode = 'avg'
16.0440 	EXP 	window1: blendMode = 'avg'
16.0608 	EXP 	window1: blendMode = 'avg'
16.0775 	EXP 	window1: blendMode = 'avg'
16.0942 	EXP 	window1: blendMode = 'avg'
16.1108 	EXP 	window1: blendMode = 'avg'
16.1275 	EXP 	window1: blendMode = 'avg'
16.1441 	EXP 	window1: blendMode = 'avg'
16.1608 	EXP 	window1: blendMode = 'avg'
16.1773 	EXP 	window1: blendMode = 'avg'
16.1939 	EXP 	window1: blendMode = 'avg'
16.2107 	EXP 	window1: blendMode = 'avg'
16.2274 	EXP 	window1: blendMode = 'avg'
16.2441 	EXP 	window1: blendMode = 'avg'
16.2608 	EXP 	window1: blendMode = 'avg'
16.2775 	EXP 	window1: blendMode = 'avg'
16.2940 	EXP 	window1: blendMode = 'avg'
16.3107 	EXP 	window1: blendMode = 'avg'
16.3287 	EXP 	window1: blendMode = 'avg'
16.3456 	EXP 	window1: blendMode = 'avg'
16.3621 	EXP 	window1: blendMode = 'avg'
16.3789 	EXP 	window1: blendMode = 'avg'
16.3952 	EXP 	window1: blendMode = 'avg'
16.4113 	EXP 	window1: blendMode = 'avg'
16.4281 	EXP 	window1: blendMode = 'avg'
16.4450 	EXP 	window1: blendMode = 'avg'
16.4620 	EXP 	window1: blendMode = 'avg'
16.4788 	EXP 	window1: blendMode = 'avg'
16.4954 	EXP 	window1: blendMode = 'avg'
16.5118 	EXP 	window1: blendMode = 'avg'
16.5286 	EXP 	window1: blendMode = 'avg'
16.5455 	EXP 	window1: blendMode = 'avg'
16.5620 	EXP 	window1: blendMode = 'avg'
16.5780 	EXP 	window1: blendMode = 'avg'
16.5952 	EXP 	window1: blendMode = 'avg'
16.6120 	EXP 	window1: blendMode = 'avg'
16.6285 	EXP 	window1: blendMode = 'avg'
16.6453 	EXP 	window1: blendMode = 'avg'
16.6620 	EXP 	window1: blendMode = 'avg'
16.6788 	EXP 	window1: blendMode = 'avg'
16.6955 	EXP 	window1: blendMode = 'avg'
16.7121 	EXP 	window1: blendMode = 'avg'
16.7288 	EXP 	window1: blendMode = 'avg'
16.7453 	EXP 	window1: blendMode = 'avg'
16.7620 	EXP 	window1: blendMode = 'avg'
16.7788 	EXP 	window1: blendMode = 'avg'
16.7955 	EXP 	window1: blendMode = 'avg'
16.8123 	EXP 	window1: blendMode = 'avg'
16.8286 	EXP 	window1: blendMode = 'avg'
16.8455 	EXP 	window1: blendMode = 'avg'
16.8621 	EXP 	window1: blendMode = 'avg'
16.8789 	EXP 	window1: blendMode = 'avg'
16.8954 	EXP 	window1: blendMode = 'avg'
16.9123 	EXP 	window1: blendMode = 'avg'
16.9287 	EXP 	window1: blendMode = 'avg'
16.9455 	EXP 	window1: blendMode = 'avg'
16.9622 	EXP 	window1: blendMode = 'avg'
16.9791 	EXP 	window1: blendMode = 'avg'
16.9953 	EXP 	window1: blendMode = 'avg'
17.0120 	EXP 	window1: blendMode = 'avg'
17.0287 	EXP 	window1: blendMode = 'avg'
17.0456 	EXP 	window1: blendMode = 'avg'
17.0622 	EXP 	window1: blendMode = 'avg'
17.0788 	EXP 	window1: blendMode = 'avg'
17.0954 	EXP 	window1: blendMode = 'avg'
17.1122 	EXP 	window1: blendMode = 'avg'
17.1288 	EXP 	window1: blendMode = 'avg'
17.1455 	EXP 	window1: blendMode = 'avg'
17.1621 	EXP 	window1: blendMode = 'avg'
17.1789 	EXP 	window1: blendMode = 'avg'
17.1954 	EXP 	window1: blendMode = 'avg'
17.2121 	EXP 	window1: blendMode = 'avg'
17.2288 	EXP 	window1: blendMode = 'avg'
17.2454 	EXP 	window1: blendMode = 'avg'
17.2622 	EXP 	window1: blendMode = 'avg'
17.2789 	EXP 	window1: blendMode = 'avg'
17.2954 	EXP 	window1: blendMode = 'avg'
17.3122 	EXP 	window1: blendMode = 'avg'
17.3276 	EXP 	window1: blendMode = 'avg'
17.3455 	EXP 	window1: blendMode = 'avg'
17.3617 	EXP 	window1: blendMode = 'avg'
17.3780 	EXP 	window1: blendMode = 'avg'
17.3955 	EXP 	window1: blendMode = 'avg'
17.4122 	EXP 	window1: blendMode = 'avg'
17.4287 	EXP 	window1: blendMode = 'avg'
17.4456 	EXP 	window1: blendMode = 'avg'
17.4621 	EXP 	window1: blendMode = 'avg'
17.4788 	EXP 	window1: blendMode = 'avg'
17.4953 	EXP 	window1: blendMode = 'avg'
17.5122 	EXP 	window1: blendMode = 'avg'
17.5288 	EXP 	window1: blendMode = 'avg'
17.5454 	EXP 	window1: blendMode = 'avg'
17.5621 	EXP 	window1: blendMode = 'avg'
17.5787 	EXP 	window1: blendMode = 'avg'
17.5955 	EXP 	window1: blendMode = 'avg'
17.6124 	EXP 	window1: blendMode = 'avg'
17.6282 	EXP 	window1: blendMode = 'avg'
17.6453 	EXP 	window1: blendMode = 'avg'
17.6621 	EXP 	window1: blendMode = 'avg'
17.6788 	EXP 	window1: blendMode = 'avg'
17.6954 	EXP 	window1: blendMode = 'avg'
17.7121 	EXP 	window1: blendMode = 'avg'
17.7288 	EXP 	window1: blendMode = 'avg'
17.7454 	EXP 	window1: blendMode = 'avg'
17.7622 	EXP 	window1: blendMode = 'avg'
17.7787 	EXP 	window1: blendMode = 'avg'
17.7954 	EXP 	window1: blendMode = 'avg'
17.8121 	EXP 	window1: blendMode = 'avg'
17.8288 	EXP 	window1: blendMode = 'avg'
17.8454 	EXP 	window1: blendMode = 'avg'
17.8621 	EXP 	window1: blendMode = 'avg'
17.8789 	EXP 	window1: blendMode = 'avg'
17.8954 	EXP 	window1: blendMode = 'avg'
17.9121 	EXP 	window1: blendMode = 'avg'
17.9289 	EXP 	window1: blendMode = 'avg'
17.9454 	EXP 	window1: blendMode = 'avg'
17.9624 	EXP 	window1: blendMode = 'avg'
17.9785 	EXP 	window1: blendMode = 'avg'
17.9953 	EXP 	window1: blendMode = 'avg'
18.0122 	EXP 	window1: blendMode = 'avg'
18.0287 	EXP 	window1: blendMode = 'avg'
18.0454 	EXP 	window1: blendMode = 'avg'
18.0627 	EXP 	window1: blendMode = 'avg'
18.0788 	EXP 	window1: blendMode = 'avg'
18.0955 	EXP 	window1: blendMode = 'avg'
18.1121 	EXP 	window1: blendMode = 'avg'
18.1282 	EXP 	window1: blendMode = 'avg'
18.1453 	EXP 	window1: blendMode = 'avg'
18.1620 	EXP 	window1: blendMode = 'avg'
18.1789 	EXP 	window1: blendMode = 'avg'
18.1954 	EXP 	window1: blendMode = 'avg'
18.2121 	EXP 	window1: blendMode = 'avg'
18.2288 	EXP 	window1: blendMode = 'avg'
18.2454 	EXP 	window1: blendMode = 'avg'
18.2620 	EXP 	window1: blendMode = 'avg'
18.2780 	EXP 	window1: blendMode = 'avg'
18.2955 	EXP 	window1: blendMode = 'avg'
18.3122 	EXP 	window1: blendMode = 'avg'
18.3287 	EXP 	window1: blendMode = 'avg'
18.3455 	EXP 	window1: blendMode = 'avg'
18.3622 	EXP 	window1: blendMode = 'avg'
18.3788 	EXP 	window1: blendMode = 'avg'
18.3955 	EXP 	window1: blendMode = 'avg'
18.4120 	EXP 	window1: blendMode = 'avg'
18.4288 	EXP 	window1: blendMode = 'avg'
18.4457 	EXP 	window1: blendMode = 'avg'
18.4619 	EXP 	window1: blendMode = 'avg'
18.4787 	EXP 	window1: blendMode = 'avg'
18.4953 	EXP 	window1: blendMode = 'avg'
18.5113 	EXP 	window1: blendMode = 'avg'
18.5280 	EXP 	window1: blendMode = 'avg'
18.5455 	EXP 	window1: blendMode = 'avg'
18.5621 	EXP 	window1: blendMode = 'avg'
18.5788 	EXP 	window1: blendMode = 'avg'
18.5955 	EXP 	window1: blendMode = 'avg'
18.6120 	EXP 	window1: blendMode = 'avg'
18.6288 	EXP 	window1: blendMode = 'avg'
18.6454 	EXP 	window1: blendMode = 'avg'
18.6622 	EXP 	window1: blendMode = 'avg'
18.6788 	EXP 	window1: blendMode = 'avg'
18.6955 	EXP 	window1: blendMode = 'avg'
18.7122 	EXP 	window1: blendMode = 'avg'
18.7287 	EXP 	window1: blendMode = 'avg'
18.7455 	EXP 	window1: blendMode = 'avg'
18.7620 	EXP 	window1: blendMode = 'avg'
18.7788 	EXP 	window1: blendMode = 'avg'
18.7955 	EXP 	window1: blendMode = 'avg'
18.8120 	EXP 	window1: blendMode = 'avg'
18.8287 	EXP 	window1: blendMode = 'avg'
18.8455 	EXP 	window1: blendMode = 'avg'
18.8621 	EXP 	window1: blendMode = 'avg'
18.8787 	EXP 	window1: blendMode = 'avg'
18.8951 	EXP 	window1: blendMode = 'avg'
18.9119 	EXP 	window1: blendMode = 'avg'
18.9286 	EXP 	window1: blendMode = 'avg'
18.9454 	EXP 	window1: blendMode = 'avg'
18.9622 	EXP 	window1: blendMode = 'avg'
18.9787 	EXP 	window1: blendMode = 'avg'
18.9954 	EXP 	window1: blendMode = 'avg'
19.0121 	EXP 	window1: blendMode = 'avg'
19.0288 	EXP 	window1: blendMode = 'avg'
19.0456 	EXP 	window1: blendMode = 'avg'
19.0619 	EXP 	window1: blendMode = 'avg'
19.0788 	EXP 	window1: blendMode = 'avg'
19.0955 	EXP 	window1: blendMode = 'avg'
19.1119 	EXP 	window1: blendMode = 'avg'
19.1280 	EXP 	window1: blendMode = 'avg'
19.1454 	EXP 	window1: blendMode = 'avg'
19.1621 	EXP 	window1: blendMode = 'avg'
19.1789 	EXP 	window1: blendMode = 'avg'
19.1954 	EXP 	window1: blendMode = 'avg'
19.2122 	EXP 	window1: blendMode = 'avg'
19.2288 	EXP 	window1: blendMode = 'avg'
19.2453 	EXP 	window1: blendMode = 'avg'
19.2621 	EXP 	window1: blendMode = 'avg'
19.2787 	EXP 	window1: blendMode = 'avg'
19.2954 	EXP 	window1: blendMode = 'avg'
19.3122 	EXP 	window1: blendMode = 'avg'
19.3287 	EXP 	window1: blendMode = 'avg'
19.3455 	EXP 	window1: blendMode = 'avg'
19.3622 	EXP 	window1: blendMode = 'avg'
19.3787 	EXP 	window1: blendMode = 'avg'
19.3957 	EXP 	window1: blendMode = 'avg'
19.4111 	EXP 	window1: blendMode = 'avg'
19.4274 	EXP 	window1: blendMode = 'avg'
19.4452 	EXP 	window1: blendMode = 'avg'
19.4620 	EXP 	window1: blendMode = 'avg'
19.4791 	EXP 	window1: blendMode = 'avg'
19.4953 	EXP 	window1: blendMode = 'avg'
19.5120 	EXP 	window1: blendMode = 'avg'
19.5290 	EXP 	window1: blendMode = 'avg'
19.5447 	EXP 	window1: blendMode = 'avg'
19.5621 	EXP 	window1: blendMode = 'avg'
19.5788 	EXP 	window1: blendMode = 'avg'
19.5953 	EXP 	window1: blendMode = 'avg'
19.6123 	EXP 	window1: blendMode = 'avg'
19.6283 	EXP 	window1: blendMode = 'avg'
19.6446 	EXP 	window1: blendMode = 'avg'
19.6606 	EXP 	window1: blendMode = 'avg'
19.6777 	EXP 	window1: blendMode = 'avg'
19.6946 	EXP 	window1: blendMode = 'avg'
19.7106 	EXP 	window1: blendMode = 'avg'
19.7281 	EXP 	window1: blendMode = 'avg'
19.7444 	EXP 	window1: blendMode = 'avg'
19.7612 	EXP 	window1: blendMode = 'avg'
19.7777 	EXP 	window1: blendMode = 'avg'
19.7945 	EXP 	window1: blendMode = 'avg'
19.8106 	EXP 	window1: blendMode = 'avg'
19.8285 	EXP 	window1: blendMode = 'avg'
19.8447 	EXP 	window1: blendMode = 'avg'
19.8610 	EXP 	window1: blendMode = 'avg'
19.8789 	EXP 	window1: blendMode = 'avg'
19.8954 	EXP 	window1: blendMode = 'avg'
19.9122 	EXP 	window1: blendMode = 'avg'
19.9288 	EXP 	window1: blendMode = 'avg'
19.9455 	EXP 	window1: blendMode = 'avg'
19.9622 	EXP 	window1: blendMode = 'avg'
19.9790 	EXP 	window1: blendMode = 'avg'
19.9955 	EXP 	window1: blendMode = 'avg'
20.0123 	EXP 	window1: blendMode = 'avg'
20.0288 	EXP 	window1: blendMode = 'avg'
20.0455 	EXP 	window1: blendMode = 'avg'
20.0620 	EXP 	window1: blendMode = 'avg'
20.0789 	EXP 	window1: blendMode = 'avg'
20.0954 	EXP 	window1: blendMode = 'avg'
20.1122 	EXP 	window1: blendMode = 'avg'
20.1287 	EXP 	window1: blendMode = 'avg'
20.1455 	EXP 	window1: blendMode = 'avg'
20.1620 	EXP 	window1: blendMode = 'avg'
20.1789 	EXP 	window1: blendMode = 'avg'
20.1954 	EXP 	window1: blendMode = 'avg'
20.2122 	EXP 	window1: blendMode = 'avg'
20.2287 	EXP 	window1: blendMode = 'avg'
20.2455 	EXP 	window1: blendMode = 'avg'
20.2620 	EXP 	window1: blendMode = 'avg'
20.2787 	EXP 	window1: blendMode = 'avg'
20.2954 	EXP 	window1: blendMode = 'avg'
20.3122 	EXP 	window1: blendMode = 'avg'
20.3288 	EXP 	window1: blendMode = 'avg'
20.3455 	EXP 	window1: blendMode = 'avg'
20.3620 	EXP 	window1: blendMode = 'avg'
20.3788 	EXP 	window1: blendMode = 'avg'
20.3954 	EXP 	window1: blendMode = 'avg'
20.4122 	EXP 	window1: blendMode = 'avg'
20.4289 	EXP 	window1: blendMode = 'avg'
20.4454 	EXP 	window1: blendMode = 'avg'
20.4622 	EXP 	window1: blendMode = 'avg'
20.4789 	EXP 	window1: blendMode = 'avg'
20.4955 	EXP 	window1: blendMode = 'avg'
20.5122 	EXP 	window1: blendMode = 'avg'
20.5287 	EXP 	window1: blendMode = 'avg'
20.5457 	EXP 	window1: blendMode = 'avg'
20.5619 	EXP 	window1: blendMode = 'avg'
20.5787 	EXP 	window1: blendMode = 'avg'
20.5955 	EXP 	window1: blendMode = 'avg'
20.6120 	EXP 	window1: blendMode = 'avg'
20.6283 	EXP 	window1: blendMode = 'avg'
20.6454 	EXP 	window1: blendMode = 'avg'
20.6623 	EXP 	window1: blendMode = 'avg'
20.6788 	EXP 	window1: blendMode = 'avg'
20.6954 	EXP 	window1: blendMode = 'avg'
20.7122 	EXP 	window1: blendMode = 'avg'
20.7285 	EXP 	window1: blendMode = 'avg'
20.7451 	EXP 	window1: blendMode = 'avg'
20.7619 	EXP 	window1: blendMode = 'avg'
20.7784 	EXP 	window1: blendMode = 'avg'
20.7953 	EXP 	window1: blendMode = 'avg'
20.8122 	EXP 	window1: blendMode = 'avg'
20.8288 	EXP 	window1: blendMode = 'avg'
20.8463 	EXP 	window1: blendMode = 'avg'
20.8620 	EXP 	window1: blendMode = 'avg'
20.8785 	EXP 	window1: blendMode = 'avg'
20.8953 	EXP 	window1: blendMode = 'avg'
20.9122 	EXP 	window1: blendMode = 'avg'
20.9287 	EXP 	window1: blendMode = 'avg'
20.9454 	EXP 	window1: blendMode = 'avg'
20.9622 	EXP 	window1: blendMode = 'avg'
20.9782 	EXP 	window1: blendMode = 'avg'
20.9948 	EXP 	window1: blendMode = 'avg'
21.0118 	EXP 	window1: blendMode = 'avg'
21.0285 	EXP 	window1: blendMode = 'avg'
21.0453 	EXP 	window1: blendMode = 'avg'
21.0621 	EXP 	window1: blendMode = 'avg'
21.0788 	EXP 	window1: blendMode = 'avg'
21.0953 	EXP 	window1: blendMode = 'avg'
21.1121 	EXP 	window1: blendMode = 'avg'
21.1288 	EXP 	window1: blendMode = 'avg'
21.1454 	EXP 	window1: blendMode = 'avg'
21.1622 	EXP 	window1: blendMode = 'avg'
21.1787 	EXP 	window1: blendMode = 'avg'
21.1955 	EXP 	window1: blendMode = 'avg'
21.2121 	EXP 	window1: blendMode = 'avg'
21.2288 	EXP 	window1: blendMode = 'avg'
21.2454 	EXP 	window1: blendMode = 'avg'
21.2621 	EXP 	window1: blendMode = 'avg'
21.2787 	EXP 	window1: blendMode = 'avg'
21.2956 	EXP 	window1: blendMode = 'avg'
21.3121 	EXP 	window1: blendMode = 'avg'
21.3283 	EXP 	window1: blendMode = 'avg'
21.3452 	EXP 	window1: blendMode = 'avg'
21.3621 	EXP 	window1: blendMode = 'avg'
21.3787 	EXP 	window1: blendMode = 'avg'
21.3953 	EXP 	window1: blendMode = 'avg'
21.4121 	EXP 	window1: blendMode = 'avg'
21.4288 	EXP 	window1: blendMode = 'avg'
21.4453 	EXP 	window1: blendMode = 'avg'
21.4621 	EXP 	window1: blendMode = 'avg'
21.4788 	EXP 	window1: blendMode = 'avg'
21.4953 	EXP 	window1: blendMode = 'avg'
21.5122 	EXP 	window1: blendMode = 'avg'
21.5287 	EXP 	window1: blendMode = 'avg'
21.5454 	EXP 	window1: blendMode = 'avg'
21.5621 	EXP 	window1: blendMode = 'avg'
21.5788 	EXP 	window1: blendMode = 'avg'
21.5953 	EXP 	window1: blendMode = 'avg'
21.6122 	EXP 	window1: blendMode = 'avg'
21.6287 	EXP 	window1: blendMode = 'avg'
21.6455 	EXP 	window1: blendMode = 'avg'
21.6622 	EXP 	window1: blendMode = 'avg'
21.6788 	EXP 	window1: blendMode = 'avg'
21.6953 	EXP 	window1: blendMode = 'avg'
21.7121 	EXP 	window1: blendMode = 'avg'
21.7288 	EXP 	window1: blendMode = 'avg'
21.7454 	EXP 	window1: blendMode = 'avg'
21.7621 	EXP 	window1: blendMode = 'avg'
21.7787 	EXP 	window1: blendMode = 'avg'
21.7955 	EXP 	window1: blendMode = 'avg'
21.8120 	EXP 	window1: blendMode = 'avg'
21.8287 	EXP 	window1: blendMode = 'avg'
21.8454 	EXP 	window1: blendMode = 'avg'
21.8621 	EXP 	window1: blendMode = 'avg'
21.8787 	EXP 	window1: blendMode = 'avg'
21.8953 	EXP 	window1: blendMode = 'avg'
21.9119 	EXP 	window1: blendMode = 'avg'
21.9288 	EXP 	window1: blendMode = 'avg'
21.9453 	EXP 	window1: blendMode = 'avg'
21.9621 	EXP 	window1: blendMode = 'avg'
21.9786 	EXP 	window1: blendMode = 'avg'
21.9954 	EXP 	window1: blendMode = 'avg'
22.0122 	EXP 	window1: blendMode = 'avg'
22.0286 	EXP 	window1: blendMode = 'avg'
22.0454 	EXP 	window1: blendMode = 'avg'
22.0621 	EXP 	window1: blendMode = 'avg'
22.0787 	EXP 	window1: blendMode = 'avg'
22.0954 	EXP 	window1: blendMode = 'avg'
22.1120 	EXP 	window1: blendMode = 'avg'
22.1287 	EXP 	window1: blendMode = 'avg'
22.1455 	EXP 	window1: blendMode = 'avg'
22.1620 	EXP 	window1: blendMode = 'avg'
22.1787 	EXP 	window1: blendMode = 'avg'
22.1954 	EXP 	window1: blendMode = 'avg'
22.2120 	EXP 	window1: blendMode = 'avg'
22.2288 	EXP 	window1: blendMode = 'avg'
22.2455 	EXP 	window1: blendMode = 'avg'
22.2620 	EXP 	window1: blendMode = 'avg'
22.2786 	EXP 	window1: blendMode = 'avg'
22.2955 	EXP 	window1: blendMode = 'avg'
22.3118 	EXP 	window1: blendMode = 'avg'
22.3286 	EXP 	window1: blendMode = 'avg'
22.3454 	EXP 	window1: blendMode = 'avg'
