11.1243 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113c5c410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.6744 	EXP 	window1: blendMode = 'avg'
12.6910 	EXP 	window1: blendMode = 'avg'
12.7077 	EXP 	window1: blendMode = 'avg'
12.7241 	EXP 	window1: blendMode = 'avg'
12.7409 	EXP 	window1: blendMode = 'avg'
12.7579 	EXP 	window1: blendMode = 'avg'
12.7742 	EXP 	window1: blendMode = 'avg'
12.7909 	EXP 	window1: blendMode = 'avg'
12.8077 	EXP 	window1: blendMode = 'avg'
12.8245 	EXP 	window1: blendMode = 'avg'
12.8404 	EXP 	window1: blendMode = 'avg'
12.8576 	EXP 	window1: blendMode = 'avg'
12.8746 	EXP 	window1: blendMode = 'avg'
12.8905 	EXP 	window1: blendMode = 'avg'
12.9075 	EXP 	window1: blendMode = 'avg'
12.9242 	EXP 	window1: blendMode = 'avg'
12.9408 	EXP 	window1: blendMode = 'avg'
12.9575 	EXP 	window1: blendMode = 'avg'
12.9744 	EXP 	window1: blendMode = 'avg'
12.9910 	EXP 	window1: blendMode = 'avg'
13.0077 	EXP 	window1: blendMode = 'avg'
13.0243 	EXP 	window1: blendMode = 'avg'
13.0411 	EXP 	window1: blendMode = 'avg'
13.0576 	EXP 	window1: blendMode = 'avg'
13.0743 	EXP 	window1: blendMode = 'avg'
13.0910 	EXP 	window1: blendMode = 'avg'
13.1083 	EXP 	window1: blendMode = 'avg'
13.1242 	EXP 	window1: blendMode = 'avg'
13.1410 	EXP 	window1: blendMode = 'avg'
13.1575 	EXP 	window1: blendMode = 'avg'
13.1743 	EXP 	window1: blendMode = 'avg'
13.1911 	EXP 	window1: blendMode = 'avg'
13.2076 	EXP 	window1: blendMode = 'avg'
13.2244 	EXP 	window1: blendMode = 'avg'
13.2410 	EXP 	window1: blendMode = 'avg'
13.2577 	EXP 	window1: blendMode = 'avg'
13.2743 	EXP 	window1: blendMode = 'avg'
13.2910 	EXP 	window1: blendMode = 'avg'
13.3076 	EXP 	window1: blendMode = 'avg'
13.3244 	EXP 	window1: blendMode = 'avg'
13.3409 	EXP 	window1: blendMode = 'avg'
13.3577 	EXP 	window1: blendMode = 'avg'
13.3742 	EXP 	window1: blendMode = 'avg'
13.3910 	EXP 	window1: blendMode = 'avg'
13.4076 	EXP 	window1: blendMode = 'avg'
13.4244 	EXP 	window1: blendMode = 'avg'
13.4410 	EXP 	window1: blendMode = 'avg'
13.4577 	EXP 	window1: blendMode = 'avg'
13.4744 	EXP 	window1: blendMode = 'avg'
13.4909 	EXP 	window1: blendMode = 'avg'
13.5076 	EXP 	window1: blendMode = 'avg'
13.5244 	EXP 	window1: blendMode = 'avg'
13.5409 	EXP 	window1: blendMode = 'avg'
13.5577 	EXP 	window1: blendMode = 'avg'
13.5742 	EXP 	window1: blendMode = 'avg'
13.5910 	EXP 	window1: blendMode = 'avg'
13.6076 	EXP 	window1: blendMode = 'avg'
13.6244 	EXP 	window1: blendMode = 'avg'
13.6410 	EXP 	window1: blendMode = 'avg'
13.6577 	EXP 	window1: blendMode = 'avg'
13.6744 	EXP 	window1: blendMode = 'avg'
13.6910 	EXP 	window1: blendMode = 'avg'
13.7077 	EXP 	window1: blendMode = 'avg'
13.7244 	EXP 	window1: blendMode = 'avg'
13.7411 	EXP 	window1: blendMode = 'avg'
13.7576 	EXP 	window1: blendMode = 'avg'
13.7744 	EXP 	window1: blendMode = 'avg'
13.7910 	EXP 	window1: blendMode = 'avg'
13.8077 	EXP 	window1: blendMode = 'avg'
13.8229 	EXP 	window1: blendMode = 'avg'
13.8403 	EXP 	window1: blendMode = 'avg'
13.8576 	EXP 	window1: blendMode = 'avg'
13.8744 	EXP 	window1: blendMode = 'avg'
13.8909 	EXP 	window1: blendMode = 'avg'
13.9077 	EXP 	window1: blendMode = 'avg'
13.9243 	EXP 	window1: blendMode = 'avg'
13.9406 	EXP 	window1: blendMode = 'avg'
13.9575 	EXP 	window1: blendMode = 'avg'
13.9745 	EXP 	window1: blendMode = 'avg'
13.9910 	EXP 	window1: blendMode = 'avg'
14.0076 	EXP 	window1: blendMode = 'avg'
14.0244 	EXP 	window1: blendMode = 'avg'
14.0411 	EXP 	window1: blendMode = 'avg'
14.0576 	EXP 	window1: blendMode = 'avg'
14.0744 	EXP 	window1: blendMode = 'avg'
14.0909 	EXP 	window1: blendMode = 'avg'
14.1077 	EXP 	window1: blendMode = 'avg'
14.1243 	EXP 	window1: blendMode = 'avg'
14.1411 	EXP 	window1: blendMode = 'avg'
14.1576 	EXP 	window1: blendMode = 'avg'
14.1744 	EXP 	window1: blendMode = 'avg'
14.1910 	EXP 	window1: blendMode = 'avg'
14.2078 	EXP 	window1: blendMode = 'avg'
14.2244 	EXP 	window1: blendMode = 'avg'
14.2408 	EXP 	window1: blendMode = 'avg'
14.2577 	EXP 	window1: blendMode = 'avg'
14.2743 	EXP 	window1: blendMode = 'avg'
14.2911 	EXP 	window1: blendMode = 'avg'
14.3077 	EXP 	window1: blendMode = 'avg'
14.3234 	EXP 	window1: blendMode = 'avg'
14.3412 	EXP 	window1: blendMode = 'avg'
14.3575 	EXP 	window1: blendMode = 'avg'
14.3743 	EXP 	window1: blendMode = 'avg'
14.3911 	EXP 	window1: blendMode = 'avg'
14.4076 	EXP 	window1: blendMode = 'avg'
14.4244 	EXP 	window1: blendMode = 'avg'
14.4409 	EXP 	window1: blendMode = 'avg'
14.4577 	EXP 	window1: blendMode = 'avg'
14.4743 	EXP 	window1: blendMode = 'avg'
14.4910 	EXP 	window1: blendMode = 'avg'
14.5076 	EXP 	window1: blendMode = 'avg'
14.5244 	EXP 	window1: blendMode = 'avg'
14.5410 	EXP 	window1: blendMode = 'avg'
14.5577 	EXP 	window1: blendMode = 'avg'
14.5742 	EXP 	window1: blendMode = 'avg'
14.5911 	EXP 	window1: blendMode = 'avg'
14.6076 	EXP 	window1: blendMode = 'avg'
14.6244 	EXP 	window1: blendMode = 'avg'
14.6411 	EXP 	window1: blendMode = 'avg'
14.6576 	EXP 	window1: blendMode = 'avg'
14.6744 	EXP 	window1: blendMode = 'avg'
14.6910 	EXP 	window1: blendMode = 'avg'
14.7077 	EXP 	window1: blendMode = 'avg'
14.7243 	EXP 	window1: blendMode = 'avg'
14.7407 	EXP 	window1: blendMode = 'avg'
14.7578 	EXP 	window1: blendMode = 'avg'
14.7744 	EXP 	window1: blendMode = 'avg'
14.7909 	EXP 	window1: blendMode = 'avg'
14.8076 	EXP 	window1: blendMode = 'avg'
14.8243 	EXP 	window1: blendMode = 'avg'
14.8400 	EXP 	window1: blendMode = 'avg'
14.8569 	EXP 	window1: blendMode = 'avg'
14.8742 	EXP 	window1: blendMode = 'avg'
14.8910 	EXP 	window1: blendMode = 'avg'
14.9076 	EXP 	window1: blendMode = 'avg'
14.9243 	EXP 	window1: blendMode = 'avg'
14.9407 	EXP 	window1: blendMode = 'avg'
14.9575 	EXP 	window1: blendMode = 'avg'
14.9743 	EXP 	window1: blendMode = 'avg'
14.9902 	EXP 	window1: blendMode = 'avg'
15.0075 	EXP 	window1: blendMode = 'avg'
15.0234 	EXP 	window1: blendMode = 'avg'
15.0408 	EXP 	window1: blendMode = 'avg'
15.0576 	EXP 	window1: blendMode = 'avg'
15.0744 	EXP 	window1: blendMode = 'avg'
15.0909 	EXP 	window1: blendMode = 'avg'
15.1077 	EXP 	window1: blendMode = 'avg'
15.1243 	EXP 	window1: blendMode = 'avg'
15.1409 	EXP 	window1: blendMode = 'avg'
15.1577 	EXP 	window1: blendMode = 'avg'
15.1742 	EXP 	window1: blendMode = 'avg'
15.1910 	EXP 	window1: blendMode = 'avg'
15.2076 	EXP 	window1: blendMode = 'avg'
15.2244 	EXP 	window1: blendMode = 'avg'
15.2409 	EXP 	window1: blendMode = 'avg'
15.2577 	EXP 	window1: blendMode = 'avg'
15.2742 	EXP 	window1: blendMode = 'avg'
15.2910 	EXP 	window1: blendMode = 'avg'
15.3076 	EXP 	window1: blendMode = 'avg'
15.3244 	EXP 	window1: blendMode = 'avg'
15.3410 	EXP 	window1: blendMode = 'avg'
15.3577 	EXP 	window1: blendMode = 'avg'
15.3743 	EXP 	window1: blendMode = 'avg'
15.3910 	EXP 	window1: blendMode = 'avg'
15.4076 	EXP 	window1: blendMode = 'avg'
15.4244 	EXP 	window1: blendMode = 'avg'
15.4410 	EXP 	window1: blendMode = 'avg'
15.4576 	EXP 	window1: blendMode = 'avg'
15.4744 	EXP 	window1: blendMode = 'avg'
15.4910 	EXP 	window1: blendMode = 'avg'
15.5077 	EXP 	window1: blendMode = 'avg'
15.5242 	EXP 	window1: blendMode = 'avg'
15.5417 	EXP 	window1: blendMode = 'avg'
15.5574 	EXP 	window1: blendMode = 'avg'
15.5742 	EXP 	window1: blendMode = 'avg'
15.5910 	EXP 	window1: blendMode = 'avg'
15.6077 	EXP 	window1: blendMode = 'avg'
15.6242 	EXP 	window1: blendMode = 'avg'
15.6411 	EXP 	window1: blendMode = 'avg'
15.6576 	EXP 	window1: blendMode = 'avg'
15.6744 	EXP 	window1: blendMode = 'avg'
15.6909 	EXP 	window1: blendMode = 'avg'
15.7074 	EXP 	window1: blendMode = 'avg'
15.7242 	EXP 	window1: blendMode = 'avg'
15.7410 	EXP 	window1: blendMode = 'avg'
15.7578 	EXP 	window1: blendMode = 'avg'
15.7744 	EXP 	window1: blendMode = 'avg'
15.7909 	EXP 	window1: blendMode = 'avg'
15.8077 	EXP 	window1: blendMode = 'avg'
15.8243 	EXP 	window1: blendMode = 'avg'
15.8408 	EXP 	window1: blendMode = 'avg'
15.8577 	EXP 	window1: blendMode = 'avg'
15.8743 	EXP 	window1: blendMode = 'avg'
15.8910 	EXP 	window1: blendMode = 'avg'
15.9076 	EXP 	window1: blendMode = 'avg'
15.9244 	EXP 	window1: blendMode = 'avg'
15.9410 	EXP 	window1: blendMode = 'avg'
15.9577 	EXP 	window1: blendMode = 'avg'
15.9744 	EXP 	window1: blendMode = 'avg'
15.9908 	EXP 	window1: blendMode = 'avg'
16.0077 	EXP 	window1: blendMode = 'avg'
16.0243 	EXP 	window1: blendMode = 'avg'
16.0434 	DATA 	Keypress: space
16.0539 	EXP 	Imported Book.xlsx as conditions, 44 conditions, 7 params
16.0544 	EXP 	Created sequence: random, trialTypes=44, nReps=1, seed=None
16.0548 	EXP 	New trial (rep=0, index=0): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab44.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab4.jpg'}
16.1224 	EXP 	text_2: autoDraw = False
16.1224 	EXP 	Leftimg: pos = array([-300.,    0.])
16.1224 	EXP 	Leftimg: image = u'frogs/ab4.jpg'
16.1224 	EXP 	Rightimg: pos = array([ 300.,    0.])
16.1224 	EXP 	Rightimg: image = u'frogs/ab44.jpg'
16.1224 	EXP 	Leftimg: autoDraw = True
16.1224 	EXP 	Rightimg: autoDraw = True
16.5728 	EXP 	Leftimg: autoDraw = False
16.5728 	EXP 	Rightimg: autoDraw = False
17.2586 	DATA 	Keypress: left
17.2598 	EXP 	New trial (rep=0, index=1): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab43.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab3.jpg'}
17.3231 	EXP 	Leftimg: autoDraw = False
17.3231 	EXP 	Rightimg: autoDraw = False
17.3231 	EXP 	text: autoDraw = False
17.3231 	EXP 	Leftimg: pos = array([-300.,    0.])
17.3231 	EXP 	Leftimg: image = u'frogs/ab3.jpg'
17.3231 	EXP 	Rightimg: pos = array([ 300.,    0.])
17.3231 	EXP 	Rightimg: image = u'frogs/ab43.jpg'
17.3231 	EXP 	Leftimg: autoDraw = True
17.3231 	EXP 	Rightimg: autoDraw = True
17.7733 	EXP 	Leftimg: autoDraw = False
17.7733 	EXP 	Rightimg: autoDraw = False
18.1415 	DATA 	Keypress: left
18.1424 	EXP 	New trial (rep=0, index=2): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab67.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab27.jpg'}
18.1899 	EXP 	Leftimg: autoDraw = False
18.1899 	EXP 	Rightimg: autoDraw = False
18.1899 	EXP 	text: autoDraw = False
18.1899 	EXP 	Leftimg: pos = array([-300.,    0.])
18.1899 	EXP 	Leftimg: image = u'frogs/ab27.jpg'
18.1899 	EXP 	Rightimg: pos = array([ 300.,    0.])
18.1899 	EXP 	Rightimg: image = u'frogs/ab67.jpg'
18.1899 	EXP 	Leftimg: autoDraw = True
18.1899 	EXP 	Rightimg: autoDraw = True
18.6566 	EXP 	Leftimg: autoDraw = False
18.6566 	EXP 	Rightimg: autoDraw = False
19.0080 	DATA 	Keypress: left
19.0090 	EXP 	New trial (rep=0, index=3): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab42.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab2.jpg'}
19.3395 	EXP 	Leftimg: autoDraw = False
19.3395 	EXP 	Rightimg: autoDraw = False
19.3395 	EXP 	text: autoDraw = False
19.3395 	EXP 	Leftimg: pos = array([-300.,    0.])
19.3395 	EXP 	Leftimg: image = u'frogs/ab2.jpg'
19.3395 	EXP 	Rightimg: pos = array([ 300.,    0.])
19.3395 	EXP 	Rightimg: image = u'frogs/ab42.jpg'
19.3395 	EXP 	Leftimg: autoDraw = True
19.3395 	EXP 	Rightimg: autoDraw = True
19.5233 	EXP 	Leftimg: autoDraw = False
19.5233 	EXP 	Rightimg: autoDraw = False
20.0083 	DATA 	Keypress: right
20.0094 	EXP 	New trial (rep=0, index=4): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'4.jpg', 'YRightPos': 0, 'leftimg': u'2.jpg'}
20.0565 	EXP 	Leftimg: autoDraw = False
20.0565 	EXP 	Rightimg: autoDraw = False
20.0565 	EXP 	text: autoDraw = False
20.0565 	EXP 	Leftimg: pos = array([-300.,    0.])
20.0565 	EXP 	Leftimg: image = u'2.jpg'
20.0565 	EXP 	Rightimg: pos = array([ 300.,    0.])
20.0565 	EXP 	Rightimg: image = u'4.jpg'
20.0565 	EXP 	Leftimg: autoDraw = True
20.0565 	EXP 	Rightimg: autoDraw = True
20.5232 	EXP 	Leftimg: autoDraw = False
20.5232 	EXP 	Rightimg: autoDraw = False
20.9249 	DATA 	Keypress: left
20.9261 	EXP 	New trial (rep=0, index=5): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab77.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab37.jpg'}
20.9731 	EXP 	Leftimg: autoDraw = False
20.9731 	EXP 	Rightimg: autoDraw = False
20.9731 	EXP 	text: autoDraw = False
20.9731 	EXP 	Leftimg: pos = array([-300.,    0.])
20.9731 	EXP 	Leftimg: image = u'frogs/ab37.jpg'
20.9731 	EXP 	Rightimg: pos = array([ 300.,    0.])
20.9731 	EXP 	Rightimg: image = u'frogs/ab77.jpg'
20.9731 	EXP 	Leftimg: autoDraw = True
20.9731 	EXP 	Rightimg: autoDraw = True
21.4401 	EXP 	Leftimg: autoDraw = False
21.4401 	EXP 	Rightimg: autoDraw = False
21.7249 	DATA 	Keypress: right
21.7260 	EXP 	New trial (rep=0, index=6): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab46.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab6.jpg'}
21.8059 	EXP 	Leftimg: autoDraw = False
21.8059 	EXP 	Rightimg: autoDraw = False
21.8059 	EXP 	text: autoDraw = False
21.8059 	EXP 	Leftimg: pos = array([-300.,    0.])
21.8059 	EXP 	Leftimg: image = u'frogs/ab6.jpg'
21.8059 	EXP 	Rightimg: pos = array([ 300.,    0.])
21.8059 	EXP 	Rightimg: image = u'frogs/ab46.jpg'
21.8059 	EXP 	Leftimg: autoDraw = True
21.8059 	EXP 	Rightimg: autoDraw = True
22.2398 	EXP 	Leftimg: autoDraw = False
22.2398 	EXP 	Rightimg: autoDraw = False
22.3245 	DATA 	Keypress: left
22.3255 	EXP 	New trial (rep=0, index=7): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab50.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab10.jpg'}
22.3902 	EXP 	Leftimg: autoDraw = False
22.3902 	EXP 	Rightimg: autoDraw = False
22.3902 	EXP 	text: autoDraw = False
22.3902 	EXP 	Leftimg: pos = array([-300.,    0.])
22.3902 	EXP 	Leftimg: image = u'frogs/ab10.jpg'
22.3902 	EXP 	Rightimg: pos = array([ 300.,    0.])
22.3902 	EXP 	Rightimg: image = u'frogs/ab50.jpg'
22.3902 	EXP 	Leftimg: autoDraw = True
22.3902 	EXP 	Rightimg: autoDraw = True
22.8398 	EXP 	Leftimg: autoDraw = False
22.8398 	EXP 	Rightimg: autoDraw = False
23.3746 	DATA 	Keypress: left
23.3758 	EXP 	New trial (rep=0, index=8): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab60.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab20.jpg'}
23.4062 	EXP 	Leftimg: autoDraw = False
23.4062 	EXP 	Rightimg: autoDraw = False
23.4062 	EXP 	text: autoDraw = False
23.4062 	EXP 	Leftimg: pos = array([-300.,    0.])
23.4062 	EXP 	Leftimg: image = u'frogs/ab20.jpg'
23.4062 	EXP 	Rightimg: pos = array([ 300.,    0.])
23.4062 	EXP 	Rightimg: image = u'frogs/ab60.jpg'
23.4062 	EXP 	Leftimg: autoDraw = True
23.4062 	EXP 	Rightimg: autoDraw = True
23.8901 	EXP 	Leftimg: autoDraw = False
23.8901 	EXP 	Rightimg: autoDraw = False
24.6742 	DATA 	Keypress: left
24.6753 	EXP 	New trial (rep=0, index=9): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab57.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab17.jpg'}
24.7726 	EXP 	Leftimg: autoDraw = False
24.7726 	EXP 	Rightimg: autoDraw = False
24.7726 	EXP 	text: autoDraw = False
24.7726 	EXP 	Leftimg: pos = array([-300.,    0.])
24.7726 	EXP 	Leftimg: image = u'frogs/ab17.jpg'
24.7726 	EXP 	Rightimg: pos = array([ 300.,    0.])
24.7726 	EXP 	Rightimg: image = u'frogs/ab57.jpg'
24.7726 	EXP 	Leftimg: autoDraw = True
24.7726 	EXP 	Rightimg: autoDraw = True
25.1899 	EXP 	Leftimg: autoDraw = False
25.1899 	EXP 	Rightimg: autoDraw = False
25.4748 	DATA 	Keypress: right
25.4760 	EXP 	New trial (rep=0, index=10): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab74.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab34.jpg'}
25.5566 	EXP 	Leftimg: autoDraw = False
25.5566 	EXP 	Rightimg: autoDraw = False
25.5566 	EXP 	text: autoDraw = False
25.5566 	EXP 	Leftimg: pos = array([-300.,    0.])
25.5566 	EXP 	Leftimg: image = u'frogs/ab34.jpg'
25.5566 	EXP 	Rightimg: pos = array([ 300.,    0.])
25.5566 	EXP 	Rightimg: image = u'frogs/ab74.jpg'
25.5566 	EXP 	Leftimg: autoDraw = True
25.5566 	EXP 	Rightimg: autoDraw = True
25.9896 	EXP 	Leftimg: autoDraw = False
25.9896 	EXP 	Rightimg: autoDraw = False
26.1082 	DATA 	Keypress: right
26.1093 	EXP 	New trial (rep=0, index=11): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab73.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab33.jpg'}
26.2065 	EXP 	Leftimg: autoDraw = False
26.2065 	EXP 	Rightimg: autoDraw = False
26.2065 	EXP 	text: autoDraw = False
26.2065 	EXP 	Leftimg: pos = array([-300.,    0.])
26.2065 	EXP 	Leftimg: image = u'frogs/ab33.jpg'
26.2065 	EXP 	Rightimg: pos = array([ 300.,    0.])
26.2065 	EXP 	Rightimg: image = u'frogs/ab73.jpg'
26.2065 	EXP 	Leftimg: autoDraw = True
26.2065 	EXP 	Rightimg: autoDraw = True
26.6229 	EXP 	Leftimg: autoDraw = False
26.6229 	EXP 	Rightimg: autoDraw = False
27.4574 	DATA 	Keypress: left
27.4584 	EXP 	New trial (rep=0, index=12): {'YLeftPos': 0, 'time_presentation': 0.5, 'XLeftPos': -300, 'XRightPos': 300, 'rightimg': u'frogs/ab56.jpg', 'YRightPos': 0, 'leftimg': u'frogs/ab16.jpg'}
27.7226 	EXP 	Leftimg: autoDraw = False
27.7226 	EXP 	Rightimg: autoDraw = False
27.7226 	EXP 	text: autoDraw = False
