7.6304 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1136e0410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.1990 	EXP 	window1: blendMode = 'avg'
12.2156 	EXP 	window1: blendMode = 'avg'
12.2324 	EXP 	window1: blendMode = 'avg'
12.2490 	EXP 	window1: blendMode = 'avg'
12.2657 	EXP 	window1: blendMode = 'avg'
12.2823 	EXP 	window1: blendMode = 'avg'
12.2988 	EXP 	window1: blendMode = 'avg'
12.3157 	EXP 	window1: blendMode = 'avg'
12.3324 	EXP 	window1: blendMode = 'avg'
12.3490 	EXP 	window1: blendMode = 'avg'
12.3656 	EXP 	window1: blendMode = 'avg'
12.3824 	EXP 	window1: blendMode = 'avg'
12.3988 	EXP 	window1: blendMode = 'avg'
12.4157 	EXP 	window1: blendMode = 'avg'
12.4323 	EXP 	window1: blendMode = 'avg'
12.4490 	EXP 	window1: blendMode = 'avg'
12.4657 	EXP 	window1: blendMode = 'avg'
12.4824 	EXP 	window1: blendMode = 'avg'
12.4988 	EXP 	window1: blendMode = 'avg'
12.5157 	EXP 	window1: blendMode = 'avg'
12.5324 	EXP 	window1: blendMode = 'avg'
12.5490 	EXP 	window1: blendMode = 'avg'
12.5646 	EXP 	window1: blendMode = 'avg'
12.5818 	EXP 	window1: blendMode = 'avg'
12.5993 	EXP 	window1: blendMode = 'avg'
12.6157 	EXP 	window1: blendMode = 'avg'
12.6323 	EXP 	window1: blendMode = 'avg'
12.6486 	EXP 	window1: blendMode = 'avg'
12.6658 	EXP 	window1: blendMode = 'avg'
12.6823 	EXP 	window1: blendMode = 'avg'
12.6990 	EXP 	window1: blendMode = 'avg'
12.7147 	EXP 	window1: blendMode = 'avg'
12.7323 	EXP 	window1: blendMode = 'avg'
12.7490 	EXP 	window1: blendMode = 'avg'
12.7656 	EXP 	window1: blendMode = 'avg'
12.7825 	EXP 	window1: blendMode = 'avg'
12.7990 	EXP 	window1: blendMode = 'avg'
12.8157 	EXP 	window1: blendMode = 'avg'
12.8320 	EXP 	window1: blendMode = 'avg'
12.8492 	EXP 	window1: blendMode = 'avg'
12.8656 	EXP 	window1: blendMode = 'avg'
12.8823 	EXP 	window1: blendMode = 'avg'
12.8990 	EXP 	window1: blendMode = 'avg'
12.9157 	EXP 	window1: blendMode = 'avg'
12.9321 	EXP 	window1: blendMode = 'avg'
12.9490 	EXP 	window1: blendMode = 'avg'
12.9650 	EXP 	window1: blendMode = 'avg'
12.9824 	EXP 	window1: blendMode = 'avg'
12.9990 	EXP 	window1: blendMode = 'avg'
13.0157 	EXP 	window1: blendMode = 'avg'
13.0322 	EXP 	window1: blendMode = 'avg'
13.0490 	EXP 	window1: blendMode = 'avg'
13.0657 	EXP 	window1: blendMode = 'avg'
13.0823 	EXP 	window1: blendMode = 'avg'
13.0990 	EXP 	window1: blendMode = 'avg'
13.1157 	EXP 	window1: blendMode = 'avg'
13.1323 	EXP 	window1: blendMode = 'avg'
13.1489 	EXP 	window1: blendMode = 'avg'
13.1654 	EXP 	window1: blendMode = 'avg'
13.1819 	EXP 	window1: blendMode = 'avg'
13.1992 	EXP 	window1: blendMode = 'avg'
13.2157 	EXP 	window1: blendMode = 'avg'
13.2320 	EXP 	window1: blendMode = 'avg'
13.2489 	EXP 	window1: blendMode = 'avg'
13.2657 	EXP 	window1: blendMode = 'avg'
13.2823 	EXP 	window1: blendMode = 'avg'
13.2988 	EXP 	window1: blendMode = 'avg'
13.3156 	EXP 	window1: blendMode = 'avg'
13.3323 	EXP 	window1: blendMode = 'avg'
13.3490 	EXP 	window1: blendMode = 'avg'
13.3654 	EXP 	window1: blendMode = 'avg'
13.3825 	EXP 	window1: blendMode = 'avg'
13.3986 	EXP 	window1: blendMode = 'avg'
13.4153 	EXP 	window1: blendMode = 'avg'
13.4320 	EXP 	window1: blendMode = 'avg'
13.4489 	EXP 	window1: blendMode = 'avg'
13.4657 	EXP 	window1: blendMode = 'avg'
13.4823 	EXP 	window1: blendMode = 'avg'
13.4991 	EXP 	window1: blendMode = 'avg'
13.5156 	EXP 	window1: blendMode = 'avg'
13.5321 	EXP 	window1: blendMode = 'avg'
13.5487 	EXP 	window1: blendMode = 'avg'
13.5659 	EXP 	window1: blendMode = 'avg'
13.5824 	EXP 	window1: blendMode = 'avg'
13.5990 	EXP 	window1: blendMode = 'avg'
13.6156 	EXP 	window1: blendMode = 'avg'
13.6321 	EXP 	window1: blendMode = 'avg'
13.6490 	EXP 	window1: blendMode = 'avg'
13.6651 	EXP 	window1: blendMode = 'avg'
13.6816 	EXP 	window1: blendMode = 'avg'
13.6979 	EXP 	window1: blendMode = 'avg'
13.7154 	EXP 	window1: blendMode = 'avg'
13.7323 	EXP 	window1: blendMode = 'avg'
13.7489 	EXP 	window1: blendMode = 'avg'
13.7657 	EXP 	window1: blendMode = 'avg'
13.7820 	EXP 	window1: blendMode = 'avg'
13.7992 	EXP 	window1: blendMode = 'avg'
13.8156 	EXP 	window1: blendMode = 'avg'
13.8324 	EXP 	window1: blendMode = 'avg'
13.8490 	EXP 	window1: blendMode = 'avg'
13.8656 	EXP 	window1: blendMode = 'avg'
13.8823 	EXP 	window1: blendMode = 'avg'
13.8987 	EXP 	window1: blendMode = 'avg'
13.9159 	EXP 	window1: blendMode = 'avg'
13.9323 	EXP 	window1: blendMode = 'avg'
13.9479 	EXP 	window1: blendMode = 'avg'
13.9657 	EXP 	window1: blendMode = 'avg'
13.9823 	EXP 	window1: blendMode = 'avg'
13.9988 	EXP 	window1: blendMode = 'avg'
14.0154 	EXP 	window1: blendMode = 'avg'
14.0319 	EXP 	window1: blendMode = 'avg'
14.0491 	EXP 	window1: blendMode = 'avg'
14.0656 	EXP 	window1: blendMode = 'avg'
14.0819 	EXP 	window1: blendMode = 'avg'
14.0987 	EXP 	window1: blendMode = 'avg'
14.1151 	EXP 	window1: blendMode = 'avg'
14.1318 	EXP 	window1: blendMode = 'avg'
14.1481 	EXP 	window1: blendMode = 'avg'
14.1650 	EXP 	window1: blendMode = 'avg'
14.1818 	EXP 	window1: blendMode = 'avg'
14.1984 	EXP 	window1: blendMode = 'avg'
14.2152 	EXP 	window1: blendMode = 'avg'
14.2320 	EXP 	window1: blendMode = 'avg'
14.2479 	EXP 	window1: blendMode = 'avg'
14.2647 	EXP 	window1: blendMode = 'avg'
14.2817 	EXP 	window1: blendMode = 'avg'
14.2990 	EXP 	window1: blendMode = 'avg'
14.3156 	EXP 	window1: blendMode = 'avg'
14.3321 	EXP 	window1: blendMode = 'avg'
14.3490 	EXP 	window1: blendMode = 'avg'
14.3656 	EXP 	window1: blendMode = 'avg'
14.3823 	EXP 	window1: blendMode = 'avg'
14.3988 	EXP 	window1: blendMode = 'avg'
14.4156 	EXP 	window1: blendMode = 'avg'
14.4321 	EXP 	window1: blendMode = 'avg'
14.4490 	EXP 	window1: blendMode = 'avg'
14.4656 	EXP 	window1: blendMode = 'avg'
14.4823 	EXP 	window1: blendMode = 'avg'
14.4990 	EXP 	window1: blendMode = 'avg'
14.5156 	EXP 	window1: blendMode = 'avg'
14.5323 	EXP 	window1: blendMode = 'avg'
14.5489 	EXP 	window1: blendMode = 'avg'
14.5654 	EXP 	window1: blendMode = 'avg'
14.5823 	EXP 	window1: blendMode = 'avg'
14.5989 	EXP 	window1: blendMode = 'avg'
14.6156 	EXP 	window1: blendMode = 'avg'
14.6321 	EXP 	window1: blendMode = 'avg'
14.6490 	EXP 	window1: blendMode = 'avg'
14.6656 	EXP 	window1: blendMode = 'avg'
14.6823 	EXP 	window1: blendMode = 'avg'
14.6988 	EXP 	window1: blendMode = 'avg'
14.7156 	EXP 	window1: blendMode = 'avg'
14.7323 	EXP 	window1: blendMode = 'avg'
14.7490 	EXP 	window1: blendMode = 'avg'
14.7657 	EXP 	window1: blendMode = 'avg'
14.7823 	EXP 	window1: blendMode = 'avg'
14.7989 	EXP 	window1: blendMode = 'avg'
14.8156 	EXP 	window1: blendMode = 'avg'
14.8322 	EXP 	window1: blendMode = 'avg'
14.8490 	EXP 	window1: blendMode = 'avg'
14.8653 	EXP 	window1: blendMode = 'avg'
14.8825 	EXP 	window1: blendMode = 'avg'
14.8991 	EXP 	window1: blendMode = 'avg'
14.9156 	EXP 	window1: blendMode = 'avg'
14.9323 	EXP 	window1: blendMode = 'avg'
14.9489 	EXP 	window1: blendMode = 'avg'
14.9654 	EXP 	window1: blendMode = 'avg'
14.9823 	EXP 	window1: blendMode = 'avg'
14.9990 	EXP 	window1: blendMode = 'avg'
15.0156 	EXP 	window1: blendMode = 'avg'
15.0321 	EXP 	window1: blendMode = 'avg'
15.0489 	EXP 	window1: blendMode = 'avg'
15.0657 	EXP 	window1: blendMode = 'avg'
15.0823 	EXP 	window1: blendMode = 'avg'
15.0989 	EXP 	window1: blendMode = 'avg'
15.1156 	EXP 	window1: blendMode = 'avg'
15.1320 	EXP 	window1: blendMode = 'avg'
15.1492 	EXP 	window1: blendMode = 'avg'
15.1656 	EXP 	window1: blendMode = 'avg'
15.1823 	EXP 	window1: blendMode = 'avg'
15.1988 	EXP 	window1: blendMode = 'avg'
15.2156 	EXP 	window1: blendMode = 'avg'
15.2323 	EXP 	window1: blendMode = 'avg'
15.2489 	EXP 	window1: blendMode = 'avg'
15.2656 	EXP 	window1: blendMode = 'avg'
15.2823 	EXP 	window1: blendMode = 'avg'
15.2988 	EXP 	window1: blendMode = 'avg'
15.3156 	EXP 	window1: blendMode = 'avg'
15.3323 	EXP 	window1: blendMode = 'avg'
15.3489 	EXP 	window1: blendMode = 'avg'
15.3655 	EXP 	window1: blendMode = 'avg'
15.3823 	EXP 	window1: blendMode = 'avg'
15.3990 	EXP 	window1: blendMode = 'avg'
15.4156 	EXP 	window1: blendMode = 'avg'
15.4322 	EXP 	window1: blendMode = 'avg'
15.4489 	EXP 	window1: blendMode = 'avg'
15.4653 	EXP 	window1: blendMode = 'avg'
15.4825 	EXP 	window1: blendMode = 'avg'
15.4989 	EXP 	window1: blendMode = 'avg'
15.5157 	EXP 	window1: blendMode = 'avg'
15.5321 	EXP 	window1: blendMode = 'avg'
15.5490 	EXP 	window1: blendMode = 'avg'
15.5656 	EXP 	window1: blendMode = 'avg'
15.5823 	EXP 	window1: blendMode = 'avg'
15.5987 	EXP 	window1: blendMode = 'avg'
15.6156 	EXP 	window1: blendMode = 'avg'
15.6323 	EXP 	window1: blendMode = 'avg'
15.6492 	EXP 	window1: blendMode = 'avg'
15.6656 	EXP 	window1: blendMode = 'avg'
15.6823 	EXP 	window1: blendMode = 'avg'
15.6988 	EXP 	window1: blendMode = 'avg'
15.7156 	EXP 	window1: blendMode = 'avg'
15.7323 	EXP 	window1: blendMode = 'avg'
15.7489 	EXP 	window1: blendMode = 'avg'
15.7655 	EXP 	window1: blendMode = 'avg'
15.7823 	EXP 	window1: blendMode = 'avg'
15.7989 	EXP 	window1: blendMode = 'avg'
15.8156 	EXP 	window1: blendMode = 'avg'
15.8322 	EXP 	window1: blendMode = 'avg'
15.8489 	EXP 	window1: blendMode = 'avg'
15.8656 	EXP 	window1: blendMode = 'avg'
15.8823 	EXP 	window1: blendMode = 'avg'
15.8989 	EXP 	window1: blendMode = 'avg'
15.9156 	EXP 	window1: blendMode = 'avg'
15.9323 	EXP 	window1: blendMode = 'avg'
15.9488 	EXP 	window1: blendMode = 'avg'
15.9656 	EXP 	window1: blendMode = 'avg'
15.9815 	EXP 	window1: blendMode = 'avg'
15.9984 	EXP 	window1: blendMode = 'avg'
16.0153 	EXP 	window1: blendMode = 'avg'
16.0325 	EXP 	window1: blendMode = 'avg'
16.0489 	EXP 	window1: blendMode = 'avg'
16.0656 	EXP 	window1: blendMode = 'avg'
16.0822 	EXP 	window1: blendMode = 'avg'
16.0988 	EXP 	window1: blendMode = 'avg'
16.1156 	EXP 	window1: blendMode = 'avg'
16.1319 	EXP 	window1: blendMode = 'avg'
16.1491 	EXP 	window1: blendMode = 'avg'
16.1656 	EXP 	window1: blendMode = 'avg'
16.1823 	EXP 	window1: blendMode = 'avg'
16.1987 	EXP 	window1: blendMode = 'avg'
16.2156 	EXP 	window1: blendMode = 'avg'
16.2322 	EXP 	window1: blendMode = 'avg'
16.2489 	EXP 	window1: blendMode = 'avg'
16.2653 	EXP 	window1: blendMode = 'avg'
16.2823 	EXP 	window1: blendMode = 'avg'
16.2989 	EXP 	window1: blendMode = 'avg'
